Entrez_A	Entrez_B	num_dbs	dbs
6885	10399	1	pid2
6885	8323	1	pid2
6885	8717	1	pid2
6885	7471	1	pid2
6885	6850	1	pid2
6885	353376	1	pid2
6885	9344	1	pid2
6885	9448	1	pid2
6885	57162	1	pid2
6885	7335	1	pid2
6885	3554	1	pid2
6885	57154	1	pid2
6885	5600	1	pid2
6885	23645	1	pid2
6885	5467	1	pid2
6885	57551	1	pid2
6885	23002	1	pid2
6885	4216	1	pid2
81565	27185	1	dip
81565	10989	1	dip
81565	5829	1	dip
81565	7414	1	dip
81565	5048	1	pid2
81565	1020	1	pid2
81565	8851	1	pid2
81565	10460	1	pid2
81565	1778	1	pid2
81565	11104	1	pid2
81565	5649	1	pid2
81565	6993	1	pid2
81565	5049	1	pid2
5058	8655	1	dip
5058	3646	1	dip
5058	3182	1	dip
5058	5093	1	dip
5058	5236	1	dip
5058	6157	1	dip
5058	6130	1	dip
5058	6427	1	dip
5058	6430	1	dip
5058	1155	1	dip
5058	4690	1	pid2
5058	3984	1	pid2
5058	3717	1	pid2
5058	6615	1	pid2
5058	2017	1	pid2
5058	2147	1	pid2
5058	1950	1	pid2
5058	5062	1	pid2
5058	28964	1	pid2
5058	4296	1	pid2
5058	4638	1	pid2
5058	7124	1	pid2
5058	140823	1	pid2
5058	396	1	pid2
5058	5829	1	pid2
5058	3082	1	pid2
5058	1386	1	pid2
5058	660	1	pid2
5058	84962	1	pid2
5058	4318	1	pid2
5058	8611	1	pid2
5058	1536	1	pid2
5058	2335	1	pid2
5058	5747	1	pid2
5058	644353	1	pid2
5058	653361	1	pid2
5058	8440	1	pid2
5058	8997	1	pid2
5058	4313	1	pid2
5058	5728	1	pid2
5058	51285	1	pid2
5058	3985	1	pid2
5058	9815	1	pid2
5058	2185	1	pid2
5058	6416	1	pid2
5058	2048	1	pid2
5058	4659	1	pid2
5058	9423	1	pid2
5058	284	1	pid2
5058	7074	1	pid2
5058	1003	1	pid2
5058	6198	1	pid2
5058	10298	1	pid2
5058	3716	1	pid2
5058	6093	1	pid2
5058	6237	1	pid2
5058	5605	1	pid2
5058	55349	1	pid2
5058	2534	1	pid2
5058	2247	1	pid2
5058	253260	1	pid2
5058	7465	1	pid2
5058	5609	1	pid2
5058	7414	1	pid2
5058	1495	1	pid2
5058	2782	1	pid2
5058	9146	1	pid2
5058	5580	1	pid2
5058	1432	1	pid2
5058	6464	1	pid2
5058	5471	1	wan
5058	80895	1	wan
5829	55742	2	dip,pid2
5829	11122	1	dip
5829	7414	3	dip,pid2,wan
5829	5747	1	pid2
5829	28964	1	pid2
5829	2185	1	pid2
5829	1950	1	pid2
5829	3082	1	pid2
5829	7094	1	pid2
5829	9815	1	pid2
5829	5781	1	pid2
5829	2335	1	pid2
5829	3611	1	pid2
5829	1445	1	pid2
5829	3055	1	pid2
5829	4018	1	pid2
5829	3479	1	pid2
5829	10298	1	pid2
5829	7124	1	pid2
5829	2534	1	pid2
5829	6850	1	pid2
5829	3688	1	pid2
5829	5580	1	pid2
5829	7422	1	pid2
5829	1435	1	pid2
5829	3678	1	pid2
5829	10399	1	pid2
5829	3984	1	pid2
5829	2047	1	pid2
5829	7791	1	pid2
5829	5587	1	pid2
5829	5979	1	pid2
5829	3371	1	pid2
5829	3987	1	pid2
5829	29780	1	pid2
5829	4313	1	pid2
5829	5137	1	pid2
5829	140823	1	pid2
5829	5062	1	pid2
5829	7448	1	pid2
5829	2268	1	pid2
5829	640	1	pid2
5829	4233	1	pid2
5829	2549	1	pid2
5829	6935	1	pid2
5829	3480	1	pid2
5829	50807	1	pid2
5829	55824	1	pid2
5829	2668	1	pid2
5829	5908	1	pid2
5829	4690	1	pid2
5829	5601	1	pid2
5829	4192	1	pid2
5829	2247	1	pid2
5829	5338	1	pid2
5829	1432	1	pid2
5829	3685	1	pid2
5829	391	1	pid2
5829	7205	1	pid2
5829	64283	1	pid2
5829	8751	1	pid2
5829	3690	1	pid2
5829	3693	1	pid2
5829	5770	1	pid2
5829	3680	1	pid2
5829	100290481	1	pid2
5829	9046	1	pid2
5829	2582	1	wan
5829	8301	1	wan
5829	440	1	wan
7454	4690	2	dip,pid2
7454	51429	1	dip
7454	7456	1	dip
7454	2534	1	pid2
7454	3635	1	pid2
7454	3702	1	pid2
7454	5588	1	pid2
8318	84296	1	dip
8318	4172	1	dip
8318	4173	1	dip
8318	4174	1	dip
8318	4175	1	dip
8318	4176	1	dip
8318	5981	1	wan
8318	10121	1	wan
84296	9837	2	dip,wan
84296	51659	2	dip,wan
84296	64785	2	dip,wan
84296	4172	1	wan
84296	4174	1	wan
84296	11169	1	wan
4172	4173	2	dip,wan
4172	4174	2	dip,wan
4172	4175	2	dip,wan
4172	4176	2	dip,wan
4172	990	1	pid2
4172	7029	1	pid2
4172	1874	1	pid2
4172	5422	1	pid2
4172	1870	1	pid2
4172	79892	1	wan
4172	90411	1	wan
4172	3189	1	wan
4172	4927	1	wan
4172	23310	1	wan
4172	5433	1	wan
4172	54517	1	wan
4172	3188	1	wan
4172	9414	1	wan
4172	5711	1	wan
4173	4174	2	dip,wan
4173	4175	2	dip,wan
4173	4176	2	dip,wan
4173	26036	1	dip
4173	8900	1	pid2
4173	4254	1	pid2
4173	4602	1	pid2
4173	10982	1	wan
4173	22950	1	wan
4173	3636	1	wan
4173	10291	1	wan
4173	6294	1	wan
4173	10992	1	wan
4173	3840	1	wan
4173	5885	1	wan
4173	10946	1	wan
4174	4175	2	dip,wan
4174	4176	2	dip,wan
4174	4792	1	dip
4174	79892	1	wan
4174	5710	1	wan
4174	4999	1	wan
4174	8270	1	wan
4174	10946	1	wan
4174	10419	1	wan
4174	8539	1	wan
4174	10291	1	wan
4174	10286	1	wan
4174	11316	1	wan
4174	6711	1	wan
4174	5684	1	wan
4174	54517	1	wan
4174	2935	1	wan
4175	64785	1	dip
4175	4176	2	dip,wan
4175	8914	1	dip
4175	54962	1	dip
4175	79892	1	wan
4175	10982	1	wan
4176	4792	1	dip
4176	8914	2	dip,pid2
4176	54962	2	dip,pid2
4176	990	1	pid2
4176	5884	1	pid2
4176	63967	1	pid2
4176	79892	1	wan
4176	26953	1	wan
4176	5885	1	wan
4176	5708	1	wan
4176	5718	1	wan
4176	10982	1	wan
4176	3843	1	wan
988	10286	1	wan
988	27339	1	wan
988	5356	1	wan
988	10594	1	wan
988	4839	1	wan
988	9343	1	wan
988	6133	1	wan
988	9584	1	wan
988	6731	1	wan
988	51202	1	wan
988	6184	1	wan
988	6727	1	wan
988	8894	1	wan
988	117246	1	wan
988	6170	1	wan
988	10954	1	wan
988	64976	1	wan
988	22938	1	wan
988	23450	1	wan
988	6188	1	wan
990	7528	1	pid2
990	7029	1	pid2
990	2648	1	pid2
990	1029	1	pid2
990	1870	1	pid2
990	144455	1	pid2
990	1874	1	pid2
990	5984	1	pid2
990	5729	1	pid2
990	5422	2	pid2,wan
51692	10898	1	dip
51692	10914	1	dip
51692	8394	1	dip
51692	64852	1	dip
51692	55339	1	wan
51692	9416	1	wan
10898	80349	1	dip
10898	55339	1	wan
80349	1654	1	wan
80349	27000	1	wan
80349	9810	1	wan
8317	10926	1	dip
23244	23047	2	dip,wan
23244	5885	1	dip
23244	8243	2	dip,wan
23244	23063	1	dip
23244	10735	1	wan
23244	9126	1	wan
23244	5981	1	wan
23047	5885	1	dip
23047	8243	2	dip,wan
23047	23063	1	dip
23047	9126	1	wan
23047	10274	1	wan
5885	9700	1	dip
5885	8243	2	dip,wan
5885	9126	2	dip,wan
5885	10274	2	dip,wan
5885	10735	2	dip,wan
5885	23063	1	dip
5885	27127	1	wan
5885	2956	1	wan
8243	4928	1	dip
8243	8480	1	dip
8243	9126	3	dip,pid2,wan
8243	10735	2	dip,wan
8243	23063	1	dip
8243	10274	1	wan
8243	10403	1	wan
8243	5426	1	wan
8243	5981	1	wan
8243	23450	1	wan
8243	8175	1	wan
8243	10051	1	wan
9126	4928	1	dip
9126	8480	1	dip
9126	10274	2	dip,wan
9126	10735	2	dip,wan
9126	27127	1	wan
9126	3837	1	wan
9126	10982	1	wan
9126	23450	1	wan
9126	2956	1	wan
9126	729359	1	wan
9126	10294	1	wan
9126	6595	1	wan
23063	10735	1	dip
2534	64866	1	dip
2534	2904	1	pid2
2534	644353	1	pid2
2534	5747	1	pid2
2534	2903	1	pid2
2534	1600	1	pid2
2534	2185	1	pid2
2534	6464	1	pid2
2534	1445	1	pid2
2534	9846	1	pid2
2534	1020	1	pid2
2534	55824	1	pid2
2534	5580	1	pid2
2534	10399	1	pid2
2534	5788	1	pid2
2534	83737	1	pid2
2534	5336	1	pid2
2534	1500	1	pid2
2534	7124	1	pid2
2534	7225	1	pid2
2534	5781	1	pid2
2534	6622	1	pid2
2534	2017	1	pid2
2534	5649	1	pid2
2534	6850	1	pid2
2534	2668	1	pid2
2534	3717	1	pid2
2534	2212	1	pid2
2534	3480	1	pid2
2534	5588	1	pid2
2534	27040	1	pid2
2534	3952	1	pid2
2534	4690	1	pid2
2534	3728	1	pid2
2534	6197	1	pid2
2534	1436	1	pid2
2534	5159	1	pid2
2534	116986	1	pid2
2534	51285	1	pid2
2534	3558	1	pid2
2534	9423	1	pid2
2534	140823	1	pid2
2534	2674	1	pid2
2534	50507	1	pid2
2534	2147	1	pid2
2534	9267	1	pid2
2534	3458	1	pid2
2534	7204	1	pid2
2534	2207	1	pid2
2534	3055	1	pid2
2534	7297	1	pid2
2534	1435	1	pid2
2534	3702	1	pid2
2534	2113	1	pid2
2534	6772	1	pid2
2534	8877	1	pid2
2534	6452	1	pid2
2534	5795	1	pid2
2534	2242	1	pid2
2534	2046	1	pid2
2534	2335	1	pid2
2534	1950	1	pid2
2534	2268	1	pid2
2534	2247	1	pid2
2534	1432	1	pid2
2534	1796	1	pid2
2534	11315	1	pid2
2534	2064	1	pid2
2534	3630	1	pid2
2534	3791	1	pid2
2534	10253	1	pid2
2534	9146	1	pid2
2534	2782	1	pid2
2534	3084	1	pid2
2534	10254	1	pid2
2534	8633	1	pid2
2534	27071	1	pid2
2534	3688	1	pid2
2534	9672	1	pid2
2534	6654	1	pid2
2534	7786	1	pid2
2534	8651	1	pid2
2534	5583	1	pid2
2534	7052	1	pid2
2534	7456	1	pid2
2534	100290481	1	pid2
2534	916	1	pid2
2534	2321	1	pid2
2534	640	1	pid2
2534	2048	1	pid2
2534	2043	1	pid2
2534	25791	1	pid2
2534	5771	1	pid2
2534	3685	1	pid2
2534	1605	1	pid2
2534	1495	1	pid2
2534	4734	1	pid2
2534	5600	1	pid2
2534	5062	1	pid2
2534	1000	1	pid2
2534	54331	1	pid2
2534	5584	1	pid2
2534	4888	1	pid2
2534	5338	1	pid2
2534	2002	1	pid2
2534	4233	1	pid2
2534	3984	1	pid2
2534	5590	1	pid2
2534	917	1	pid2
2534	55503	1	pid2
2534	5155	1	pid2
2534	3560	1	pid2
2534	2213	1	pid2
2534	4301	1	pid2
2534	5581	1	pid2
2534	5290	1	pid2
2534	5783	1	pid2
2534	1947	1	pid2
2534	2263	1	pid2
1495	9857	1	dip
1495	1894	1	dip
1495	4792	1	dip
1495	29127	1	dip
1495	7414	2	dip,pid2
1495	3728	2	pid2,wan
1495	87	1	pid2
1495	4301	1	pid2
1495	1000	1	pid2
1495	7082	1	pid2
1495	1003	1	pid2
1495	342184	1	pid2
1495	84962	1	pid2
1495	1739	1	pid2
1495	5781	1	pid2
1495	1500	1	pid2
1495	2017	1	pid2
1894	9493	1	dip
1894	29127	1	dip
1894	55200	1	pid2
1894	29	1	pid2
5797	23396	1	pid2
29127	9493	3	dip,pid2,wan
29127	1058	1	pid2
29127	1124	1	pid2
29127	10285	1	wan
29127	7443	1	wan
29127	5981	1	wan
29127	9475	1	wan
29127	3980	1	wan
29127	5707	1	wan
10083	64072	1	dip
10083	124590	1	dip
1000	3728	2	dip,pid2
1000	80018	1	dip
1000	1500	1	pid2
1000	2260	1	pid2
1000	4318	1	pid2
1000	2697	1	pid2
1000	2891	1	pid2
1000	644353	1	pid2
1000	5770	1	pid2
1000	1950	1	pid2
1000	4684	1	pid2
1000	2017	1	pid2
1000	3082	1	pid2
1000	1268	1	pid2
1000	2668	1	pid2
1000	2264	1	pid2
1000	3630	1	pid2
1000	4316	1	pid2
1000	2241	1	pid2
1000	4904	1	pid2
1000	4314	1	pid2
1000	54453	1	pid2
1000	9365	1	pid2
1000	10672	1	pid2
1000	152831	1	pid2
1000	2768	1	pid2
1000	5328	1	pid2
3728	80018	1	dip
3728	1832	1	pid2
3728	2241	1	pid2
3728	1950	1	pid2
3728	1500	1	pid2
3728	1496	1	wan
3728	4478	1	wan
80018	51126	1	wan
80018	27101	1	wan
80018	10298	1	wan
1003	7453	1	dip
1003	3791	1	pid2
1003	7422	1	pid2
1003	5747	1	pid2
1003	10672	1	pid2
1003	5781	1	pid2
1003	2185	1	pid2
1003	7414	1	pid2
1003	7448	1	pid2
1003	5795	1	pid2
1003	9047	1	pid2
1003	4690	1	pid2
1003	5290	1	pid2
1003	6093	1	pid2
1003	5062	1	pid2
1003	1605	1	pid2
7453	6301	1	wan
7453	10938	1	wan
7453	7251	1	wan
7453	30844	1	wan
7453	79720	1	wan
7453	7706	1	wan
7453	3035	1	wan
7453	5877	1	wan
7453	51637	1	wan
7453	1509	1	wan
7453	3838	1	wan
7453	95681	1	wan
7453	51144	1	wan
7453	23347	1	wan
7453	7111	1	wan
7453	56984	1	wan
7453	93343	1	wan
7453	5198	1	wan
7453	55902	1	wan
7453	83940	1	wan
7453	978	1	wan
7453	8624	1	wan
7453	28952	1	wan
984	10048	1	pid2
984	354	1	pid2
4616	3458	1	pid2
4616	8320	1	pid2
4616	3595	1	pid2
4616	8809	1	pid2
4616	8807	1	pid2
4616	3594	1	pid2
4616	3592	1	pid2
4616	3593	1	pid2
4616	3717	1	pid2
4616	6772	1	pid2
4616	4790	1	pid2
4616	7297	1	pid2
4616	3606	1	pid2
3005	165918	1	dip
3978	2237	1	wan
3978	63922	1	wan
3978	5422	1	wan
3978	169436	1	wan
3978	23517	1	wan
1029	55602	1	dip
1029	9112	1	dip
1029	4869	1	dip
1029	6667	2	dip,pid2
1029	9320	1	dip
1029	7319	1	dip
1029	51285	1	pid2
1029	1758	1	pid2
1029	3569	1	pid2
1029	26959	1	pid2
1029	7709	1	pid2
1029	2305	1	pid2
1029	10075	1	pid2
1029	5728	1	pid2
1029	2114	1	pid2
1029	3458	1	pid2
1029	4313	1	pid2
1029	2113	1	pid2
1029	7528	1	pid2
1029	1959	1	pid2
1029	7428	1	pid2
1029	8493	1	pid2
1029	2119	1	pid2
1029	4194	1	pid2
1029	1958	1	pid2
1029	9988	1	pid2
1029	4286	1	pid2
1029	1031	1	pid2
1029	5933	1	pid2
1029	4312	1	pid2
1029	7029	1	pid2
1029	10987	1	pid2
1029	6135	1	pid2
1029	4605	1	pid2
1029	5371	1	pid2
1029	6591	1	pid2
1029	1877	1	pid2
1029	6502	1	pid2
1029	3070	1	pid2
1029	2908	1	pid2
1029	5601	1	pid2
1029	4233	1	pid2
1029	5366	1	pid2
1029	7076	1	pid2
1029	900	1	pid2
1029	5054	1	pid2
1029	23598	1	pid2
1029	1906	1	pid2
1029	3586	1	pid2
1029	2624	1	pid2
1029	860	1	pid2
1029	5077	1	pid2
1029	5079	1	pid2
1029	947	1	pid2
1029	3398	1	pid2
1029	5036	1	pid2
1029	1719	1	pid2
1029	1991	1	pid2
1029	5300	1	pid2
1029	1874	1	pid2
1029	8554	1	pid2
1029	8850	1	pid2
1029	10856	1	pid2
1029	3312	1	pid2
1029	354	1	pid2
1029	1058	1	pid2
1029	1997	1	pid2
1029	51176	1	pid2
1029	6688	1	pid2
1029	7421	1	pid2
1029	6469	1	pid2
2648	8464	2	dip,pid2
2648	27097	1	dip
2648	6880	2	dip,pid2
2648	8850	1	pid2
2648	8295	1	pid2
2648	9518	1	pid2
2648	1050	1	pid2
2648	3665	1	pid2
2648	93624	1	pid2
2648	22943	1	pid2
2648	4318	1	pid2
2648	6667	1	pid2
2648	8795	1	pid2
2648	8797	1	pid2
2648	4087	1	pid2
2648	6881	1	pid2
2648	1874	1	pid2
2648	3456	1	pid2
2648	9112	1	pid2
2648	3159	1	pid2
2648	29102	1	pid2
2648	4436	1	pid2
2648	3939	1	pid2
2648	4830	1	pid2
2648	9913	1	pid2
1020	8851	2	dip,pid2
1020	8941	1	pid2
1020	2904	1	pid2
1020	7442	1	pid2
1020	2908	1	pid2
1020	2903	1	pid2
1020	1600	1	pid2
1020	25791	1	pid2
1020	2043	1	pid2
1020	5598	1	pid2
1020	5602	1	pid2
1020	1958	1	pid2
1020	5580	1	pid2
1020	4208	1	pid2
1020	3458	1	pid2
1020	3569	1	pid2
1020	5909	1	pid2
1020	1385	1	pid2
1020	51285	1	pid2
1020	5649	1	pid2
1020	9479	1	pid2
1020	1942	1	pid2
1020	10101	1	wan
1020	6120	1	wan
8851	8941	1	pid2
8851	1958	1	pid2
8851	3458	1	pid2
8851	2908	1	pid2
8851	7442	1	pid2
8851	3569	1	pid2
8851	5909	1	pid2
8851	5580	1	pid2
8851	3659	1	pid2
9493	7283	1	dip
9493	1058	1	pid2
9493	10285	1	wan
9493	5584	1	wan
9493	8894	1	wan
9493	8731	1	wan
9493	4733	1	wan
9493	3980	1	wan
79705	5495	1	wan
7283	27229	1	dip
7283	22981	1	pid2
7283	85378	1	wan
6829	1665	1	dip
6829	2959	1	dip
6829	2963	2	dip,wan
6829	55174	1	dip
6829	57117	1	dip
6829	26173	1	dip
6829	57508	1	dip
6829	26512	1	dip
6829	9442	1	dip
6829	7469	1	dip
6829	25920	1	dip
6829	51497	1	dip
6829	7936	1	dip
6829	5431	2	dip,wan
6829	5432	2	dip,wan
6829	5434	2	dip,wan
6829	5437	2	dip,wan
6829	5439	1	dip
6829	10419	1	dip
6829	9400	1	dip
6829	6827	2	dip,wan
6829	6830	2	dip,wan
6829	23168	1	wan
6829	5435	1	wan
6829	10923	1	wan
6829	6878	1	wan
6829	51154	1	wan
6829	1936	1	wan
6829	10914	1	wan
9282	9439	2	dip,wan
9282	81857	1	dip
9282	9442	1	wan
9282	54797	1	wan
9282	29079	1	wan
9282	112950	1	wan
9282	55588	1	wan
9282	10001	1	wan
9282	400569	1	wan
9282	51412	1	wan
9439	81857	2	dip,wan
9439	54797	1	wan
9439	6837	1	wan
10001	6720	1	dip
10001	6721	1	dip
10001	54797	1	wan
10001	112950	1	wan
10001	29079	1	wan
10001	55588	1	wan
10001	9442	1	wan
10001	400569	1	wan
10001	23389	1	wan
6720	1385	1	dip
6720	4602	1	dip
6720	9971	1	pid2
6720	4000	1	pid2
6720	5465	1	pid2
6720	10062	1	pid2
6720	7124	1	pid2
6720	6198	1	pid2
6720	7528	1	pid2
6720	29982	1	pid2
6720	5467	1	pid2
6720	55349	1	pid2
6720	10891	1	pid2
6720	8611	1	pid2
6720	1975	1	pid2
6720	664	1	pid2
6720	835	1	pid2
6720	7132	1	pid2
6720	1977	1	pid2
6720	6257	1	pid2
6720	6256	1	pid2
6720	6258	1	pid2
6720	1938	1	pid2
6720	5916	1	pid2
6720	5915	1	pid2
9188	1736	1	dip
9188	51602	1	dip
9188	79009	1	wan
1643	8451	1	dip
1643	7508	1	dip
1643	7161	1	pid2
1643	6667	1	pid2
6195	7249	1	pid2
6195	2260	1	pid2
6195	1385	1	pid2
6195	64798	1	pid2
6195	29904	1	pid2
6195	1975	1	pid2
6195	6722	1	pid2
6195	2002	1	pid2
6195	5598	1	pid2
6195	27250	1	pid2
6195	7248	1	pid2
6195	54700	1	pid2
6195	84271	1	pid2
6195	2263	1	pid2
6195	6654	1	pid2
6195	3082	1	pid2
6195	1938	1	pid2
6195	80895	1	wan
55602	23392	1	wan
9112	54815	2	dip,wan
9112	57504	2	dip,wan
9112	152485	1	dip
9112	2100	1	pid2
9112	6615	1	pid2
9112	4318	1	pid2
9112	8886	1	pid2
9112	8932	1	wan
9112	53615	1	wan
9112	26038	1	wan
4869	1058	2	dip,pid2
4869	1654	1	dip
4869	1655	1	dip
4869	1832	1	dip
4869	1973	2	dip,pid2
4869	55355	1	dip
4869	4008	1	dip
4869	10856	1	dip
4869	6612	1	dip
4869	9320	1	dip
4869	2547	1	dip
4869	6667	1	pid2
4869	3159	1	pid2
4869	2597	1	pid2
4869	3162	1	pid2
4869	7343	1	pid2
4869	6135	1	pid2
4869	1965	1	pid2
4869	3308	1	pid2
4869	5315	1	pid2
4869	10987	1	pid2
4869	64151	1	pid2
4869	8295	1	pid2
4869	2023	1	pid2
4869	8452	1	pid2
4869	10075	1	pid2
4869	10360	1	wan
4869	84135	1	wan
6667	2274	1	dip
6667	2625	2	dip,pid2
6667	2959	1	dip
6667	4613	1	dip
6667	30009	1	dip
6667	7528	2	dip,pid2
6667	6670	1	pid2
6667	1958	1	pid2
6667	2113	1	pid2
6667	4313	1	pid2
6667	3630	1	pid2
6667	3586	1	pid2
6667	4800	1	pid2
6667	7422	1	pid2
6667	1277	1	pid2
6667	3791	1	pid2
6667	4318	1	pid2
6667	5728	1	pid2
6667	4087	1	pid2
6667	2305	1	pid2
6667	5371	1	pid2
6667	3064	1	pid2
6667	4089	1	pid2
6667	8795	1	pid2
6667	5300	1	pid2
6667	1950	1	pid2
6667	4790	1	pid2
6667	4773	1	pid2
6667	7421	1	pid2
6667	6502	1	pid2
6667	3172	1	pid2
6667	1719	1	pid2
6667	2309	1	pid2
6667	10153	1	pid2
6667	7428	1	pid2
6667	51285	1	pid2
6667	2119	1	pid2
6667	3159	1	pid2
6667	5451	1	pid2
6667	5243	1	pid2
6667	5551	1	pid2
6667	4763	1	pid2
6667	2908	1	pid2
6667	10419	1	pid2
6667	4323	1	pid2
6667	6647	1	pid2
6667	3952	1	pid2
6667	7161	1	pid2
6667	1278	1	pid2
6667	3569	1	pid2
6667	4654	1	pid2
6667	2697	1	pid2
6667	4233	1	pid2
6667	1050	1	pid2
6667	3815	1	pid2
6667	7490	1	pid2
6667	5328	1	pid2
6667	6515	1	pid2
6667	1874	1	pid2
6667	8660	1	pid2
6667	5580	1	pid2
6667	4968	1	pid2
6667	729597	1	pid2
6667	5933	1	pid2
6667	4802	1	pid2
6667	5054	1	pid2
6667	5315	1	pid2
6667	7076	1	pid2
6667	4782	1	pid2
6667	1030	1	pid2
6667	3297	1	pid2
6667	1906	1	pid2
6667	3082	1	pid2
6667	5329	1	pid2
6667	1385	1	pid2
6667	6934	1	pid2
6667	4772	1	pid2
6667	1052	1	pid2
6667	1959	1	pid2
6667	1788	1	pid2
6667	7474	1	pid2
6667	144455	1	pid2
6667	3663	1	pid2
6667	4092	1	pid2
6667	3458	1	pid2
6667	9518	1	pid2
6667	2002	1	pid2
6667	4602	1	pid2
6667	7080	1	pid2
6667	4312	1	pid2
6667	7325	1	pid2
6667	7515	1	pid2
6667	3276	1	pid2
6667	3486	1	pid2
6667	338	1	pid2
6667	1374	1	pid2
6667	354	1	pid2
6667	50943	1	pid2
6667	4256	1	pid2
6667	2645	1	pid2
6667	5460	1	pid2
6667	57447	1	pid2
6667	3162	1	pid2
6667	1386	1	pid2
6667	7291	1	pid2
6667	4801	1	pid2
6667	7298	1	pid2
6667	3659	1	pid2
6667	3312	1	pid2
6667	4208	1	pid2
6667	1437	1	pid2
6667	3713	1	pid2
6667	7392	1	pid2
6667	7056	1	pid2
6667	6927	1	pid2
6667	8850	1	pid2
6667	860	1	pid2
6667	10401	1	pid2
6667	4144	1	pid2
6667	4303	1	pid2
6667	51701	1	pid2
6667	3309	1	pid2
6667	7083	1	pid2
6667	947	1	pid2
6667	29102	1	pid2
6667	1870	1	pid2
6667	4502	1	pid2
6667	3175	1	pid2
6667	1728	1	pid2
6667	4240	1	pid2
6667	3565	1	pid2
6667	3956	1	pid2
6667	2641	1	pid2
6667	5902	1	pid2
6667	1031	1	pid2
6667	8295	1	pid2
6667	4436	1	pid2
6667	57103	1	pid2
6667	22943	1	pid2
6667	6376	1	pid2
6667	9021	1	pid2
6667	2064	1	pid2
6667	3717	1	pid2
6667	4605	1	pid2
6667	5079	1	pid2
6667	5897	1	pid2
6667	25942	1	pid2
6667	768	1	pid2
6667	10608	1	pid2
6667	3170	1	pid2
6667	6898	1	pid2
6667	7031	1	pid2
6667	632	1	pid2
6667	3915	1	pid2
6667	145258	1	pid2
6667	10987	1	pid2
6667	23293	1	pid2
6667	7026	1	pid2
6667	9988	1	pid2
6667	6778	1	pid2
6667	4988	1	pid2
6667	7018	1	pid2
6667	1843	1	pid2
6667	6469	1	pid2
6667	112398	1	pid2
6667	3689	1	pid2
6667	10370	1	pid2
6667	51564	1	pid2
6667	123	1	pid2
6667	3651	1	pid2
6667	2547	1	pid2
6667	8648	1	pid2
6667	7471	1	pid2
6667	4353	1	pid2
6667	2624	1	pid2
6667	2354	1	pid2
6667	7054	1	pid2
6667	1997	1	pid2
6667	11059	1	pid2
6667	3662	1	pid2
6667	7033	1	pid2
6667	1655	1	pid2
6667	5366	1	pid2
6667	3090	1	pid2
6667	8900	1	pid2
6667	5265	1	pid2
6667	6688	1	pid2
6667	10397	1	pid2
6667	54541	1	pid2
6667	23327	1	pid2
6667	1432	1	pid2
6667	6464	1	pid2
6667	2056	1	pid2
6667	5729	1	pid2
6667	7039	1	pid2
6667	333926	1	pid2
6667	5268	1	pid2
6667	94241	1	pid2
6667	2147	1	pid2
6667	7030	1	pid2
6667	5422	1	pid2
6667	2321	1	pid2
6667	1907	1	pid2
6667	6595	1	pid2
6667	5600	1	pid2
6667	26959	1	pid2
6667	1462	1	pid2
6667	3688	1	pid2
6667	6777	1	pid2
6667	3690	1	pid2
6667	8658	1	pid2
6667	5250	1	pid2
6667	8819	1	pid2
6667	6198	1	pid2
6667	7709	1	pid2
6667	55802	1	pid2
6667	8928	1	pid2
6667	3693	1	pid2
6667	2319	1	pid2
6667	7846	1	pid2
6667	57060	1	pid2
6667	1847	1	pid2
6667	27244	1	pid2
6667	6880	1	pid2
6667	55240	1	pid2
6667	4914	1	pid2
6667	10043	1	pid2
6667	644353	1	pid2
6667	4254	1	pid2
6667	5292	1	pid2
6667	10277	1	pid2
6667	5567	1	pid2
6667	3714	1	pid2
6667	4781	1	pid2
6667	23761	1	pid2
6667	622	1	pid2
6667	1375	1	pid2
6667	5105	1	pid2
6667	3171	1	pid2
6667	7494	1	pid2
6667	4824	1	pid2
6667	3157	1	pid2
6667	3033	1	pid2
6667	7022	1	pid2
6667	9618	1	pid2
6667	5524	1	pid2
6667	4049	1	pid2
6667	3597	1	pid2
6667	972	1	pid2
6667	8651	1	pid2
6667	182	1	pid2
6667	2125	1	pid2
6667	3675	1	pid2
6667	6095	1	pid2
6667	5209	1	pid2
6667	3939	1	pid2
6667	3158	1	pid2
6667	8847	1	pid2
6667	677	1	pid2
6667	10301	1	pid2
6667	4891	1	pid2
6667	2395	1	pid2
7319	6119	1	wan
7319	11004	1	wan
7319	51035	1	wan
7319	23304	1	wan
7319	27339	1	wan
81620	10403	1	dip
81620	83540	1	dip
81620	23594	1	dip
10403	83540	1	dip
10403	23594	1	dip
10403	147841	2	dip,pid2
10403	57405	1	dip
10403	7272	1	dip
10403	9055	1	pid2
10403	79682	1	pid2
10403	1062	1	pid2
10403	5357	1	wan
83540	147841	1	dip
83540	57405	1	dip
83540	7272	1	dip
23594	3159	1	dip
23594	4999	1	dip
23594	5000	1	dip
23594	5001	1	dip
634	84868	1	dip
1050	10221	1	dip
1050	1052	1	pid2
1050	3630	1	pid2
1050	3172	1	pid2
1050	2908	1	pid2
1050	6688	1	pid2
1050	6595	1	pid2
1050	354	1	pid2
1050	3950	1	pid2
1050	3394	1	pid2
1050	3170	1	pid2
1050	2113	1	pid2
1050	4602	1	pid2
1050	6927	1	pid2
1050	2672	1	pid2
