	entrezgene	mean	bases	median	transcript_count
11256	51588	0.6213327573385519	1533.0	1.026	1
11257	5159	0.6349205456187895	3321.0	1.026	1
11258	51592	0.9158443229316283	3358.5	1.138	2
11259	51593	0.7802644454575037	2623.5	1.138	4
11260	51594	0.6651130778584566	4753.5	1.026	2
11261	51596	0.7209984991041187	471.42857142857144	1.0217142857142858	7
11262	51599	0.5291394888886015	1739.625	0.947	8
11263	516	0.8516285122832153	367.8	1.138	5
11264	5160	0.8278273611310516	1198.2	1.138	5
11265	51601	0.675723	1122.0	1.026	3
11266	51602	0.9039868377358492	1590.0	1.138	1
11267	51603	0.7376275563329425	1858.0	1.1313333333333333	3
11268	51604	0.7050526740804453	1523.1	1.026	10
11269	51605	0.6912751388644006	1239.0	1.026	2
11270	51606	0.847702022752131	1408.5	1.138	4
11271	51608	0.6089279677771618	904.5	1.05	2
11272	5161	0.347794	1167.0	0.286	1
11273	51611	0.7230814175929334	857.25	1.026	4
11274	51614	0.8586395169683662	1159.5	1.13	2
11275	51616	0.8854032817460319	756.0	1.138	1
11276	51617	0.752450681627907	408.0	1.138	2
11277	51619	0.6588182742437559	406.5	0.929	2
11278	5162	0.8378604949689484	1046.25	1.138	4
11279	51621	0.7691020584580949	585.0	0.9145	2
11280	51622	0.7453424745088276	843.0	1.0045000000000002	2
11281	51626	0.7379998533739389	789.0	1.1275	4
11282	51629	0.6660507029760001	977.4	1.026	5
11283	5163	0.7904593341845718	1331.0	1.138	3
11284	51631	0.9885594263161132	1173.75	1.146	4
11285	51633	0.7858161965235977	851.25	1.138	4
11286	51634	0.764852220653828	573.0	0.7025	2
11287	51635	0.621109330020284	970.0	1.026	3
11288	51637	0.9460460673083665	658.5	1.138	2
11289	51639	0.9185872883597884	378.0	1.114	1
11290	5164	0.8248459903227441	1096.0	1.1353333333333333	3
11291	51642	0.7724392483180551	406.2	1.1346	5
11292	51643	0.6139842631795537	478.0	1.023	6
11293	51645	0.8222158203592815	501.0	1.138	1
11294	51646	0.9273361229508195	366.0	1.138	5
11295	51647	0.7931789430894308	492.0	1.138	1
11296	51649	0.6127529885706464	516.0	1.026	2
11297	5165	0.8679873822912729	1234.5	1.138	2
11298	51650	0.7286952987121431	315.0	1.1156	5
11299	51651	0.7484104272559854	541.0	1.026	3
11300	51652	0.7630530371285168	563.0	1.138	3
11301	51654	0.6818213898160719	1649.25	1.026	4
11302	51655	0.820845268321513	607.5	1.0339999999999998	2
11303	51657	0.41948045994421906	830.5	0.4131666666666667	6
11304	51659	0.655801353046595	558.0	1.026	1
11305	5166	0.8029872273462784	1236.0	1.138	1
11306	51660	0.7653744878787879	330.0	1.071	2
11307	51661	0.6873368323916976	490.5	1.026	4
11308	51663	0.9664403252713176	3225.0	1.138	1
11309	51665	0.7256500964391254	856.5	1.138	2
11310	51666	0.6903957026229508	1165.5	1.0819999999999999	2
11311	51667	0.7279251230410416	1834.0	1.134	3
11312	51668	0.622051125309214	411.0	0.839	4
11313	51669	0.5574852048085901	762.0	1.017	2
11314	5167	0.6525717005039597	2778.0	1.026	1
11315	51673	0.7601811054613936	531.0	1.026	4
11316	51676	0.6329517953407777	1836.0	1.013	2
11317	51678	0.9130907293479523	1164.75	1.1357499999999998	4
11318	5168	0.7762618926541656	2431.8	1.138	5
11319	51684	0.8021985046061002	1401.0	1.138	3
11320	51686	0.675048005363909	501.6	1.026	5
11321	5169	0.6104763590320185	2416.0	1.026	3
11322	51690	0.697782612839506	190.0	0.999	3
11323	51691	0.9014002007064356	241.0	1.138	3
11324	51692	0.8653956165923222	1999.5	1.138	2
11325	51693	0.5882903759986853	385.3333333333333	0.9814444444444445	9
11326	51696	0.7054046734068627	1632.0	1.049	1
11327	51699	0.8960697907665836	456.0	1.138	7
11328	517	0.7870307588003408	371.5	1.051	6
11329	5170	0.7316770089128595	1479.0	1.1295	4
11330	51700	0.6375245978892158	792.0	1.026	3
11331	51701	0.9798044549027363	1065.0	1.13	2
11332	51702	0.6173830030075188	1995.0	1.026	1
11333	51703	0.6202246966701088	2113.2	1.026	5
11334	51704	0.7221039472110174	1212.75	1.127	4
11335	51705	0.22391856110086258	690.0	0.13	3
11336	51706	0.7733234738562091	918.0	1.026	1
11337	51710	0.25220604605549496	1689.0	0.5916666666666667	3
11338	51714	1.0119875753290446	457.5	1.138	4
11339	51715	0.8654593235294118	714.0	1.138	2
11340	51719	0.9837465	1026.0	1.138	3
11341	5172	0.7355030810926164	2343.0	1.138	1
11342	51720	0.6625271182952743	1758.0	1.02525	4
11343	51725	0.6454314169014085	2130.0	1.026	1
11344	51726	0.899865556174559	1077.0	1.138	2
11345	51727	0.7874157716790467	525.0	1.1116	5
11346	51728	0.6465625596330276	327.0	0.873	1
11347	51729	0.8936808141225338	1926.0	1.138	1
11348	5173	0.4281551450980392	765.0	0.2975	3
11349	51733	0.4680761523554876	858.0	1.018	2
11350	51734	0.41435192692664935	496.0	0.6786666666666666	3
11351	51735	0.8292864765388406	4061.25	1.138	8
11352	51738	0.5158238269551074	299.7	0.9435500000000001	10
11353	5174	0.5478286450421082	1449.0	0.961	3
11354	51741	0.6623490702817639	830.25	0.9828749999999999	8
11355	51742	0.8484095819550922	3853.0	1.138	3
11356	51744	0.08461578390610551	1011.0	0.14783333333333334	3
11357	51747	0.9476742207486429	1077.0	1.15225	4
11358	5175	0.3332018755074425	2217.0	0.206	1
11359	51750	0.3419168327755509	3571.5	0.514375	4
11360	51751	0.5577295212121213	255.0	0.6750000000000002	3
11361	51752	0.6498569854873868	2836.5	1.026	2
11362	51754	0.7482593295958108	1511.0	1.1006666666666665	6
11363	51755	0.8733552505901354	4459.5	1.138	2
11364	51759	0.7932896057471265	870.0	1.138	1
11365	5176	0.5790050708035004	1257.0	1.022	1
11366	51760	0.7588614763047921	1153.2	1.1156	5
11367	51761	0.7582792976281464	3502.0	1.138	3
11368	51762	0.9465081826923076	624.0	1.138	1
11369	51763	0.593922366395253	1195.0	1.026	3
11370	51764	0.6936176666666667	204.0	1.131	1
11371	51765	0.931655121855076	1166.4	1.138	5
11372	51768	0.6182177647402219	1713.0	1.01	1
11373	51773	0.7464357605749095	3948.0	1.026	2
11374	51776	0.8904562303986792	1885.5	1.138	4
11375	51778	0.7748180050314466	795.0	1.138	1
11376	5178	0.4574673710037558	4096.0	0.37995833333333334	12
11377	51780	0.890311346575861	5286.0	1.138	1
11378	5179	0.4573505217350746	531.75	0.802	4
11379	518	0.9782821608391606	429.0	1.138	3
11380	51802	0.6143307931488802	1518.0	1.026	1
11381	51804	0.8336591786018756	2346.0	1.138	1
11382	51805	0.6089103933130313	768.0	0.639	2
11383	51806	-0.181029	441.0	0.074	1
11384	51807	0.797417408966053	1176.0	1.138	5
11385	51808	0.6857206016877637	1185.0	0.945	1
11386	51809	0.8496530176689322	1700.0	1.138	3
11387	51816	0.32321249876057173	1308.1875	0.76075	16
11388	5184	0.6182205805938759	1332.0	1.026	13
11389	5187	0.7066885989621845	3419.0	1.0446666666666669	3
11390	5188	0.6180591025926334	1161.75	0.8207500000000001	4
11391	5189	0.6792914827034294	3473.0	1.026	3
11392	5190	0.6559043929252091	2580.0	1.024	2
11393	5191	0.7263626970578358	762.75	1.1201249999999998	4
11394	5192	0.3474025254006392	999.0	0.458	3
11395	5193	0.8130112351851851	1080.0	1.026	1
11396	5194	0.5485472210601043	420.0	0.7729999999999999	4
11397	5195	0.7608924285714286	1134.0	1.138	1
11398	5196	0.1581830196078431	306.0	0.146	1
11399	5197	0.0904349492063492	315.0	0.13	1
11400	5198	0.5979298044956661	2206.5	1.0190000000000001	2
11401	5199	0.44867334734497183	1356.0	1.026	3
11402	52	0.7224817746669132	352.8	1.0706	5
11403	5201	0.8767378750287079	277.0	1.138	3
11404	5202	0.8623308301075269	465.0	1.026	1
11405	5203	0.9194097555555556	405.0	1.138	1
11406	5204	0.8504532337830706	328.5	1.138	8
11407	5205	0.702529338658147	3756.0	1.0725	1
11408	5207	0.8424110239432387	1047.0	1.138	4
11409	5208	0.8070628409844577	1467.0	1.138	2
11410	5209	0.7041671042771076	1555.0	1.137111111111111	9
11411	521	0.6578904476190476	210.0	0.952	1
11412	5210	0.7882171065894362	1368.0	1.138	3
11413	5211	0.46667533890658963	1236.0	0.892	2
11414	5212	0.627654285804582	1659.0	1.074	7
11415	5213	0.8428964576444128	2206.25	1.1403333333333332	12
11416	5214	0.4355949694739509	2202.75	1.0	4
11417	5216	0.910707336643026	369.0	1.1315	2
11418	5217	1.0110814823199514	319.2857142857143	1.1286785714285714	14
11419	5218	0.9343215329689114	1265.25	1.138	4
11420	522	0.679087266584613	335.14285714285717	1.0591428571428572	7
11421	5222	0.2131232422248199	753.0	0.4483333333333333	3
11422	5223	0.7362747084967322	765.0	1.058	1
11423	5224	0.707456748031496	762.0	1.026	1
11424	5225	0.29755464165663337	1057.5	0.206	2
11425	5226	0.7090488753443526	1452.0	1.114	1
11426	5228	0.5496238622643541	534.75	1.006	4
11427	5229	0.8705116604938272	1018.5	1.138	2
11428	523	0.8917225516967098	1640.0	1.138	6
11429	5230	0.880703858033779	1212.0	1.138	2
11430	5232	0.5791470000000001	1254.0	0.877	1
11431	5236	0.7927589123182426	1571.25	1.138	4
11432	5238	0.6310755598625153	1466.1666666666667	1.026	18
11433	5239	0.8090167575867577	1434.0	1.1195	2
11434	5241	0.5706533465043506	2153.25	0.39549999999999996	4
11435	5243	0.6893584391034061	3779.0	1.0336666666666667	3
11436	5244	0.7326170846546038	3810.0	1.138	4
11437	5245	0.8012523474009818	754.875	1.135375	8
11438	525	0.7645774694026677	1516.5	1.138	2
11439	5250	0.7770210185572579	926.3333333333334	1.0279999999999998	9
11440	5251	0.9014901069154228	1527.0	1.138	2
11441	5252	0.8799352138277261	1539.0	1.138	2
11442	5253	0.6461613251776281	2139.0	1.0745	2
11443	5255	0.8600766786465343	3606.0	1.138	5
11444	5256	0.7451677588996762	3708.0	1.138	1
11445	5257	0.8196788887831202	3275.0	1.138	3
11446	526	0.8563054029947916	1536.0	1.138	1
11447	5260	0.6671081711503846	1212.0	1.026	2
11448	5261	0.8453944367988585	1193.0	1.082	3
11449	5264	0.3969494789603704	900.0	0.9746666666666667	3
11450	5265	0.2104151199058605	1239.3	0.1985	10
11451	5266	0.1567741214689265	354.0	0.091	1
11452	5267	0.08375310280373831	1284.0	0.125	3
11453	5268	0.6601258881450232	912.0	1.1315	2
11454	5269	0.3294867213238428	1126.75	0.2915	12
11455	527	0.7139080161160511	334.5	1.136	4
11456	5270	0.6680286094523881	1203.75	1.082	4
11457	5271	0.4839590467948421	867.6	1.0228	5
11458	5272	0.3733370212201592	1131.0	0.318	1
11459	5273	0.5453133031825796	1194.0	1.026	1
11460	5274	0.7239789440389295	1233.0	1.138	2
11461	5275	0.4615996059595908	1189.5	0.36575	2
11462	5276	0.6592438612479475	1218.0	1.026	3
11463	5277	0.7436804197565738	1024.2	1.0796	5
11464	5279	0.785726	894.0	1.138	2
11465	528	0.9157996105393736	1036.5	1.138	4
11466	5281	0.7703334621834284	640.5	1.138	2
11467	5283	0.684280907988227	561.0	1.0863333333333334	3
11468	5284	0.2571969350762527	2295.0	0.226	1
11469	5286	0.8585599294605809	5061.0	1.138	2
11470	5287	0.7729688421636481	4877.0	1.127	3
11471	5288	0.5847428523496006	3894.6	0.875	5
11472	5289	0.8425787794395505	1274.4	1.134	5
11473	529	0.8110838111314549	629.0	1.12	3
11474	5290	0.8898549611078039	3105.0	1.138	2
11475	5291	0.8333648430755445	2801.25	1.138	4
11476	5292	0.8685711953290871	942.0	1.129	1
11477	5293	0.7310953551714247	3114.3333333333335	1.134	9
11478	5294	0.7758089845874888	3309.0	1.026	3
11479	5295	0.8762708715929408	1583.8235294117646	1.138	17
11480	5296	0.5915298957475994	2187.0	0.962	1
11481	5297	0.7620350096687275	6309.0	1.134	1
11482	5298	0.8796452482959302	2241.0	1.138	5
11483	53	0.7630952807159141	1112.142857142857	1.124	7
11484	5300	0.7488001271485318	474.0	1.138	3
11485	5303	0.7281224449174123	357.0	1.007642857142857	7
11486	5304	-0.2479953673469387	441.0	-0.225	1
11487	5305	0.7762218947253494	1022.0	1.1343333333333332	3
11488	5306	0.8921871008610086	813.0	1.134	1
11489	5307	0.8404204201058202	945.0	1.085	2
11490	5308	0.8396082953890348	841.7142857142857	1.0062857142857142	7
11491	5309	0.7567301760176018	909.0	1.046	1
11492	5310	0.3727195719619837	12910.5	0.931	2
11493	5311	0.7209422032694851	1743.0	1.1283333333333332	3
11494	5313	0.6727102403426045	1678.5	1.022	2
11495	5314	0.5259635059505772	11208.0	1.026	2
11496	5315	0.7971547929266567	1642.7142857142858	1.1174285714285714	7
11497	5316	0.6839060532489512	1135.5	1.0815000000000001	2
11498	5317	0.7273472862151739	2223.0	1.026	3
11499	5318	0.559299685870958	1498.3333333333333	1.0154444444444444	9
11500	5319	0.456755676165044	340.0	1.016	3
11501	5320	0.13548856067601794	414.75	0.12275	4
11502	5321	0.8243973244444445	2250.0	1.138	1
11503	5322	0.4675925851318945	417.0	1.011	1
11504	5324	0.8762384493235751	1421.0	1.118	3
11505	5325	0.5497675615763546	1347.4285714285713	0.947	14
11506	5326	0.9155894507042256	1491.0	1.138	1
11507	5327	0.41024658513061657	1575.375	1.025	8
11508	5328	0.496449843901532	1270.5	1.026	2
11509	5329	0.333508613096476	897.0	0.23450000000000001	4
11510	533	0.7591206333115772	623.4	1.0804	5
11511	5330	0.6877687820777494	2804.25	1.10325	4
11512	5331	0.6858847509636182	3638.0	1.134	3
11513	5332	0.8852136720245536	3463.2162162162163	1.138	37
11514	5333	0.6563399037147151	2302.5	1.026	2
11515	53335	1.0765212276268048	1231.909090909091	1.138	11
11516	53336	0.181021	906.0	0.059	3
11517	53339	0.8204169697200498	1303.5	1.134	2
11518	5334	0.8213901916058396	3288.0	1.138	1
11519	53340	0.6253244364035089	456.0	0.299	2
11520	53342	0.4856547142857143	609.0	1.018	2
11521	53343	0.6722841143134787	978.0	1.0965	2
11522	53344	0.8780349785365853	645.0	1.12	2
11523	53345	0.4944532425044091	1134.0	0.943	1
11524	53346	0.8133362779504907	900.0	1.138	3
11525	53347	0.47864820228047417	1813.0	0.999	3
11526	53349	0.7897160370226806	1834.8	1.1228	5
11527	5335	0.8360472815685424	3875.0	1.138	3
11528	53353	0.8293742971739132	13800.0	1.134	1
11529	53354	0.8968094770034614	1151.0	1.138	3
11530	53358	0.6097714327413984	1051.5	1.026	2
11531	5336	0.711174093533731	3336.375	1.1376249999999999	8
11532	5337	0.6438270013838266	2170.0	1.0543333333333333	3
11533	53371	0.8522115725746855	1293.5	1.138	6
11534	53373	0.7211107973053575	2508.0	1.10175	4
11535	5338	0.7127218982739849	2785.5	1.0685	2
11536	5339	0.5656859850783589	13422.642857142857	1.026	14
11537	534	0.8415547079415991	276.0	1.138	3
11538	5340	0.41954588413540633	1380.0	0.9301999999999999	5
11539	53405	0.6922274947981841	766.5	1.0451666666666666	6
11540	53407	0.7736321490840269	967.5	1.0670000000000002	2
11541	5341	0.8157482649572649	1053.0	1.138	1
11542	5342	0.2620067044673539	291.0	0.461	1
11543	5343	0.2850551237113402	291.0	0.547	2
11544	5345	0.5070494226217612	1428.0	0.948	4
11545	5346	0.5226782122370937	1569.0	1.026	2
11546	5347	0.7589961677704193	1812.0	1.082	1
11547	5348	0.6559284086021506	279.0	0.962	7
11548	5349	0.38507971275032193	294.6923076923077	0.5469999999999999	13
11549	535	0.8507454767961864	2411.8125	1.138	16
11550	5350	0.775987	159.0	1.138	1
11551	5351	0.7001853992673994	2184.0	1.08	1
11552	5352	0.8087470232944042	2058.5	1.1195000000000002	12
11553	5354	1.0133971544969784	799.0	1.138	3
11554	5355	0.6634174000432745	448.5	1.051	2
11555	5356	0.86072528239188	1531.5	1.138	2
11556	5357	0.8775519592592594	1890.0	1.138	3
11557	5358	0.8325432351305543	1442.25	1.1475	4
11558	5359	0.4636723486624468	869.0	1.0126666666666668	3
11559	5360	0.6615979272084486	1341.0	1.026	5
11560	5361	0.6349610785450711	5691.0	1.043	1
11561	53615	0.6434578848567926	788.0	1.0113333333333332	3
11562	53616	0.8598890246215923	2663.5	1.138	6
11563	5362	0.781330817766051	5685.0	1.138	1
11564	53630	0.6131601246548146	1066.5	1.0225	2
11565	53632	0.625654537414966	1470.0	1.026	2
11566	53635	0.7158827067055675	1206.6	1.134	5
11567	53637	0.4928580000000001	1197.0	0.952	2
11568	5364	0.6623866406095683	6225.0	1.026	3
11569	5365	0.5141707855908538	5764.5	1.021	2
11570	5366	0.2924904719531077	288.0	0.585	2
11571	5367	0.8484679959839357	498.0	1.138	1
11572	5368	0.5397401186440678	435.0	1.021	2
11573	537	0.6275696213729653	1413.0	1.026	1
11574	5371	0.3831537652444673	1881.2142857142858	0.2765714285714286	14
11575	5372	0.7972699695817491	789.0	1.134	1
11576	5373	0.6895376458915593	639.0	1.134	4
11577	5375	0.754331471198488	291.0	1.0819999999999999	2
11578	5376	0.6942536959108516	440.3478260869565	1.040608695652174	23
11579	5378	0.7165913851898875	1792.3333333333333	1.0935555555555554	9
11580	538	0.6867213049733867	2031.0	1.09340625	32
11581	53820	0.1896561012216404	573.0	0.139	1
11582	53822	0.5942294026617518	277.0	0.9916666666666666	3
11583	53826	0.7424595637464387	290.0	1.026	9
11584	53827	0.1875034341693619	496.6666666666667	0.12155555555555557	9
11585	53828	0.4049295222222222	270.0	0.193	2
11586	53829	0.554470152112676	1065.0	1.026	1
11587	53831	0.598488	1191.0	1.026	2
11588	53832	0.4018697478847459	1284.0	0.2875	4
11589	53833	0.5199080523504274	936.0	1.026	1
11590	53834	0.4944949247524753	1515.0	1.014	4
11591	53836	0.7416179944289694	1077.0	1.138	1
11592	53838	0.08913835874396135	847.5	-0.0030000000000000027	2
11593	53840	0.3957565930470347	1467.0	0.23	2
11594	53841	0.1000942848380989	2388.0	0.132125	4
11595	53842	0.319176	663.0	0.245	1
11596	539	0.6111728566978192	642.0	1.026	1
11597	53904	0.727758570610611	2530.0	1.136	3
11598	53905	0.6945631771141096	4302.0	1.026	3
11599	53916	0.8428037943925235	642.0	1.12	2
11600	53917	0.8377128558792405	583.0	1.026	3
11601	53918	0.8813234715025906	1158.0	1.138	1
11602	53919	0.7303683927006526	2040.75	1.10425	4
11603	5393	0.8908772379436994	1321.0	1.138	3
11604	53938	0.7288326493533126	489.0	1.106	4
11605	5394	0.6476748110107851	2620.5	1.026	2
11606	53940	0.06894	552.0	0.111	1
11607	53942	0.7388419967193569	3135.6	1.126	5
11608	53944	0.937585787711463	1333.7142857142858	1.138	7
11609	53947	0.470016	1062.0	1.026	4
11610	5395	0.5164625507354808	2216.0454545454545	1.0298636363636364	22
11611	5396	0.9481084898977924	665.0	1.138	3
11612	53981	0.8788397743720732	2349.0	1.138	1
11613	54	0.5519585475350322	959.8421052631579	1.026	19
11614	540	0.5385965810264032	3977.7	1.0239	10
11615	54014	0.7690489804205949	5184.0	1.0635000000000001	4
11616	54020	0.5688445056179775	1602.0	1.049	2
11617	54033	0.6413653463356973	846.0	0.598	1
11618	54039	0.8034079082469834	1087.2857142857142	1.0784285714285713	7
11619	54058	0.02191558086677788	714.6	0.009999999999999998	5
11620	54059	0.4521060083228803	416.0	0.287	6
11621	5406	0.5067475879828326	1398.0	1.026	1
11622	54065	0.47621414701547526	184.5	0.7735000000000001	4
11623	54069	0.5134102421652422	702.0	0.97	1
11624	5407	0.6339988582621082	1404.0	1.026	3
11625	5408	0.5580199588652482	1410.0	1.026	1
11626	54084	0.4754194109452736	2010.0	0.98	1
11627	5409	0.6083326306459478	606.0	1.0233333333333334	3
11628	54093	0.6193729422357815	1064.142857142857	1.026	7
11629	54097	0.389471343328741	718.5	0.9984999999999999	4
11630	54101	0.5370668005602242	2427.0	1.022	2
11631	54102	0.16315745587867894	2088.0	0.0335	2
11632	54103	0.6539714066254652	1546.5	1.026	2
11633	54106	0.499407817037754	3099.0	1.026	1
11634	54107	0.7729415382882883	444.0	1.138	2
11635	54108	0.6342106089181285	283.5	0.9675	2
11636	5411	0.9458705130281541	961.0	1.138	3
11637	54112	0.684455	1155.0	0.961	1
11638	5412	0.895189265536723	354.0	1.138	1
11639	5413	0.7521626432380538	1075.5	1.12	4
11640	5414	0.7871519599471453	1366.6153846153845	0.9919999999999999	13
11641	54145	0.1955329999999999	15.0	0.308	1
11642	541465	-0.5029176842105264	570.0	-0.067	2
11643	541466	-0.4097052087719299	570.0	-0.044	2
11644	541468	0.693918225	720.0	1.026	1
11645	54148	0.6704246848782562	1039.5	1.138	2
11646	54149	0.7600137281563307	817.0	1.118	3
11647	541565	0.3055603870739538	1025.0	0.19800000000000004	3
11648	541578	0.2710460843066786	468.0	0.076	4
11649	54165	1.0394177134877027	746.25	1.137	4
11650	54187	0.7736535555555555	1080.0	1.135	1
11651	5420	-0.0873121698173411	1629.0	-0.08125	2
11652	54205	0.8449496352201257	318.0	1.047	3
11653	54206	0.5412147029208496	504.0	1.02225	4
11654	54207	0.786653956087738	1627.0	1.138	3
11655	54209	0.4203704164808451	674.0	1.026	3
11656	54210	-0.029027182330436427	647.25	0.073	4
11657	54212	0.6833777781909127	1170.923076923077	0.964076923076923	13
11658	5422	0.8059917839428938	3496.0	1.1366666666666665	3
11659	54221	0.3808790861611814	1429.5	0.5715	2
11660	5423	0.7822950919913421	586.5	1.132	2
11661	5424	0.5982910145485062	3325.5	1.029125	8
11662	5425	0.6759528308981922	1383.8823529411766	1.026	17
11663	5426	0.6167081103476363	6820.5	1.026	2
11664	5427	0.7350604002897914	1192.8	1.082	5
11665	5428	0.7392760524193549	3720.0	1.026	3
11666	5429	0.7534945850578785	1693.5	1.138	2
11667	5430	0.7756780108236091	5913.0	1.138	1
11668	5431	0.8886772180682171	3439.5	1.138	4
11669	5432	0.8059456606280194	828.0	1.138	1
11670	54328	0.938094	1122.0	1.138	1
11671	54329	1.036535	1113.0	1.138	3
11672	5433	0.762191306073106	359.0	1.12	3
11673	54331	0.7933052556633782	236.0	1.138	9
11674	54332	0.8733901153588692	828.6521739130435	1.1282608695652174	23
11675	5434	0.6547252034712437	613.5	1.04275	4
11676	54344	0.6802573333333334	309.0	1.026	3
11677	54345	0.6176214181818183	1155.0	0.94	1
11678	54346	0.2613528343777992	1311.0	0.965	2
11679	5435	0.744177657066237	337.7142857142857	1.06	7
11680	5436	0.8685818381502891	519.0	1.137	1
11681	54360	0.3698978175182482	411.0	0.2815	1
11682	54361	0.7939614867424243	1056.0	1.126	1
11683	54363	0.6856757663971249	1113.0	1.026	1
11684	5437	0.8944885719295508	383.5	1.138	6
11685	5438	0.8334445158730159	378.0	1.138	1
11686	54386	0.6423199671829446	1114.5	1.022	2
11687	5439	0.7917031638418079	354.0	1.048	1
11688	5440	0.9198622765453639	190.5	1.157	2
11689	54407	0.7281770730600986	1259.0	1.1083333333333332	3
11690	5441	0.6805391421568628	204.0	1.138	1
11691	54413	0.9322742093814889	2087.769230769231	1.134	13
11692	54414	0.5413877571821809	1502.0	1.026	3
11693	5442	0.145374830760899	3693.0	0.189	1
11694	54429	0.333177	900.0	0.188	1
11695	5443	0.4982253134328357	804.0	0.902	4
11696	54431	0.8526176523773882	2022.5	1.138	6
11697	54432	0.7516466308010227	646.5	1.026	2
11698	54433	0.8428500626911315	654.0	1.138	2
11699	54434	0.5506199802697611	2447.0	1.0433333333333332	3
11700	54436	0.24215084131837253	2848.5	0.2980833333333333	6
11701	54437	0.7197296139869618	3389.5	1.0323333333333333	6
11702	54438	0.7946914564416371	837.0	1.0847499999999999	4
11703	54439	0.9031319337103362	3183.0	1.138	1
11704	5444	0.5861581900749063	1068.0	1.026	1
11705	54440	0.790427069991251	1143.0	1.13	1
11706	54442	0.6955195675309387	723.0	1.062	2
11707	54443	0.7053876467832244	3319.5	1.026	2
11708	5445	0.7372555874595416	1071.75	1.026	4
11709	54453	0.7665992199354408	2255.0	1.0633333333333332	3
11710	54454	0.910704372401188	4377.0	1.138	1
11711	54455	0.8523320111420613	2154.0	1.138	1
11712	54456	0.45375826538401115	2405.4	0.8788	5
11713	54457	0.37712236450400977	1143.0	0.221	3
11714	54458	0.5476789700392387	356.7	0.3672	10
11715	5446	0.5398331250704009	872.0	1.026	3
11716	54460	0.7021249848484848	264.0	1.041	2
11717	54461	0.5414078512639624	1701.0	0.946	1
11718	54462	0.7870854790865989	2034.75	1.138	4
11719	54463	0.7517683083943145	1158.6	1.0372	10
11720	54464	0.8753955016822585	3862.0	1.138	3
11721	54465	0.5293553581578374	1695.0	0.6995	2
11722	54466	0.4958959345991561	676.0	0.7479999999999999	3
11723	54467	0.8921209085626911	3270.0	1.138	1
11724	54468	0.9233194052511418	2628.0	1.138	2
11725	54469	0.9509610105740286	615.2727272727273	1.138	11
11726	5447	0.6712493162076889	1884.375	1.0310000000000001	8
11727	54470	0.588218	903.0	1.021	3
11728	54471	0.8102348602872365	1407.0	1.112	3
11729	54472	0.5684250770804635	613.8	0.967	5
11730	54474	0.3580995850980392	1275.0	0.217	1
11731	54475	0.7541657507495084	1124.0	1.0446666666666669	3
11732	54476	0.7574993246434937	2686.5	1.1145	2
11733	54477	0.7471455307973446	2576.1428571428573	1.0685714285714285	7
11734	54478	0.35711092549367757	751.5	0.7735	6
11735	54480	0.786433971077478	1975.2	1.0484	5
11736	54482	0.7708036181803464	723.0	1.055	3
11737	54487	0.8519553883736265	1800.0	1.138	4
11738	5449	0.760373056508271	780.0	1.094	3
11739	54490	-0.1478124260051661	1299.0	0.0695	2
11740	54491	0.7041715387488329	1071.0	1.138	1
11741	54492	0.7304948721209318	1246.0	1.0266666666666666	3
11742	54494	0.1275306002252252	408.0	0.16625	2
11743	54495	0.8164231255146088	849.0	1.118	3
11744	54496	0.6155896923114053	1962.0	1.026	11
11745	54497	0.8214644168275417	6216.0	1.134	1
11746	54498	0.7850107553648392	1462.5	1.0823333333333334	6
11747	54499	0.7546322378011204	475.2	0.943	5
11748	545	0.8513197931718559	7839.0	1.138	2
11749	5450	0.672591474708171	771.0	1.11	1
11750	54502	0.7317430298719609	1701.75	1.036	4
11751	54503	0.8245231191718843	1674.0	1.138	2
11752	54504	0.4626498721174004	1431.0	1.026	3
11753	54505	0.8031072885644769	4110.0	1.138	1
11754	54507	0.541831381341961	3130.0	1.026	6
11755	54509	0.662302514681839	495.0	1.0633333333333332	3
11756	5451	0.912555707979826	2228.25	1.1305	4
11757	54510	0.7377643197777525	1973.0	1.044	6
11758	54511	0.809566769212165	793.0	1.0913333333333333	6
11759	54512	0.737275853075967	604.5	1.0945	2
11760	54514	0.8251524822472465	2032.8	1.118	5
11761	54516	0.57838876081794	889.0	1.1088333333333333	3
11762	54517	0.7529623429003021	1986.0	1.124	2
11763	54518	0.5022782601372724	1260.0	0.621	2
11764	5452	0.9206258700150401	1349.6666666666667	1.138	9
11765	54520	0.771901832196149	1894.5	1.138	2
11766	54521	0.8568059740170723	2645.0	1.138	3
11767	54522	0.47213905955378443	1029.0	0.943	3
11768	54529	0.7140750526330831	1210.5	1.026	2
11769	5453	0.736164	1356.0	0.968	1
11770	54531	0.4493162100122099	1638.0	0.91	1
11771	54532	0.6534729888919112	2949.0	1.027	3
11772	54534	0.5455390817610063	477.0	1.026	1
11773	54535	0.519365774178406	2415.75	0.92925	4
11774	54536	0.9073683978533812	2030.5	1.1443333333333332	6
11775	54537	0.45388965625027533	2611.5	0.222	2
11776	54538	0.5600759148618697	2806.5	1.021	2
11777	54539	0.44740415513545706	399.0	0.5208	5
11778	5454	0.8768969999999999	1332.0	1.016	1
11779	54540	0.7243599418826674	2589.0	1.026	2
11780	54541	0.8167076409155938	555.0	1.138	2
11781	54542	0.9328864883693975	2505.0	1.138	5
