Entrez_A	Entrez_B	ID
25804	9939	20774
10921	25804	20775
25804	9092	20776
25804	7536	20777
10291	25804	20778
25804	8175	20779
10946	25804	20780
23451	25804	20781
10992	25804	20782
23450	25804	20783
10262	25804	20784
25804	51639	20785
10569	25804	20786
10285	25804	20787
25804	55234	20788
23020	25804	20789
11017	25804	20790
25804	9410	20791
25804	6625	20792
25804	6627	20793
25804	6626	20794
25804	6629	20795
25804	6628	20796
25804	6631	20797
25804	6632	20798
25804	6633	20799
25804	6634	20800
25804	6635	20801
25804	6636	20802
25804	6637	20803
25804	4809	20804
22938	25804	20805
23013	25804	20806
10250	25804	20807
23524	25804	20808
25804	51593	20809
25804	9295	20810
25804	6426	20811
25804	6427	20812
25804	6428	20813
25804	6429	20814
25804	6430	20815
25804	6431	20816
25804	6432	20817
25804	8683	20818
25804	25949	20819
10915	25804	20820
24144	25804	20821
25804	9984	20822
25804	57187	20823
25804	84321	20824
25804	8563	20825
25804	79228	20826
25804	80145	20827
25804	6434	20828
25804	79002	20829
10907	25804	20830
25804	7307	20831
11338	25804	20832
23350	25804	20833
10713	25804	20834
25804	25962	20835
25804	51729	20836
25804	9589	20837
25804	56949	20838
25804	7756	20839
11157	23658	20840
23658	51690	20841
23658	51691	20842
11157	51690	20843
11157	51691	20844
11157	51747	20845
11157	4116	20846
11157	4236	20847
11157	4343	20848
11157	23517	20849
11157	4686	20850
11157	22916	20851
11051	11157	20852
11157	26986	20853
11157	94104	20854
11157	5356	20855
10450	11157	20856
10465	11157	20857
11157	51645	20858
11157	23759	20859
11157	53938	20860
11157	5496	20861
11157	23398	20862
11157	8559	20863
11157	27339	20864
11157	26121	20865
11157	9129	20866
11157	55660	20867
11157	8899	20868
11157	9128	20869
11157	24148	20870
10594	11157	20871
11157	22827	20872
11157	64783	20873
11157	84991	20874
11157	55696	20875
11157	58517	20876
11157	9584	20877
11157	9939	20878
10921	11157	20879
11157	9092	20880
11157	7536	20881
10291	11157	20882
11157	8175	20883
10946	11157	20884
11157	23451	20885
10992	11157	20886
11157	23450	20887
10262	11157	20888
11157	51639	20889
10569	11157	20890
10285	11157	20891
11157	55234	20892
11157	23020	20893
11017	11157	20894
11157	9410	20895
11157	6625	20896
11157	6627	20897
11157	6626	20898
11157	6629	20899
11157	6628	20900
11157	6631	20901
11157	6632	20902
11157	6633	20903
11157	6634	20904
11157	6635	20905
11157	6636	20906
11157	6637	20907
11157	4809	20908
11157	22938	20909
11157	23013	20910
10250	11157	20911
11157	23524	20912
11157	51593	20913
11157	9295	20914
11157	6426	20915
11157	6427	20916
11157	6428	20917
11157	6429	20918
11157	6430	20919
11157	6431	20920
11157	6432	20921
11157	8683	20922
11157	25949	20923
10915	11157	20924
11157	24144	20925
11157	9984	20926
11157	57187	20927
11157	84321	20928
11157	8563	20929
11157	79228	20930
11157	80145	20931
11157	6434	20932
11157	79002	20933
10907	11157	20934
11157	7307	20935
11157	11338	20936
11157	23350	20937
10713	11157	20938
11157	25962	20939
11157	51729	20940
11157	9589	20941
11157	56949	20942
11157	7756	20943
51690	51691	20944
51690	51747	20945
4116	51690	20946
4236	51690	20947
4343	51690	20948
23517	51690	20949
4686	51690	20950
22916	51690	20951
11051	51690	20952
26986	51690	20953
51690	94104	20954
51690	5356	20955
10450	51690	20956
10465	51690	20957
51645	51690	20958
23759	51690	20959
51690	53938	20960
51690	5496	20961
23398	51690	20962
51690	8559	20963
27339	51690	20964
26121	51690	20965
51690	9129	20966
51690	55660	20967
51690	8899	20968
51690	9128	20969
24148	51690	20970
10594	51690	20971
22827	51690	20972
51690	64783	20973
51690	84991	20974
51690	55696	20975
51690	58517	20976
51690	9584	20977
51690	9939	20978
10921	51690	20979
51690	9092	20980
51690	7536	20981
10291	51690	20982
51690	8175	20983
10946	51690	20984
23451	51690	20985
10992	51690	20986
23450	51690	20987
10262	51690	20988
51639	51690	20989
10569	51690	20990
10285	51690	20991
51690	55234	20992
23020	51690	20993
11017	51690	20994
51690	9410	20995
51690	6625	20996
51690	6627	20997
51690	6626	20998
51690	6629	20999
51690	6628	21000
51690	6631	21001
51690	6632	21002
51690	6633	21003
51690	6634	21004
51690	6635	21005
51690	6636	21006
51690	6637	21007
4809	51690	21008
22938	51690	21009
23013	51690	21010
10250	51690	21011
23524	51690	21012
51593	51690	21013
51690	9295	21014
51690	6426	21015
51690	6427	21016
51690	6428	21017
51690	6429	21018
51690	6430	21019
51690	6431	21020
51690	6432	21021
51690	8683	21022
25949	51690	21023
10915	51690	21024
24144	51690	21025
51690	9984	21026
51690	57187	21027
51690	84321	21028
51690	8563	21029
51690	79228	21030
51690	80145	21031
51690	6434	21032
51690	79002	21033
10907	51690	21034
51690	7307	21035
11338	51690	21036
23350	51690	21037
10713	51690	21038
25962	51690	21039
51690	51729	21040
51690	9589	21041
51690	56949	21042
51690	7756	21043
51691	9111	21044
27250	51691	21045
51691	5934	21046
51691	79595	21047
51691	6632	21048
51691	6741	21049
51691	7067	21050
51691	7529	21051
51691	7531	21052
10971	51691	21053
51691	9406	21054
4049	4055	21055
4049	4050	21056
4050	4055	21057
4057	4353	21058
51631	55646	21059
10514	51631	21060
4673	51631	21061
4691	51631	21062
51631	9221	21063
10528	51631	21064
51602	51631	21065
4869	51631	21066
11137	51631	21067
51631	55131	21068
4736	51631	21069
51631	6134	21070
51631	6135	21071
51631	6136	21072
23521	51631	21073
51631	6137	21074
51631	9045	21075
51631	6138	21076
51631	6139	21077
51631	6142	21078
51631	6141	21079
51631	6143	21080
51631	6144	21081
51631	6146	21082
51631	6147	21083
51631	9349	21084
51631	6152	21085
51631	6154	21086
51631	6157	21087
51631	6155	21088
51631	6158	21089
51631	6159	21090
51631	6156	21091
51631	6160	21092
51631	6161	21093
51631	6165	21094
11224	51631	21095
51631	6173	21096
25873	51631	21097
51631	6168	21098
51631	6170	21099
51631	6122	21100
51631	6124	21101
51631	6125	21102
51631	6128	21103
51631	6130	21104
51631	6129	21105
51631	6132	21106
51631	6126	21107
254948	51631	21108
51631	6133	21110
51631	6175	21111
51631	6176	21112
51631	6181	21113
51631	6205	21114
51631	6206	21115
51631	6207	21116
51631	6208	21117
51631	6210	21118
51631	6209	21119
51631	6217	21120
51631	6218	21121
51631	6222	21122
51631	6228	21123
51631	6229	21124
51631	6235	21125
51631	6187	21126
51631	6189	21127
51631	6194	21128
51631	6201	21129
51631	6202	21130
51631	6203	21131
26156	51631	21132
51631	55681	21133
292	51631	21134
4809	51631	21135
51631	6727	21136
51631	6732	21137
51631	6949	21138
51631	7150	21139
51631	7846	21140
51631	81027	21141
51631	7284	21142
51631	7307	21143
11338	51631	21144
4904	51631	21145
4116	51747	21146
4236	51747	21147
4343	51747	21148
23517	51747	21149
4686	51747	21150
22916	51747	21151
11051	51747	21152
26986	51747	21153
51747	94104	21154
51747	5356	21155
10450	51747	21156
10465	51747	21157
51645	51747	21158
23759	51747	21159
51747	53938	21160
51747	5496	21161
23398	51747	21162
51747	8559	21163
27339	51747	21164
26121	51747	21165
51747	9129	21166
51747	55660	21167
51747	8899	21168
51747	9128	21169
24148	51747	21170
10594	51747	21171
22827	51747	21172
51747	64783	21173
51747	84991	21174
51747	55696	21175
51747	58517	21176
51747	9584	21177
51747	9939	21178
10921	51747	21179
51747	9092	21180
51747	7536	21181
10291	51747	21182
51747	8175	21183
10946	51747	21184
23451	51747	21185
10992	51747	21186
23450	51747	21187
10262	51747	21188
51639	51747	21189
10569	51747	21190
10285	51747	21191
51747	55234	21192
23020	51747	21193
11017	51747	21194
51747	9410	21195
51747	6625	21196
51747	6627	21197
51747	6626	21198
51747	6629	21199
51747	6628	21200
51747	6631	21201
51747	6632	21202
51747	6633	21203
51747	6634	21204
51747	6635	21205
51747	6636	21206
51747	6637	21207
4809	51747	21208
22938	51747	21209
23013	51747	21210
10250	51747	21211
23524	51747	21212
51593	51747	21213
51747	9295	21214
51747	6426	21215
51747	6427	21216
51747	6428	21217
51747	6429	21218
51747	6430	21219
51747	6431	21220
51747	6432	21221
51747	8683	21222
25949	51747	21223
10915	51747	21224
24144	51747	21225
51747	9984	21226
51747	57187	21227
51747	84321	21228
51747	8563	21229
51747	79228	21230
51747	80145	21231
51747	6434	21232
51747	79002	21233
10907	51747	21234
51747	7307	21235
11338	51747	21236
23350	51747	21237
10713	51747	21238
25962	51747	21239
51729	51747	21240
51747	9589	21241
51747	56949	21242
51747	7756	21243
10514	55646	21244
4673	55646	21245
4691	55646	21246
55646	9221	21247
10528	55646	21248
51602	55646	21249
4869	55646	21250
11137	55646	21251
55131	55646	21252
4736	55646	21253
55646	6134	21254
55646	6135	21255
55646	6136	21256
23521	55646	21257
55646	6137	21258
55646	9045	21259
55646	6138	21260
55646	6139	21261
55646	6142	21262
55646	6141	21263
55646	6143	21264
55646	6144	21265
55646	6146	21266
55646	6147	21267
55646	9349	21268
55646	6152	21269
55646	6154	21270
55646	6157	21271
55646	6155	21272
55646	6158	21273
55646	6159	21274
55646	6156	21275
55646	6160	21276
55646	6161	21277
55646	6165	21278
11224	55646	21279
55646	6173	21280
25873	55646	21281
55646	6168	21282
55646	6170	21283
55646	6122	21284
55646	6124	21285
55646	6125	21286
55646	6128	21287
55646	6130	21288
55646	6129	21289
55646	6132	21290
55646	6126	21291
254948	55646	21292
55646	6133	21294
55646	6175	21295
55646	6176	21296
55646	6181	21297
55646	6205	21298
55646	6206	21299
55646	6207	21300
55646	6208	21301
55646	6210	21302
55646	6209	21303
55646	6217	21304
55646	6218	21305
55646	6222	21306
55646	6228	21307
55646	6229	21308
55646	6235	21309
55646	6187	21310
55646	6189	21311
55646	6194	21312
55646	6201	21313
55646	6202	21314
55646	6203	21315
26156	55646	21316
55646	55681	21317
292	55646	21318
4809	55646	21319
55646	6727	21320
55646	6732	21321
55646	6949	21322
55646	7150	21323
55646	7846	21324
55646	81027	21325
55646	7284	21326
55646	7307	21327
11338	55646	21328
4904	55646	21329
4067	931	21330
4067	5336	21331
4067	5921	21332
4067	7525	21333
57128	6389	21334
4085	8379	21335
10459	51426	21336
10459	51455	21337
10459	5980	21338
10459	149840	21339
10459	54537	21340
10459	112441434	21341
10296	4289	21342
10048	10296	21343
10296	64795	21344
4100	54780	21345
11074	4100	21346
54551	5987	21347
54551	7874	21348
30011	9863	21349
4116	4236	21350
4116	4343	21351
23517	4116	21352
4116	4686	21353
22916	4116	21354
11051	4116	21355
26986	4116	21356
4116	94104	21357
4116	5356	21358
4116	5411	21359
10450	4116	21360
10465	4116	21361
4116	51645	21362
23759	4116	21363
4116	53938	21364
4116	5496	21365
23398	4116	21366
4116	8559	21367
27339	4116	21368
26121	4116	21369
4116	9129	21370
4116	55660	21371
4116	8899	21372
4116	9128	21373
24148	4116	21374
10594	4116	21375
22827	4116	21376
4116	84305	21377
22913	4116	21378
4116	64783	21379
4116	84991	21380
4116	55696	21381
4116	58517	21382
4116	9584	21383
4116	9939	21384
27316	4116	21385
10921	4116	21386
4116	9092	21387
4116	7536	21388
10291	4116	21389
4116	8175	21390
10946	4116	21391
23451	4116	21392
10992	4116	21393
23450	4116	21394
10262	4116	21395
4116	51639	21396
10569	4116	21397
23049	4116	21398
10285	4116	21399
4116	55234	21400
23020	4116	21401
11017	4116	21402
4116	9410	21403
4116	6625	21404
4116	6627	21405
4116	6626	21406
4116	6629	21407
4116	6628	21408
4116	6631	21409
4116	6632	21410
4116	6633	21411
4116	6634	21412
4116	6635	21413
4116	6636	21414
4116	6637	21415
4116	4809	21416
22938	4116	21417
23013	4116	21418
10250	4116	21419
23524	4116	21420
4116	51593	21421
4116	9295	21422
4116	6426	21423
4116	6427	21424
4116	6428	21425
4116	6429	21426
4116	6430	21427
4116	6431	21428
4116	6432	21429
4116	8683	21430
25949	4116	21431
10492	4116	21432
10915	4116	21433
24144	4116	21434
4116	9984	21435
4116	57187	21436
4116	84321	21437
4116	8563	21438
4116	79228	21439
4116	80145	21440
4116	6434	21441
4116	79002	21442
10907	4116	21443
4116	7307	21444
11338	4116	21445
23350	4116	21446
26019	4116	21447
4116	65109	21448
10713	4116	21449
25962	4116	21450
4116	51729	21451
4116	84292	21452
4116	9589	21453
4116	56949	21454
4116	55596	21455
4116	7756	21456
6184	84061	21457
6185	84061	21458
3703	84061	21459
201595	84061	21460
7991	84061	21461
4117	8202	21462
10892	23118	21463
10892	7186	21464
10892	7189	21465
10892	7335	21466
5469	9794	21467
4851	9794	21468
5430	9794	21469
3516	9794	21470
11198	9794	21471
6830	9794	21472
4851	55534	21473
4853	55534	21474
4855	55534	21475
84557	8878	21476
5604	5605	21477
5604	5747	21478
5604	5829	21479
5604	5894	21480
5604	84870	21481
5604	8976	21482
5604	7531	21483
5605	5747	21484
5605	5829	21485
5605	84870	21486
5605	8976	21487
5605	7531	21488
51776	5606	21489
1432	5606	21490
5585	5606	21491
4215	6416	21492
4217	6416	21493
5602	6416	21494
4077	6416	21495
4215	5607	21496
2011	5607	21497
5607	81572	21498
5202	5607	21499
5584	5607	21500
5607	8878	21501
5607	84231	21502
5607	7529	21503
5607	7531	21504
5607	7532	21505
5607	7533	21506
10971	5607	21507
5607	7534	21508
4296	57630	21509
4791	9020	21510
4792	9020	21511
5970	9020	21512
5966	9020	21513
6156	9020	21514
6124	9020	21515
6128	9020	21516
6132	9020	21517
6205	9020	21518
6207	9020	21519
9020	9919	21520
9020	9099	21521
1432	51776	21522
51776	5585	21523
2011	4215	21524
4077	4215	21525
4215	81572	21526
4215	5202	21527
4215	84231	21528
4215	7529	21529
4215	7531	21530
4215	7532	21531
4215	7533	21532
10971	4215	21533
4215	7534	21534
51562	6885	21535
51701	6885	21536
54107	6885	21537
56655	6885	21538
10616	6885	21539
6885	8737	21540
55072	6885	21541
112869	6885	21542
10572	6885	21543
6774	6885	21544
10454	6885	21545
23118	6885	21546
257397	6885	21547
6871	6885	21548
10474	6885	21549
6885	7132	21550
6885	7124	21551
10318	6885	21552
6885	8717	21553
6885	7186	21554
6885	7189	21555
6885	9898	21556
11091	6885	21557
331	6885	21558
55689	6885	21559
26009	6885	21560
1326	4790	21561
1326	4791	21562
1326	4792	21563
1326	4793	21564
10914	1326	21565
1326	5970	21566
1326	5971	21567
1326	5966	21568
1326	6156	21569
1326	6128	21570
1326	6207	21571
1326	79155	21572
1432	5585	21573
5594	5595	21574
5578	5594	21575
5580	5594	21576
5594	5747	21577
5594	5829	21578
1901	5594	21579
5594	9294	21580
1903	5594	21581
53637	5594	21582
5578	5595	21583
5595	5829	21584
1901	5595	21585
5595	9294	21586
1903	5595	21587
53637	5595	21588
5595	7431	21589
5597	8550	21590
5597	84461	21591
5597	7337	21592
23542	9479	21593
64223	79109	21594
2475	79109	21595
253260	79109	21596
4137	6446	21597
10273	4137	21598
4137	7322	21599
10971	4137	21600
5757	65108	21601
6418	65108	21602
2011	81572	21603
2011	5202	21604
2011	84231	21605
2011	7529	21606
2011	7531	21607
2011	7532	21608
2011	7533	21609
10971	2011	21610
2011	7534	21611
4141	5917	21613
27430	4143	21614
27430	4144	21615
4436	9782	21616
4841	9782	21617
5211	9782	21618
5591	9782	21619
10594	9782	21620
55269	9782	21621
10432	9782	21622
6421	9782	21623
23020	9782	21624
22938	9782	21625
203068	9782	21626
51366	9782	21627
7520	9782	21628
2547	9782	21629
23269	4149	21630
4084	4149	21631
4149	4609	21632
4149	84108	21633
4149	6015	21634
4149	6045	21635
4149	7027	21636
4149	8295	21637
10138	4149	21638
4152	9869	21639
4152	6839	21640
53615	8932	21641
8932	9112	21642
8932	9219	21643
5885	8932	21644
5928	8932	21645
5931	8932	21646
23186	8932	21647
6597	8932	21648
8467	8932	21649
6598	8932	21650
6599	8932	21651
6601	8932	21652
6603	8932	21653
6605	8932	21654
8243	8932	21655
8932	9126	21656
10274	8932	21657
10735	8932	21658
53615	9112	21659
53615	9219	21660
53615	57504	21661
53615	5885	21662
53615	5901	21663
53615	5928	21664
53615	5929	21665
53615	5931	21666
23186	53615	21667
10284	53615	21668
53615	8819	21669
25942	53615	21670
53615	6595	21671
53615	6597	21672
53615	8467	21673
53615	6598	21674
53615	6599	21675
53615	6601	21676
53615	6603	21677
53615	6605	21678
53615	8243	21679
53615	9126	21680
10274	53615	21681
10735	53615	21682
53615	8189	21683
53615	6883	21684
53615	6872	21685
53615	6878	21686
53615	6880	21687
53615	6908	21688
11091	53615	21689
51562	54107	21690
51562	56655	21691
112869	51562	21692
51562	6871	21693
10474	51562	21694
51562	9898	21695
11091	51562	21696
51562	55689	21697
26009	51562	21698
56922	64087	21699
4163	4528	21700
4163	4790	21701
4163	4791	21702
4163	4793	21703
4163	5134	21704
25885	4163	21705
4163	84172	21706
4163	51082	21707
4163	64425	21708
4163	5437	21709
4163	5441	21710
4163	9462	21711
4163	5970	21712
4163	5966	21713
4163	6500	21714
4171	4172	21715
4171	4173	21716
4171	4174	21717
4171	4175	21718
4171	4176	21719
4171	9111	21720
4171	5925	21721
4171	5934	21722
4171	79595	21723
4171	6426	21724
4172	4173	21725
4172	4174	21726
4172	4175	21727
4172	4176	21728
4173	4174	21729
4173	4175	21730
4173	4176	21731
4173	9111	21732
4173	5925	21733
4173	5934	21734
4173	79595	21735
4174	4175	21736
4174	4176	21737
4175	4176	21738
4175	9111	21739
4175	5925	21740
4175	5934	21741
4175	79595	21742
4999	84515	21743
10445	8972	21744
10445	4798	21745
10445	8473	21746
10445	27043	21747
10445	51230	21748
10445	26121	21749
10445	5929	21750
10445	60561	21751
10445	6045	21752
10445	8607	21753
10445	10856	21754
10445	26168	21755
10445	6872	21756
10445	6874	21757
10445	6878	21758
10445	6879	21759
10445	6880	21760
10445	6929	21761
10445	54881	21762
10445	11091	21763
10367	55013	21764
221154	55013	21765
55013	91689	21766
55013	90550	21767
10367	90550	21768
221154	90550	21769
90550	91689	21770
4361	9656	21771
4683	9656	21772
5591	9656	21773
10111	9656	21774
8243	9656	21775
7158	9656	21776
7520	9656	21777
2547	9656	21778
4193	8650	21779
24144	4193	21780
4193	7157	21781
4193	7874	21782
4193	7528	21783
10933	64769	21784
64769	9643	21785
55257	64769	21786
64769	8607	21787
10856	64769	21788
64769	8295	21789
64769	6944	21790
64769	8089	21791
25942	4204	21792
4204	6595	21793
4204	6605	21794
400569	84246	21795
84246	9968	21796
23389	84246	21797
84246	9969	21798
84246	9282	21799
51586	84246	21800
10025	84246	21801
84246	9440	21802
54797	84246	21803
219541	84246	21804
84246	9477	21805
84246	9412	21806
6837	84246	21807
84246	9439	21808
84246	9862	21809
81857	84246	21810
84246	9441	21811
84246	9442	21812
80306	84246	21813
55588	84246	21814
84246	90390	21815
51003	84246	21816
29079	84246	21817
10001	84246	21818
84246	9443	21819
112950	84246	21820
55090	84246	21821
84246	8648	21822
4976	84246	21823
84246	9967	21824
7067	84246	21825
400569	9968	21826
23389	400569	21827
400569	9969	21828
400569	9282	21829
400569	51586	21830
10025	400569	21831
400569	9440	21832
400569	54797	21833
219541	400569	21834
400569	9477	21835
400569	9412	21836
400569	6837	21837
400569	9439	21838
400569	9862	21839
400569	81857	21840
400569	9441	21841
400569	9442	21842
400569	80306	21843
400569	55588	21844
400569	90390	21845
400569	51003	21846
29079	400569	21847
10001	400569	21848
400569	9443	21849
112950	400569	21850
400569	55090	21851
400569	4976	21852
23389	9968	21853
9968	9969	21854
9282	9968	21855
51586	9968	21856
10025	9968	21857
9440	9968	21858
54797	9968	21859
219541	9968	21860
9477	9968	21861
9412	9968	21862
6837	9968	21863
9439	9968	21864
9862	9968	21865
81857	9968	21866
9441	9968	21867
9442	9968	21868
80306	9968	21869
55588	9968	21870
90390	9968	21871
51003	9968	21872
29079	9968	21873
10001	9968	21874
9443	9968	21875
112950	9968	21876
55090	9968	21877
8648	9968	21878
6257	9968	21879
9967	9968	21880
7067	9968	21881
8295	9968	21882
7421	9968	21883
23389	9282	21884
23389	51586	21885
10025	23389	21886
23389	9440	21887
23389	54797	21888
219541	23389	21889
23389	9477	21890
23389	9412	21891
23389	6837	21892
23389	9439	21893
23389	9862	21894
23389	81857	21895
23389	9441	21896
23389	9442	21897
23389	80306	21898
23389	55588	21899
23389	90390	21900
23389	51003	21901
23389	29079	21902
10001	23389	21903
23389	9443	21904
112950	23389	21905
23389	55090	21906
23389	4976	21907
23389	9969	21908
9282	9969	21909
51586	9969	21910
10025	9969	21911
9440	9969	21912
54797	9969	21913
219541	9969	21914
9477	9969	21915
9412	9969	21916
6837	9969	21917
9439	9969	21918
9862	9969	21919
81857	9969	21920
9441	9969	21921
9442	9969	21922
80306	9969	21923
55588	9969	21924
90390	9969	21925
51003	9969	21926
29079	9969	21927
10001	9969	21928
9443	9969	21929
112950	9969	21930
55090	9969	21931
8648	9969	21932
4976	9969	21933
6257	9969	21934
9967	9969	21935
7067	9969	21936
8295	9969	21937
7421	9969	21938
51586	9282	21939
10025	9282	21940
9282	9440	21941
54797	9282	21942
219541	9282	21943
9282	9477	21944
9282	9412	21945
6837	9282	21946
9282	9439	21947
9282	9862	21948
81857	9282	21949
9282	9441	21950
9282	9442	21951
80306	9282	21952
55588	9282	21953
90390	9282	21954
51003	9282	21955
29079	9282	21956
10001	9282	21957
9282	9443	21958
112950	9282	21959
55090	9282	21960
8648	9282	21961
4976	9282	21962
6257	9282	21963
9282	9967	21964
7067	9282	21965
8295	9282	21966
7421	9282	21967
10025	51586	21968
51586	9440	21969
51586	54797	21970
219541	51586	21971
51586	9477	21972
51586	9412	21973
51586	6837	21974
51586	9439	21975
51586	9862	21976
51586	81857	21977
51586	9441	21978
51586	9442	21979
51586	80306	21980
51586	55588	21981
51586	90390	21982
51003	51586	21983
29079	51586	21984
10001	51586	21985
51586	9443	21986
112950	51586	21987
51586	55090	21988
4976	51586	21989
25937	51586	21990
10025	9440	21991
10025	54797	21992
10025	219541	21993
10025	9477	21994
10025	9412	21995
10025	6837	21996
10025	9439	21997
10025	9862	21998
10025	81857	21999
10025	9441	22000
10025	9442	22001
10025	80306	22002
10025	55588	22003
10025	90390	22004
10025	51003	22005
10025	29079	22006
10001	10025	22007
10025	9443	22008
10025	112950	22009
10025	55090	22010
10025	8648	22011
10025	4976	22012
10025	6257	22013
10025	9967	22014
10025	7067	22015
10025	8295	22016
10025	7421	22017
54797	9440	22018
219541	9440	22019
9440	9477	22020
9412	9440	22021
6837	9440	22022
9439	9440	22023
9440	9862	22024
81857	9440	22025
9440	9441	22026
9440	9442	22027
80306	9440	22028
55588	9440	22029
90390	9440	22030
51003	9440	22031
29079	9440	22032
10001	9440	22033
9440	9443	22034
112950	9440	22035
55090	9440	22036
8648	9440	22037
4976	9440	22038
6257	9440	22039
9440	9967	22040
7067	9440	22041
8295	9440	22042
7421	9440	22043
219541	54797	22044
54797	9477	22045
54797	9412	22046
54797	6837	22047
54797	9439	22048
54797	9862	22049
54797	81857	22050
54797	9441	22051
54797	9442	22052
54797	80306	22053
54797	55588	22054
54797	90390	22055
51003	54797	22056
29079	54797	22057
10001	54797	22058
54797	9443	22059
112950	54797	22060
54797	55090	22061
4976	54797	22062
219541	9477	22063
219541	9412	22064
219541	6837	22065
219541	9439	22066
219541	9862	22067
219541	81857	22068
219541	9441	22069
219541	9442	22070
219541	80306	22071
219541	55588	22072
219541	90390	22073
219541	51003	22074
219541	29079	22075
10001	219541	22076
219541	9443	22077
112950	219541	22078
219541	55090	22079
219541	4976	22080
5469	84246	22081
400569	5469	22082
5469	9968	22083
23389	5469	22084
5469	9969	22085
5469	9282	22086
51586	5469	22087
10025	5469	22088
5469	9440	22089
5469	54797	22090
219541	5469	22091
5469	9477	22092
5469	9412	22093
5469	6837	22094
5469	9439	22095
5469	9862	22096
5469	81857	22097
5469	9441	22098
5469	9442	22099
5469	80306	22100
5469	55588	22101
5469	90390	22102
51003	5469	22103
29079	5469	22104
10001	5469	22105
5469	9443	22106
112950	5469	22107
5469	55090	22108
5469	8648	22109
4851	5469	22110
4976	5469	22111
5430	5469	22112
3516	5469	22113
5469	6257	22114
11198	5469	22115
5469	6830	22116
5469	9967	22117
5469	7067	22118
5469	8295	22119
5469	7421	22120
9412	9477	22121
6837	9477	22122
9439	9477	22123
9477	9862	22124
81857	9477	22125
9441	9477	22126
9442	9477	22127
80306	9477	22128
55588	9477	22129
90390	9477	22130
51003	9477	22131
29079	9477	22132
10001	9477	22133
9443	9477	22134
112950	9477	22135
55090	9477	22136
8648	9477	22137
4976	9477	22138
9477	9967	22139
6837	9412	22140
9412	9439	22141
9412	9862	22142
81857	9412	22143
9412	9441	22144
9412	9442	22145
80306	9412	22146
55588	9412	22147
90390	9412	22148
51003	9412	22149
29079	9412	22150
10001	9412	22151
9412	9443	22152
112950	9412	22153
55090	9412	22154
8648	9412	22155
4976	9412	22156
54760	9412	22157
5430	9412	22158
5431	9412	22159
5432	9412	22160
5433	9412	22161
5434	9412	22162
5435	9412	22163
5436	9412	22164
5437	9412	22165
5438	9412	22166
5439	9412	22167
5440	9412	22168
5441	9412	22169
6595	9412	22170
6597	9412	22171
6598	9412	22172
6599	9412	22173
6601	9412	22174
6602	9412	22175
6605	9412	22176
6908	9412	22177
9412	9967	22178
7067	9412	22179
6837	9439	22180
6837	9862	22181
6837	81857	22182
6837	9441	22183
6837	9442	22184
6837	80306	22185
55588	6837	22186
6837	90390	22187
51003	6837	22188
29079	6837	22189
10001	6837	22190
6837	9443	22191
112950	6837	22192
55090	6837	22193
4976	6837	22194
9439	9862	22195
81857	9439	22196
9439	9441	22197
9439	9442	22198
80306	9439	22199
55588	9439	22200
90390	9439	22201
51003	9439	22202
29079	9439	22203
10001	9439	22204
9439	9443	22205
112950	9439	22206
55090	9439	22207
8648	9439	22208
4976	9439	22209
6257	9439	22210
8295	9439	22211
7421	9439	22212
81857	9862	22213
9441	9862	22214
9442	9862	22215
80306	9862	22216
55588	9862	22217
90390	9862	22218
51003	9862	22219
29079	9862	22220
10001	9862	22221
9443	9862	22222
112950	9862	22223
55090	9862	22224
8648	9862	22225
4976	9862	22226
6257	9862	22227
9862	9967	22228
7067	9862	22229
8295	9862	22230
7421	9862	22231
81857	9441	22232
81857	9442	22233
80306	81857	22234
55588	81857	22235
81857	90390	22236
51003	81857	22237
29079	81857	22238
10001	81857	22239
81857	9443	22240
112950	81857	22241
55090	81857	22242
4976	81857	22243
9441	9442	22244
80306	9441	22245
55588	9441	22246
90390	9441	22247
51003	9441	22248
29079	9441	22249
10001	9441	22250
9441	9443	22251
112950	9441	22252
55090	9441	22253
4976	9441	22254
6257	9441	22255
7421	9441	22256
80306	9442	22257
55588	9442	22258
90390	9442	22259
51003	9442	22260
29079	9442	22261
10001	9442	22262
9442	9443	22263
112950	9442	22264
55090	9442	22265
4976	9442	22266
9442	9967	22267
7067	9442	22268
55588	80306	22269
80306	90390	22270
51003	80306	22271
29079	80306	22272
10001	80306	22273
80306	9443	22274
112950	80306	22275
55090	80306	22276
55588	90390	22277
51003	55588	22278
29079	55588	22279
10001	55588	22280
55588	9443	22281
112950	55588	22282
55090	55588	22283
4976	55588	22284
51003	90390	22285
29079	90390	22286
10001	90390	22287
90390	9443	22288
112950	90390	22289
55090	90390	22290
4976	90390	22291
29079	51003	22292
10001	51003	22293
51003	9443	22294
112950	51003	22295
51003	55090	22296
4976	51003	22297
51003	9967	22298
51003	7067	22299
10001	29079	22300
29079	9443	22301
112950	29079	22302
29079	55090	22303
29079	9111	22304
29079	4976	22305
29079	5933	22306
29079	5934	22307
23186	29079	22308
29079	6257	22309
10284	29079	22310
29079	6598	22311
29079	6599	22312
29079	6601	22313
29079	6709	22314
29079	79718	22315
29079	90665	22316
29079	9967	22317
29079	7067	22318
10155	29079	22319
29079	7421	22320
10001	9443	22321
10001	112950	22322
10001	55090	22323
10001	8648	22324
10001	4976	22325
10001	142	22326
10001	6257	22327
10001	9967	22328
10001	7067	22329
10001	7421	22330
