Entrez_A	Entrez_B	ID
2782	2791	15651
2782	55970	15652
2782	51764	15653
2782	54331	15654
2782	2785	15655
2782	2786	15656
2782	2787	15657
2782	2788	15658
2782	94235	15659
2782	2792	15660
2782	2793	15661
2782	2798	15662
11250	2782	15663
2782	9248	15664
156	2782	15665
157	2782	15666
2782	2911	15667
2782	2912	15668
2782	2913	15669
2782	2914	15670
2782	2915	15671
2782	2916	15672
2782	2917	15673
2782	2918	15674
2782	3269	15675
2782	3274	15676
11255	2782	15677
2782	59340	15678
2782	3350	15679
2782	3351	15680
2782	3352	15681
2782	3354	15682
2782	3355	15683
2782	3356	15684
2782	3357	15685
2782	3358	15686
2782	3360	15687
2782	3361	15688
2782	3362	15689
2782	3363	15690
2782	3632	15691
2782	3636	15692
2782	3760	15693
2782	3762	15694
2782	3763	15695
2782	3765	15696
2782	4543	15697
2782	4544	15698
2782	4985	15699
2782	4986	15700
2782	4987	15701
2782	4988	15702
2782	5021	15703
2782	5173	15704
2782	5179	15705
23533	2782	15706
23236	2782	15707
2782	5330	15708
2782	5331	15709
2782	5332	15710
2782	5333	15711
2782	84812	15712
2782	51196	15713
2782	5335	15714
2782	5336	15715
2782	5334	15716
2782	89869	15717
2782	5443	15718
2782	5731	15719
2782	5909	15720
2782	6010	15721
2782	6751	15722
2782	6752	15723
2782	6753	15724
2782	6754	15725
2782	6755	15726
2782	7201	15727
2782	7200	15728
2782	7252	15729
2783	55811	15730
108	2783	15731
113	2783	15732
2783	773	15733
2783	774	15734
2783	777	15735
2783	8913	15736
2783	84253	15737
2783	2790	15738
2783	2791	15739
2783	55970	15740
2783	51764	15741
2783	54331	15742
2783	2785	15743
2783	2786	15744
2783	2787	15745
2783	2788	15746
2783	94235	15747
2783	2792	15748
2783	2793	15749
2783	2798	15750
11250	2783	15751
2783	9248	15752
156	2783	15753
157	2783	15754
2783	2911	15755
2783	2912	15756
2783	2913	15757
2783	2914	15758
2783	2915	15759
2783	2916	15760
2783	2917	15761
2783	2918	15762
2783	3269	15763
2783	3274	15764
11255	2783	15765
2783	59340	15766
2783	3350	15767
2783	3351	15768
2783	3352	15769
2783	3354	15770
2783	3355	15771
2783	3356	15772
2783	3357	15773
2783	3358	15774
2783	3360	15775
2783	3361	15776
2783	3362	15777
2783	3363	15778
2783	3632	15779
2783	3636	15780
2783	3760	15781
2783	3762	15782
2783	3763	15783
2783	3765	15784
2783	4543	15785
2783	4544	15786
2783	4985	15787
2783	4986	15788
2783	4987	15789
2783	4988	15790
2783	5021	15791
2783	5173	15792
2783	5179	15793
23533	2783	15794
23236	2783	15795
2783	5330	15796
2783	5331	15797
2783	5332	15798
2783	5333	15799
2783	84812	15800
2783	51196	15801
2783	5335	15802
2783	5336	15803
2783	5334	15804
2783	89869	15805
2783	5443	15806
2783	5731	15807
2783	5909	15808
2783	6010	15809
2783	6751	15810
2783	6752	15811
2783	6753	15812
2783	6754	15813
2783	6755	15814
2783	7201	15815
2783	7200	15816
2783	7252	15817
2784	55811	15818
108	2784	15819
111	2784	15820
112	2784	15821
113	2784	15822
2784	773	15823
2784	774	15824
2784	8913	15825
2784	2790	15826
2784	2791	15827
2784	55970	15828
2784	51764	15829
2784	54331	15830
2784	2785	15831
2784	2786	15832
2784	2787	15833
2784	2788	15834
2784	94235	15835
2784	2793	15836
156	2784	15837
157	2784	15838
2784	2912	15839
2784	2913	15840
2784	2914	15841
2784	2916	15842
2784	2917	15843
2784	2918	15844
2784	3269	15845
2784	3274	15846
2784	3350	15847
2784	3351	15848
2784	3352	15849
2784	3354	15850
2784	3355	15851
2784	3356	15852
2784	3357	15853
2784	3358	15854
2784	3360	15855
2784	3632	15856
2784	3636	15857
2784	3760	15858
2784	3762	15859
2784	3763	15860
2784	3765	15861
2784	56413	15862
2784	4985	15863
2784	4986	15864
2784	4988	15865
2784	5021	15866
2784	5173	15867
2784	5179	15868
2784	5197	15869
2784	5196	15870
2784	5290	15871
2784	5291	15872
2784	5293	15873
2784	5294	15874
23533	2784	15875
23236	2784	15876
2784	5330	15877
2784	5331	15878
2784	5332	15879
2784	5333	15880
2784	84812	15881
2784	51196	15882
2784	5335	15883
2784	5336	15884
2784	5334	15885
2784	89869	15886
2784	5443	15887
2784	5731	15888
2185	2784	15889
2784	7201	15890
2784	7200	15891
2784	7252	15892
2784	2829	15893
55811	59345	15894
108	59345	15895
113	59345	15896
59345	773	15897
59345	774	15898
59345	777	15899
59345	8913	15900
59345	84253	15901
2790	59345	15902
2791	59345	15903
55970	59345	15904
51764	59345	15905
54331	59345	15906
2785	59345	15907
2786	59345	15908
2787	59345	15909
2788	59345	15910
59345	94235	15911
2792	59345	15912
2793	59345	15913
2798	59345	15914
11250	59345	15915
156	59345	15916
157	59345	15917
2911	59345	15918
2912	59345	15919
2913	59345	15920
2914	59345	15921
2915	59345	15922
2916	59345	15923
2917	59345	15924
2918	59345	15925
3269	59345	15926
3274	59345	15927
3350	59345	15928
3351	59345	15929
3352	59345	15930
3354	59345	15931
3355	59345	15932
3356	59345	15933
3357	59345	15934
3358	59345	15935
3360	59345	15936
3632	59345	15937
3636	59345	15938
3760	59345	15939
3762	59345	15940
3763	59345	15941
3765	59345	15942
4985	59345	15943
4986	59345	15944
4987	59345	15945
4988	59345	15946
5021	59345	15947
5173	59345	15948
5179	59345	15949
23533	59345	15950
23236	59345	15951
5330	59345	15952
5331	59345	15953
5332	59345	15954
5333	59345	15955
59345	84812	15956
51196	59345	15957
5335	59345	15958
5336	59345	15959
5334	59345	15960
59345	89869	15961
5443	59345	15962
5731	59345	15963
5909	59345	15964
59345	6010	15965
59345	6751	15966
59345	6752	15967
59345	6753	15968
59345	6754	15969
59345	6755	15970
59345	7201	15971
59345	7200	15972
59345	7252	15973
10681	55811	15974
10681	108	15975
10681	113	15976
10681	2779	15977
10681	2790	15979
10681	2791	15980
10681	2785	15981
10681	2786	15982
10681	2788	15983
10681	94235	15984
10681	2793	15985
10681	156	15986
10681	157	15987
10681	2912	15988
10681	2913	15989
10681	2914	15990
10681	2916	15991
10681	2917	15992
10681	2918	15993
10681	3269	15994
10681	3274	15995
10681	3350	15996
10681	3351	15997
10681	3352	15998
10681	3354	15999
10681	3355	16000
10681	3356	16001
10681	3357	16002
10681	3358	16003
10681	3360	16004
10681	3632	16005
10681	3636	16006
10681	3760	16007
10681	3762	16008
10681	3763	16009
10681	3765	16010
10681	4985	16011
10681	4986	16012
10681	4988	16013
10681	5021	16014
10681	5148	16015
10681	5173	16016
10681	5179	16017
10681	23533	16018
10681	23236	16019
10681	5330	16020
10681	5331	16021
10681	5332	16022
10681	5333	16023
10681	84812	16024
10681	51196	16025
10681	5335	16026
10681	5336	16027
10681	5334	16028
10681	89869	16029
10681	5443	16030
10681	5731	16031
10681	8787	16032
10681	7201	16033
10681	7200	16034
10681	7252	16035
2790	55811	16036
108	2790	16037
111	2790	16038
112	2790	16039
113	2790	16040
2790	773	16041
2790	774	16042
2790	777	16043
2790	84253	16044
2790	2798	16045
11250	2790	16046
2790	9248	16047
156	2790	16048
157	2790	16049
2790	2911	16050
2790	2912	16051
2790	2913	16052
2790	2914	16053
2790	2915	16054
2790	2916	16055
2790	2917	16056
2790	2918	16057
2790	3269	16058
2790	3274	16059
11255	2790	16060
2790	59340	16061
2790	3350	16062
2790	3351	16063
2790	3352	16064
2790	3354	16065
2790	3355	16066
2790	3356	16067
2790	3357	16068
2790	3358	16069
2790	3360	16070
2790	3361	16071
2790	3362	16072
2790	3363	16073
2790	3760	16074
2790	3762	16075
2790	3763	16076
2790	3765	16077
2790	56413	16078
2790	4543	16079
2790	4544	16080
2790	4985	16081
2790	4986	16082
2790	4987	16083
2790	4988	16084
2790	5021	16085
2790	5173	16086
2790	5179	16087
2790	5197	16088
2790	5196	16089
2790	5290	16090
2790	5291	16091
2790	5293	16092
2790	5294	16093
23236	2790	16094
2790	5330	16095
2790	5331	16096
2790	5332	16097
2790	5333	16098
2790	84812	16099
2790	51196	16100
2790	5335	16101
2790	5336	16102
2790	5334	16103
2790	89869	16104
2790	5443	16105
2185	2790	16106
2790	5909	16107
2790	6010	16108
2790	6751	16109
2790	6752	16110
2790	6753	16111
2790	6754	16112
2790	6755	16113
2790	7201	16114
2790	7200	16115
2790	7252	16116
2790	2829	16117
2791	55811	16118
108	2791	16119
113	2791	16120
2791	773	16121
2791	774	16122
2791	8913	16123
156	2791	16124
157	2791	16125
2791	2912	16126
2791	2913	16127
2791	3350	16128
2791	3351	16129
2791	3352	16130
2791	3354	16131
2791	3355	16132
2791	3356	16133
2791	3357	16134
2791	3358	16135
2791	3760	16136
2791	3762	16137
2791	3763	16138
2791	3765	16139
23236	2791	16140
2791	5330	16141
2791	5331	16142
2791	5332	16143
2791	5333	16144
2791	84812	16145
2791	51196	16146
2791	5335	16147
2791	5336	16148
2791	5334	16149
2791	89869	16150
108	55970	16151
111	55970	16152
112	55970	16153
113	55970	16154
55970	773	16155
55970	774	16156
55970	777	16157
55970	84253	16158
2798	55970	16159
11250	55970	16160
55970	9248	16161
2911	55970	16162
2912	55970	16163
2913	55970	16164
2914	55970	16165
2915	55970	16166
2916	55970	16167
2917	55970	16168
2918	55970	16169
3269	55970	16170
3274	55970	16171
11255	55970	16172
55970	59340	16173
3350	55970	16174
3351	55970	16175
3352	55970	16176
3354	55970	16177
3355	55970	16178
3356	55970	16179
3357	55970	16180
3358	55970	16181
3360	55970	16182
3361	55970	16183
3362	55970	16184
3363	55970	16185
3760	55970	16186
3762	55970	16187
3763	55970	16188
3765	55970	16189
55970	56413	16190
4543	55970	16191
4544	55970	16192
4985	55970	16193
4986	55970	16194
4987	55970	16195
4988	55970	16196
5021	55970	16197
5173	55970	16198
5179	55970	16199
5197	55970	16200
5196	55970	16201
5290	55970	16202
5291	55970	16203
5293	55970	16204
5294	55970	16205
23236	55970	16206
5330	55970	16207
5331	55970	16208
5332	55970	16209
5333	55970	16210
55970	84812	16211
51196	55970	16212
5335	55970	16213
5336	55970	16214
5334	55970	16215
55970	89869	16216
5443	55970	16217
2185	55970	16218
55970	5909	16219
55970	6010	16220
55970	6751	16221
55970	6752	16222
55970	6753	16223
55970	6754	16224
55970	6755	16225
55970	7201	16226
55970	7200	16227
55970	7252	16228
2829	55970	16229
51764	773	16230
51764	774	16231
51764	777	16232
51764	84253	16233
2790	51764	16238
51764	55970	16239
51764	54331	16240
2785	51764	16241
2786	51764	16242
2787	51764	16243
2788	51764	16244
51764	94235	16245
2793	51764	16246
2798	51764	16247
11250	51764	16248
2911	51764	16249
2912	51764	16250
2913	51764	16251
2914	51764	16252
2915	51764	16253
2916	51764	16254
2917	51764	16255
2918	51764	16256
4985	51764	16257
4986	51764	16258
4987	51764	16259
4988	51764	16260
51764	5909	16261
51764	6010	16262
51764	6751	16263
51764	6752	16264
51764	6753	16265
51764	6754	16266
51764	6755	16267
108	54331	16268
111	54331	16269
112	54331	16270
113	54331	16271
54331	773	16272
54331	774	16273
54331	777	16274
54331	84253	16275
2798	54331	16276
11250	54331	16277
54331	9248	16278
2911	54331	16279
2912	54331	16280
2913	54331	16281
2914	54331	16282
2915	54331	16283
2916	54331	16284
2917	54331	16285
2918	54331	16286
3269	54331	16287
3274	54331	16288
11255	54331	16289
54331	59340	16290
3350	54331	16291
3351	54331	16292
3352	54331	16293
3354	54331	16294
3355	54331	16295
3356	54331	16296
3357	54331	16297
3358	54331	16298
3360	54331	16299
3361	54331	16300
3362	54331	16301
3363	54331	16302
3760	54331	16303
3762	54331	16304
3763	54331	16305
3765	54331	16306
54331	56413	16307
4543	54331	16308
4544	54331	16309
4985	54331	16310
4986	54331	16311
4987	54331	16312
4988	54331	16313
5021	54331	16314
5173	54331	16315
5179	54331	16316
5197	54331	16317
5196	54331	16318
5290	54331	16319
5291	54331	16320
5293	54331	16321
5294	54331	16322
23236	54331	16323
5330	54331	16324
5331	54331	16325
5332	54331	16326
5333	54331	16327
54331	84812	16328
51196	54331	16329
5335	54331	16330
5336	54331	16331
5334	54331	16332
54331	89869	16333
54331	5443	16334
2185	54331	16335
54331	5909	16336
54331	6010	16337
54331	6751	16338
54331	6752	16339
54331	6753	16340
54331	6754	16341
54331	6755	16342
54331	7201	16343
54331	7200	16344
54331	7252	16345
2829	54331	16346
2785	55811	16347
108	2785	16348
111	2785	16349
112	2785	16350
113	2785	16351
2785	773	16352
2785	774	16353
2785	777	16354
2785	8913	16355
2785	84253	16356
2785	2798	16357
11250	2785	16358
2785	9248	16359
156	2785	16360
157	2785	16361
2785	2911	16362
2785	2912	16363
2785	2913	16364
2785	2914	16365
2785	2915	16366
2785	2916	16367
2785	2917	16368
2785	2918	16369
2785	3269	16370
2785	3274	16371
11255	2785	16372
2785	59340	16373
2785	3350	16374
2785	3351	16375
2785	3352	16376
2785	3354	16377
2785	3355	16378
2785	3356	16379
2785	3357	16380
2785	3358	16381
2785	3360	16382
2785	3361	16383
2785	3362	16384
2785	3363	16385
2785	3760	16386
2785	3762	16387
2785	3763	16388
2785	3765	16389
2785	56413	16390
2785	4543	16391
2785	4544	16392
2785	4985	16393
2785	4986	16394
2785	4987	16395
2785	4988	16396
2785	5021	16397
2785	5173	16398
2785	5179	16399
2785	5197	16400
2785	5196	16401
2785	5290	16402
2785	5291	16403
2785	5293	16404
2785	5294	16405
23236	2785	16406
2785	5330	16407
2785	5331	16408
2785	5332	16409
2785	5333	16410
2785	84812	16411
2785	51196	16412
2785	5335	16413
2785	5336	16414
2785	5334	16415
2785	89869	16416
2785	5443	16417
2185	2785	16418
2785	5909	16419
2785	6010	16420
2785	6751	16421
2785	6752	16422
2785	6753	16423
2785	6754	16424
2785	6755	16425
2785	7201	16426
2785	7200	16427
2785	7252	16428
2785	2829	16429
2786	55811	16430
108	2786	16431
111	2786	16432
112	2786	16433
113	2786	16434
2786	773	16435
2786	774	16436
2786	777	16437
2786	8913	16438
2786	84253	16439
2786	2798	16440
11250	2786	16441
2786	9248	16442
156	2786	16443
157	2786	16444
2786	2911	16445
2786	2912	16446
2786	2913	16447
2786	2914	16448
2786	2915	16449
2786	2916	16450
2786	2917	16451
2786	2918	16452
2786	3269	16453
2786	3274	16454
11255	2786	16455
2786	59340	16456
2786	3350	16457
2786	3351	16458
2786	3352	16459
2786	3354	16460
2786	3355	16461
2786	3356	16462
2786	3357	16463
2786	3358	16464
2786	3360	16465
2786	3361	16466
2786	3362	16467
2786	3363	16468
2786	3760	16469
2786	3762	16470
2786	3763	16471
2786	3765	16472
2786	56413	16473
2786	4543	16474
2786	4544	16475
2786	4985	16476
2786	4986	16477
2786	4987	16478
2786	4988	16479
2786	5021	16480
2786	5173	16481
2786	5179	16482
2786	5197	16483
2786	5196	16484
2786	5290	16485
2786	5291	16486
2786	5293	16487
2786	5294	16488
23236	2786	16489
2786	5330	16490
2786	5331	16491
2786	5332	16492
2786	5333	16493
2786	84812	16494
2786	51196	16495
2786	5335	16496
2786	5336	16497
2786	5334	16498
2786	89869	16499
2786	5443	16500
2185	2786	16501
2786	5909	16502
2786	6010	16503
2786	6751	16504
2786	6752	16505
2786	6753	16506
2786	6754	16507
2786	6755	16508
2786	7201	16509
2786	7200	16510
2786	7252	16511
2786	2829	16512
2787	55811	16513
108	2787	16514
111	2787	16515
112	2787	16516
113	2787	16517
2787	773	16518
2787	774	16519
2787	777	16520
2787	8913	16521
2787	84253	16522
2787	2798	16523
11250	2787	16524
2787	9248	16525
2787	2911	16526
2787	2912	16527
2787	2913	16528
2787	2914	16529
2787	2915	16530
2787	2916	16531
2787	2917	16532
2787	2918	16533
2787	3269	16534
2787	3274	16535
11255	2787	16536
2787	59340	16537
2787	3350	16538
2787	3351	16539
2787	3352	16540
2787	3354	16541
2787	3355	16542
2787	3356	16543
2787	3357	16544
2787	3358	16545
2787	3360	16546
2787	3361	16547
2787	3362	16548
2787	3363	16549
2787	3760	16550
2787	3762	16551
2787	3763	16552
2787	3765	16553
2787	56413	16554
2787	4543	16555
2787	4544	16556
2787	4985	16557
2787	4986	16558
2787	4987	16559
2787	4988	16560
2787	5021	16561
2787	5173	16562
2787	5179	16563
2787	5197	16564
2787	5196	16565
2787	5290	16566
2787	5291	16567
2787	5293	16568
2787	5294	16569
23236	2787	16570
2787	5330	16571
2787	5331	16572
2787	5332	16573
2787	5333	16574
2787	84812	16575
2787	51196	16576
2787	5335	16577
2787	5336	16578
2787	5334	16579
2787	89869	16580
2787	5443	16581
2185	2787	16582
2787	5909	16583
2787	6010	16584
2787	6751	16585
2787	6752	16586
2787	6753	16587
2787	6754	16588
2787	6755	16589
2787	7201	16590
2787	7200	16591
2787	7252	16592
2787	2829	16593
2788	55811	16594
108	2788	16595
111	2788	16596
112	2788	16597
113	2788	16598
2788	773	16599
2788	774	16600
2788	777	16601
2788	8913	16602
2788	84253	16603
2788	2798	16604
11250	2788	16605
2788	9248	16606
156	2788	16607
157	2788	16608
2788	2911	16609
2788	2912	16610
2788	2913	16611
2788	2914	16612
2788	2915	16613
2788	2916	16614
2788	2917	16615
2788	2918	16616
2788	3269	16617
2788	3274	16618
11255	2788	16619
2788	59340	16620
2788	3350	16621
2788	3351	16622
2788	3352	16623
2788	3354	16624
2788	3355	16625
2788	3356	16626
2788	3357	16627
2788	3358	16628
2788	3360	16629
2788	3361	16630
2788	3362	16631
2788	3363	16632
2788	3760	16633
2788	3762	16634
2788	3763	16635
2788	3765	16636
2788	56413	16637
2788	4543	16638
2788	4544	16639
2788	4985	16640
2788	4986	16641
2788	4987	16642
2788	4988	16643
2788	5021	16644
2788	5173	16645
2788	5179	16646
2788	5197	16647
2788	5196	16648
2788	5290	16649
2788	5291	16650
2788	5293	16651
2788	5294	16652
23236	2788	16653
2788	5330	16654
2788	5331	16655
2788	5332	16656
2788	5333	16657
2788	84812	16658
2788	51196	16659
2788	5335	16660
2788	5336	16661
2788	5334	16662
2788	89869	16663
2788	5443	16664
2185	2788	16665
2788	5909	16666
2788	6010	16667
2788	6751	16668
2788	6752	16669
2788	6753	16670
2788	6754	16671
2788	6755	16672
2788	7201	16673
2788	7200	16674
2788	7252	16675
2788	2829	16676
55811	94235	16677
108	94235	16678
111	94235	16679
112	94235	16680
113	94235	16681
773	94235	16682
774	94235	16683
777	94235	16684
8913	94235	16685
84253	94235	16686
2798	94235	16687
11250	94235	16688
9248	94235	16689
156	94235	16690
157	94235	16691
2911	94235	16692
2912	94235	16693
2913	94235	16694
2914	94235	16695
2915	94235	16696
2916	94235	16697
2917	94235	16698
2918	94235	16699
3269	94235	16700
3274	94235	16701
11255	94235	16702
59340	94235	16703
3350	94235	16704
3351	94235	16705
3352	94235	16706
3354	94235	16707
3355	94235	16708
3356	94235	16709
3357	94235	16710
3358	94235	16711
3360	94235	16712
3361	94235	16713
3362	94235	16714
3363	94235	16715
3760	94235	16716
3762	94235	16717
3763	94235	16718
3765	94235	16719
56413	94235	16720
4543	94235	16721
4544	94235	16722
4985	94235	16723
4986	94235	16724
4987	94235	16725
4988	94235	16726
5021	94235	16727
5173	94235	16728
5179	94235	16729
5197	94235	16730
5196	94235	16731
5290	94235	16732
5291	94235	16733
5293	94235	16734
5294	94235	16735
23236	94235	16736
5330	94235	16737
5331	94235	16738
5332	94235	16739
5333	94235	16740
84812	94235	16741
51196	94235	16742
5335	94235	16743
5336	94235	16744
5334	94235	16745
89869	94235	16746
5443	94235	16747
2185	94235	16748
5909	94235	16749
6010	94235	16750
6751	94235	16751
6752	94235	16752
6753	94235	16753
6754	94235	16754
6755	94235	16755
7201	94235	16756
7200	94235	16757
7252	94235	16758
2829	94235	16759
2792	773	16760
2792	774	16761
2792	777	16762
2792	84253	16763
2784	2792	16766
2790	2792	16768
2792	55970	16769
2792	54331	16770
2785	2792	16771
2786	2792	16772
2787	2792	16773
2788	2792	16774
2792	94235	16775
2792	2793	16776
2792	2798	16777
11250	2792	16778
2792	9248	16779
2792	2911	16780
2792	2912	16781
2792	2913	16782
2792	2914	16783
2792	2915	16784
2792	2916	16785
2792	2917	16786
2792	2918	16787
2792	3269	16788
2792	3274	16789
11255	2792	16790
2792	59340	16791
2792	3350	16792
2792	3351	16793
2792	3352	16794
2792	3354	16795
2792	3355	16796
2792	3356	16797
2792	3357	16798
2792	3358	16799
2792	3360	16800
2792	3361	16801
2792	3362	16802
2792	3363	16803
2792	3632	16804
2792	3636	16805
2792	3760	16806
2792	3762	16807
2792	3763	16808
2792	3765	16809
2792	4543	16810
2792	4544	16811
2792	4985	16812
2792	4986	16813
2792	4987	16814
2792	4988	16815
23533	2792	16816
2792	5731	16817
2792	5909	16818
2792	6010	16819
2792	6751	16820
2792	6752	16821
2792	6753	16822
2792	6754	16823
2792	6755	16824
2793	55811	16825
108	2793	16826
113	2793	16827
2793	773	16828
2793	774	16829
2793	777	16830
2793	8913	16831
2793	84253	16832
2793	2798	16833
11250	2793	16834
2793	9248	16835
156	2793	16836
157	2793	16837
2793	2911	16838
2793	2912	16839
2793	2913	16840
2793	2914	16841
2793	2915	16842
2793	2916	16843
2793	2917	16844
2793	2918	16845
2793	3269	16846
2793	3274	16847
11255	2793	16848
2793	59340	16849
2793	3350	16850
2793	3351	16851
2793	3352	16852
2793	3354	16853
2793	3355	16854
2793	3356	16855
2793	3357	16856
2793	3358	16857
2793	3360	16858
2793	3361	16859
2793	3362	16860
2793	3363	16861
2793	3632	16862
2793	3636	16863
2793	3760	16864
2793	3762	16865
2793	3763	16866
2793	3765	16867
2793	4543	16868
2793	4544	16869
2793	4985	16870
2793	4986	16871
2793	4987	16872
2793	4988	16873
2793	5021	16874
2793	5173	16875
2793	5179	16876
23533	2793	16877
23236	2793	16878
2793	5330	16879
2793	5331	16880
2793	5332	16881
2793	5333	16882
2793	84812	16883
2793	51196	16884
2793	5335	16885
2793	5336	16886
2793	5334	16887
2793	89869	16888
2793	5443	16889
2793	5731	16890
2793	5909	16891
2793	6010	16892
2793	6751	16893
2793	6752	16894
2793	6753	16895
2793	6754	16896
2793	6755	16897
2793	7201	16898
2793	7200	16899
2793	7252	16900
2811	2812	16903
2811	2814	16904
2811	2815	16905
2811	7450	16906
2812	2814	16907
2812	2815	16908
2812	7450	16909
2814	2815	16910
2814	7450	16911
2815	7450	16912
2821	5211	16914
2821	5213	16915
5071	9283	16916
2861	5071	16917
26086	2770	16918
26086	2771	16919
26086	2773	16920
26086	2775	16921
26086	2782	16922
26086	2783	16923
26086	59345	16924
26086	2790	16925
26086	55970	16926
26086	51764	16927
26086	54331	16928
26086	2785	16929
26086	2786	16930
26086	2787	16931
26086	2788	16932
26086	94235	16933
26086	2792	16934
26086	2793	16935
2770	29899	16936
2771	29899	16937
2773	29899	16938
2775	29899	16939
2782	29899	16940
2783	29899	16941
29899	59345	16942
2790	29899	16943
29899	55970	16944
29899	51764	16945
29899	54331	16946
2785	29899	16947
2786	29899	16948
2787	29899	16949
2788	29899	16950
29899	94235	16951
2792	29899	16952
2793	29899	16953
9402	998	16954
3265	9402	16955
27040	9402	16956
3937	9402	16957
4690	9402	16958
8440	9402	16959
4893	9402	16960
5058	9402	16961
5062	9402	16962
5063	9402	16963
5335	9402	16964
9230	9402	16965
5879	9402	16966
85004	9402	16967
6464	9402	16968
25759	9402	16969
53358	9402	16970
6654	9402	16971
6655	9402	16972
7409	9402	16973
7410	9402	16974
10451	9402	16975
7454	9402	16976
10750	207	16977
10750	208	16979
10000	10750	16981
10750	3265	16983
10750	3845	16984
10750	22808	16985
10750	4763	16986
10750	4893	16987
10750	90102	16988
10750	5286	16989
10750	5287	16990
10750	5289	16991
10750	5290	16992
10750	5291	16993
10750	5293	16994
10750	5294	16995
10750	23533	16996
10750	5335	16997
10750	5336	16998
10750	5578	16999
10750	5579	17000
10750	5580	17001
10750	5581	17002
10750	5582	17003
10750	5583	17004
10750	5584	17005
10750	5588	17006
10750	5590	17007
10750	5587	17008
10750	25865	17009
10750	23683	17010
10750	5777	17011
10750	9230	17012
10750	5921	17013
10750	5922	17014
100271927	10750	17015
10156	10750	17016
10750	9462	17017
10750	85004	17018
10750	22800	17019
10750	6237	17020
10750	6464	17021
10750	25759	17022
10750	53358	17023
10750	6654	17024
10750	6655	17025
10252	10750	17026
10253	10750	17028
10251	10750	17030
10750	81848	17032
10750	6772	17034
10750	6773	17035
10750	6774	17036
10750	6775	17037
10750	6776	17038
10750	6777	17039
10750	6778	17040
2885	3265	17042
2885	3667	17043
2885	3708	17044
2885	3709	17045
2885	3710	17046
2885	3845	17047
2885	4893	17048
2885	5336	17049
2185	2885	17050
2885	9230	17051
2885	85004	17052
2885	6464	17053
25759	2885	17054
2885	53358	17055
2885	6654	17056
2885	6655	17057
2885	6714	17058
2886	5747	17059
2890	2891	17060
2890	2893	17061
2891	2892	17062
2891	2893	17063
2892	2893	17064
11132	2897	17065
11131	2897	17066
147968	2897	17067
2897	823	17068
2897	824	17069
2897	825	17070
2897	726	17071
2897	827	17072
23473	2897	17073
10753	2897	17074
2897	826	17075
2897	84290	17076
2897	998	17077
2897	2902	17078
2897	2903	17079
2897	2904	17080
2897	2905	17081
2897	2906	17082
116443	2897	17083
2897	9001	17084
2897	3064	17085
2897	8997	17086
2897	4294	17087
2897	5879	17088
2897	5880	17089
2897	391	17090
2897	57381	17091
23433	2897	17092
11132	2898	17093
11131	2898	17094
147968	2898	17095
2898	823	17096
2898	824	17097
2898	825	17098
2898	726	17099
2898	827	17100
23473	2898	17101
10753	2898	17102
2898	826	17103
2898	84290	17104
2898	998	17105
2898	2902	17106
2898	2903	17107
2898	2904	17108
2898	2905	17109
2898	2906	17110
116443	2898	17111
2898	9001	17112
2898	3064	17113
2898	8997	17114
2898	4294	17115
2898	5879	17116
2898	5880	17117
2898	391	17118
2898	57381	17119
23433	2898	17120
11132	2899	17121
11131	2899	17122
147968	2899	17123
2899	823	17124
2899	824	17125
2899	825	17126
2899	726	17127
2899	827	17128
23473	2899	17129
10753	2899	17130
2899	826	17131
2899	84290	17132
2899	998	17133
2899	2902	17134
2899	2903	17135
2899	2904	17136
2899	2905	17137
2899	2906	17138
116443	2899	17139
2899	9001	17140
2899	3064	17141
2899	8997	17142
2899	4294	17143
2899	5879	17144
2899	5880	17145
2899	391	17146
2899	57381	17147
23433	2899	17148
11132	2900	17149
11131	2900	17150
147968	2900	17151
2900	823	17152
2900	824	17153
2900	825	17154
2900	726	17155
2900	827	17156
23473	2900	17157
10753	2900	17158
2900	826	17159
2900	84290	17160
2900	998	17161
2900	2902	17162
2900	2903	17163
2900	2904	17164
2900	2905	17165
2900	2906	17166
116443	2900	17167
2900	9001	17168
2900	3064	17169
2900	8997	17170
2900	4294	17171
2900	5879	17172
2900	5880	17173
2900	391	17174
2900	57381	17175
23433	2900	17176
11132	2901	17177
11131	2901	17178
147968	2901	17179
2901	823	17180
2901	824	17181
2901	825	17182
2901	726	17183
2901	827	17184
23473	2901	17185
10753	2901	17186
2901	826	17187
2901	84290	17188
2901	998	17189
2901	2902	17190
2901	2903	17191
2901	2904	17192
2901	2905	17193
2901	2906	17194
116443	2901	17195
2901	9001	17196
2901	3064	17197
2901	8997	17198
2901	4294	17199
2901	5879	17200
2901	5880	17201
2901	391	17202
2901	57381	17203
23433	2901	17204
11132	2902	17205
11131	2902	17206
147968	2902	17207
2902	823	17208
2902	824	17209
2902	825	17210
2902	726	17211
2902	827	17212
23473	2902	17213
10753	2902	17214
2902	826	17215
2902	84290	17216
2902	998	17217
2902	9001	17218
2902	3064	17219
2902	8997	17220
2902	4294	17221
2902	5879	17222
2902	5880	17223
2902	391	17224
2902	57381	17225
23433	2902	17226
2902	50944	17227
2902	85358	17228
11132	2903	17229
11131	2903	17230
147968	2903	17231
2903	823	17232
2903	824	17233
2903	825	17234
2903	726	17235
2903	827	17236
23473	2903	17237
10753	2903	17238
2903	826	17239
2903	84290	17240
2903	998	17241
