random_means,random_medians,top_k_mean,top_k_median,k,0,1,2-5,6-10,11-20,21+,network,Name,method,weighted_mean,size
1.08,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
0.83,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
1.23,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
1.05,1.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
1.0,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
0.97,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
0.8,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
1.23,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
1.13,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
1.07,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
0.71,0.0,9.504950495049505,7.0,100,0,2,32,34,24,9,phosphosite,PhosphoSitePlus,L3,7.23,7346.0
0.69,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.87,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.78,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.73,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.87,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.78,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.58,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.73,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.89,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.95,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.13,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.8,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.72,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.6,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.13,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.83,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.57,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.89,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.76,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.81,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.57,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.69,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.61,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.69,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.59,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.49,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.83,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.76,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.68,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.84,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.73,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.51,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.48,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.68,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.73,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.8,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.71,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.88,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.82,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.98,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.8,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.17,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.86,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.86,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.1,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.75,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.6,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.58,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.98,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.89,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.85,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.63,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.78,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.74,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.77,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.72,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.98,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.86,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.65,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.82,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.57,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.65,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.93,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.71,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.14,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.68,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.98,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.56,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.68,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.88,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.62,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.07,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.17,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.6,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.04,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.8,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.87,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.7,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.06,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.63,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.62,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.73,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.93,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.83,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.72,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.93,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.77,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.57,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.61,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.63,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.8,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.7,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.87,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.43,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.91,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.82,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.59,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.49,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.23,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
1.01,0.0,6.425742574257426,4.0,100,5,8,49,21,12,6,pid2,PID2,L3,4.9,31882.0
0.77,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.82,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.37,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.68,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
1.27,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.5,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.91,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.48,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.46,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.65,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.68,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.7,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.74,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.68,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.56,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.49,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.34,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.62,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.47,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.49,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.66,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.58,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.56,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.51,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.73,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.42,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.54,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.4,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.59,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.66,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.74,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.6,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.74,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.72,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.65,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.49,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.58,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.93,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.65,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.62,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.52,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.62,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.8,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.73,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.53,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.57,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.81,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.71,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.76,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
1.02,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.5,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.52,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.53,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.66,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.6,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.7,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.38,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.64,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.75,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.81,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.35,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.66,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
1.15,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.75,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.75,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.51,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.72,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.58,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.68,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.76,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.49,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.56,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.51,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.68,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.61,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.63,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.68,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
0.59,0.0,3.3168316831683167,2.0,100,24,23,36,9,8,1,pips,PIPs,L3,2.58,36844.0
