	GeneA	GeneB
35420	6156	54881
35421	6156	57418
35422	6156	27043
35423	6156	79080
35424	6160	54475
35425	6160	55153
35426	6160	54881
35427	6160	57418
35428	6160	27043
35429	6160	79080
35430	11224	54475
35431	11224	55153
35432	11224	54881
35433	11224	57418
35434	11224	27043
35435	11224	79080
35436	6165	55153
35437	6165	54881
35438	6165	57418
35439	6165	27043
35440	6167	54475
35441	6167	55153
35442	6167	54881
35443	6167	57418
35444	6167	27043
35445	6167	79080
35446	6168	54475
35447	6168	55153
35448	6168	54881
35449	6168	57418
35450	6168	27043
35451	6168	79080
35452	6170	54475
35453	6170	55153
35454	6170	54881
35455	6170	57418
35456	6170	27043
35457	6170	79080
35458	26354	51042
35459	26354	55153
35460	26354	54881
35461	26354	57418
35462	26354	27043
35463	29997	54475
35464	51042	54475
35465	54475	55153
35466	54475	54881
35467	54475	57418
35468	27043	54475
35469	6130	54475
35470	54475	84365
35471	54475	285855
35472	23481	54475
35473	6146	54475
35474	6147	54475
35475	6164	54475
35476	25873	54475
35477	6169	54475
35478	6132	54475
35479	26156	54475
35480	55153	84298
35481	54881	84298
35482	57418	84298
35483	27043	84298
35484	29997	51042
35485	29997	55153
35486	29997	54881
35487	29997	57418
35488	27043	29997
35489	29997	79080
35490	6125	29997
35491	6135	29997
35492	51042	55153
35493	51042	54881
35494	51042	57418
35495	27043	51042
35496	51042	79080
35497	51042	84365
35498	51042	285855
35499	23481	51042
35500	10412	51042
35501	26156	51042
35502	51042	51154
35503	54881	55153
35504	55153	57418
35505	27043	55153
35506	55153	79080
35507	6124	55153
35508	6125	55153
35509	6128	55153
35510	6130	55153
35511	55153	84365
35512	55153	285855
35513	3692	55153
35514	23481	55153
35515	23560	55153
35516	51187	55153
35517	6141	55153
35518	6146	55153
35519	6147	55153
35520	6161	55153
35521	6164	55153
35522	25873	55153
35523	6169	55153
35524	29889	55153
35525	10412	55153
35526	6129	55153
35527	6132	55153
35528	6133	55153
35529	26156	55153
35530	51154	55153
35531	6135	55153
35532	54881	57418
35533	27043	54881
35534	54881	79080
35535	6124	54881
35536	6125	54881
35537	6128	54881
35538	6130	54881
35539	54881	84365
35540	54881	285855
35541	3692	54881
35542	23481	54881
35543	23560	54881
35544	51187	54881
35545	6141	54881
35546	6146	54881
35547	6147	54881
35548	6161	54881
35549	6164	54881
35550	25873	54881
35551	6169	54881
35552	29889	54881
35553	10412	54881
35554	6129	54881
35555	6132	54881
35556	6133	54881
35557	26156	54881
35558	51154	54881
35559	6135	54881
35560	57418	79080
35561	6124	57418
35562	6125	57418
35563	6128	57418
35564	6130	57418
35565	57418	84365
35566	57418	285855
35567	3692	57418
35568	23481	57418
35569	23560	57418
35570	51187	57418
35571	6141	57418
35572	6146	57418
35573	6147	57418
35574	6161	57418
35575	6164	57418
35576	25873	57418
35577	6169	57418
35578	29889	57418
35579	10412	57418
35580	6129	57418
35581	6132	57418
35582	6133	57418
35583	26156	57418
35584	51154	57418
35585	6135	57418
35586	27043	79080
35587	6124	27043
35588	6125	27043
35589	6128	27043
35590	6130	27043
35591	27043	84365
35592	27043	285855
35593	3692	27043
35594	23481	27043
35595	23560	27043
35596	27043	51187
35597	6141	27043
35598	6146	27043
35599	6147	27043
35600	6161	27043
35601	6164	27043
35602	25873	27043
35603	6169	27043
35604	27043	29889
35605	10412	27043
35606	6129	27043
35607	6132	27043
35608	6133	27043
35609	26156	27043
35610	27043	51154
35611	6135	27043
35612	6130	79080
35613	79080	84365
35614	79080	285855
35615	23481	79080
35616	6146	79080
35617	6147	79080
35618	6164	79080
35619	25873	79080
35620	6169	79080
35621	6132	79080
35622	26156	79080
35623	6125	84365
35624	6125	285855
35625	6125	23481
35626	6125	26156
35627	6135	84365
35628	6135	285855
35629	6135	23481
35630	6135	26156
35631	6159	10412
35632	6159	29997
35633	6159	84365
35634	6159	285855
35635	6159	26156
35636	6159	23481
35637	6159	51154
35638	6173	10412
35639	6173	29997
35640	6173	84365
35641	6173	285855
35642	6173	26156
35643	6173	23481
35644	6173	51154
35645	6136	55319
35646	6136	28974
35647	6137	28974
35648	6138	28974
35649	6139	28974
35650	6141	28974
35651	6142	28974
35652	6143	28974
35653	6144	28974
35654	6146	28974
35655	9349	28974
35656	6147	28974
35657	6154	28974
35658	6155	28974
35659	6157	28974
35660	6158	28974
35661	6159	28974
35662	6122	28974
35663	6156	28974
35664	6160	28974
35665	6161	28974
35666	6164	28974
35667	11224	28974
35668	6165	28974
35669	25873	28974
35670	6173	28974
35671	6168	28974
35672	6169	28974
35673	6170	28974
35674	28974	84298
35675	29997	55319
35676	28974	29997
35677	28974	51042
35678	55319	84365
35679	55319	285855
35680	26156	55319
35681	23481	55319
35682	51154	55319
35683	28974	55319
35684	6124	28974
35685	6128	28974
35686	6129	28974
35687	6130	28974
35688	6132	28974
35689	6133	28974
35690	28974	84365
35691	28974	285855
35692	3692	28974
35693	26156	28974
35694	23481	28974
35695	28974	51154
35696	23560	28974
35697	6167	28974
35698	6125	28974
35699	28974	51187
35700	6135	28974
35701	23521	28974
35702	9045	28974
35703	6134	84298
35704	6134	29997
35705	6134	51042
35706	6134	84365
35707	6134	285855
35708	6134	26156
35709	6134	23481
35710	6134	23560
35711	6134	51187
35712	6134	51154
35713	2782	5741
35714	5741	54331
35715	2782	5744
35716	5744	54331
35717	3371	5803
35718	5803	7143
35719	8934	120892
35720	8473	128611
35721	865	164668
35722	8065	164668
35723	6923	164668
35724	6921	164668
35725	4671	58484
35726	596	7428
35727	596	6923
35728	596	6921
35729	3916	84286
35730	8726	102905013
35731	23512	102905013
35732	5928	102905013
35733	2146	102905013
35734	121536	102905013
35735	4137	10273
35736	4352	7066
35737	2770	53831
35738	2782	53831
35739	53831	54331
35740	10403	83540
35741	10419	134353
35742	79084	134353
35743	54876	79016
35744	23476	79016
35745	4634	7273
35746	4607	4634
35747	4607	7273
35748	4625	7273
35749	4633	7273
35750	4607	4625
35751	4607	4633
35752	8335	51548
35753	8970	51548
35754	2776	338557
35755	6187	100009189
35756	6194	100009189
35757	6193	100009189
35758	6201	100009189
35759	6210	100009189
35760	6202	100009189
35761	6235	100009189
35762	6207	100009189
35763	6218	100009189
35764	6223	100009189
35765	6227	100009189
35766	6229	100009189
35767	6231	100009189
35768	6234	100009189
35769	2197	100009189
35770	10399	100009189
35771	6122	100009189
35772	6124	100009189
35773	6135	100009189
35774	6133	100009189
35775	6130	100009189
35776	6175	100009189
35777	6136	100009189
35778	23521	100009189
35779	6137	100009189
35780	6189	100009189
35781	9349	100009189
35782	9045	100009189
35783	6157	100009189
35784	6138	100009189
35785	6134	100009189
35786	6125	100009189
35787	6141	100009189
35788	6143	100009189
35789	6142	100009189
35790	6144	100009189
35791	3921	100009189
35792	6139	100009189
35793	6146	100009189
35794	6154	100009189
35795	6155	100009189
35796	6158	100009189
35797	11224	100009189
35798	6129	100009189
35799	6188	100009189
35800	6156	100009189
35801	6160	100009189
35802	6161	100009189
35803	6165	100009189
35804	6164	100009189
35805	25873	100009189
35806	6167	100009189
35807	6169	100009189
35808	6170	100009189
35809	6203	100009189
35810	6171	100009189
35811	6173	100009189
35812	6168	100009189
35813	1915	6134
35814	969	1901
35815	969	2770
35816	969	2782
35817	969	54331
35818	5536	5894
35819	7322	54941
35820	2770	5734
35821	3837	3838
35822	4594	166785
35823	5883	5884
35824	3364	5884
35825	5810	5884
35826	9978	25948
35827	8452	25948
35828	7322	8968
35829	648	8968
35830	6045	8968
35831	648	7314
35832	6045	7314
35833	7322	8370
35834	7322	8335
35835	7322	85236
35836	648	7322
35837	6045	7322
35838	648	8370
35839	6045	8370
35840	648	8335
35841	6045	8335
35842	648	85236
35843	6045	85236
35844	348	79168
35845	6389	6390
35846	6389	6391
35847	6389	6392
35848	6390	6391
35849	6390	6392
35850	6391	6392
35851	578	222659
35852	8968	56254
35853	8968	9810
35854	8370	56254
35855	8370	9810
35856	8969	56254
35857	8969	9810
35858	8970	56254
35859	8970	9810
35860	9810	56254
35861	6714	11099
35862	6878	81857
35863	6881	81857
35864	2957	9441
35865	6873	81857
35866	2957	5469
35867	81857	83860
35868	6874	81857
35869	6877	81857
35870	6880	81857
35871	6882	81857
35872	6883	81857
35873	6884	81857
35874	6879	81857
35875	81857	129685
35876	6872	81857
35877	2773	56246
35878	54331	56246
35879	2782	56246
35880	6327	6334
35881	7922	51108
35882	4828	4829
35883	2778	4828
35884	2782	4828
35885	4828	54331
35886	2778	4829
35887	2782	4829
35888	4829	54331
35889	2922	2925
35890	2778	2925
35891	2782	2925
35892	2925	54331
35893	2778	2922
35894	3006	8968
35895	3006	8370
35896	3006	8335
35897	3006	8970
35898	8968	171023
35899	8314	8968
35900	8370	171023
35901	3013	171023
35902	8349	171023
35903	3008	171023
35904	7314	171023
35905	8314	8370
35906	3008	3013
35907	3013	8314
35908	3013	7314
35909	3008	8349
35910	8314	8349
35911	7314	8349
35912	3008	8314
35913	3008	7314
35914	7314	8314
35915	5295	9978
35916	5295	25948
35917	5295	8452
35918	2873	8452
35919	2873	25948
35920	4738	8452
35921	8452	9318
35922	8452	8533
35923	8452	51138
35924	8452	10987
35925	8452	10980
35926	8452	64708
35927	8452	10920
35928	4738	25948
35929	9318	25948
35930	8533	25948
35931	25948	51138
35932	10987	25948
35933	10980	25948
35934	25948	64708
35935	10920	25948
35936	8452	55832
35937	5644	5651
35938	2778	338557
35939	6880	8295
35940	6314	6880
35941	6880	23450
35942	6880	83443
35943	6880	55578
35944	6880	8464
35945	6880	117143
35946	6880	27097
35947	6880	9913
35948	6880	10629
35949	2859	10672
35950	2782	2859
35951	2859	54331
35952	1387	8335
35953	1387	8970
35954	1910	2770
35955	1910	2782
35956	1910	54331
35957	1906	2782
35958	1909	2782
35959	1906	54331
35960	1909	54331
35961	1906	1909
35962	54880	84678
35963	136	2778
35964	136	2782
35965	136	54331
35966	6477	8313
35967	51114	51125
35968	83852	120534
35969	1950	2064
35970	2064	2069
35971	8861	90780
35972	23635	90780
35973	2778	2844
35974	2782	2844
35975	2844	54331
35976	10946	11325
35977	11325	27336
35978	6627	11325
35979	6629	11325
35980	6633	11325
35981	6636	11325
35982	6635	11325
35983	6637	11325
35984	6634	11325
35985	6628	11325
35986	6632	11325
35987	10992	11325
35988	10262	11325
35989	10291	11325
35990	8175	11325
35991	719	2770
35992	718	719
35993	718	2770
35994	3840	7158
35995	596	7157
35996	775	783
35997	781	783
35998	8968	23410
35999	10978	80746
36000	10978	79042
36001	10978	283989
36002	10978	116461
36003	9134	23410
36004	2770	6373
36005	2782	6373
36006	6373	54331
36007	55511	65123
36008	653604	727837
36009	8370	727837
36010	8335	727837
36011	85236	727837
36012	7314	727837
36013	6756	653604
36014	6756	8370
36015	6756	8335
36016	6756	85236
36017	7415	55968
36018	4967	285343
36019	25949	83443
36020	7737	25949
36021	8449	25949
36022	25949	85313
36023	23451	25949
36024	23450	25949
36025	10946	25949
36026	10992	25949
36027	10262	25949
36028	25949	84844
36029	9541	23020
36030	9541	10286
36031	9541	25949
36032	4116	54883
36033	9541	9939
36034	9541	22794
36035	22794	55100
36036	2483	22794
36037	6634	9541
36038	6628	9541
36039	6627	9541
36040	9541	10450
36041	9541	23398
36042	9541	56949
36043	9541	9716
36044	9541	27339
36045	9541	9775
36046	4116	9541
36047	6632	9541
36048	6633	9541
36049	6636	9541
36050	6635	9541
36051	6637	9541
36052	6629	9541
36053	8335	11198
36054	8970	11198
36055	2492	54331
36056	2488	54331
36057	2492	2782
36058	2488	2782
36059	719	2775
36060	719	2782
36061	719	54331
36062	719	2778
36063	718	2782
36064	718	2775
36065	718	54331
36066	177	3146
36067	885	887
36068	60	6950
36069	60	10576
36070	60	7203
36071	60	10575
36072	60	22948
36073	60	908
36074	60	10574
36075	60	10694
36076	60	79031
36077	2782	4295
36078	4295	54331
36079	2770	3577
36080	2782	3577
36081	3577	54331
36082	2770	338557
36083	28974	29889
36084	6159	55153
36085	55153	55319
36086	10412	55319
36087	4736	28974
36088	28974	55153
36089	10412	28974
36090	6173	55153
36091	2775	165829
36092	2782	165829
36093	54331	165829
36094	7319	8335
36095	8335	9810
36096	8335	56254
36097	7319	85236
36098	7319	8968
36099	7319	8370
36100	7319	9810
36101	7319	56254
36102	9810	85236
36103	56254	85236
36104	578	389384
36105	976	2773
36106	8733	80328
36107	10026	80328
36108	80328	94005
36109	51604	80328
36110	80328	128869
36111	55153	102288414
36112	4736	102288414
36113	84365	102288414
36114	285855	102288414
36115	23560	102288414
36116	3692	102288414
36117	51187	102288414
36118	6122	102288414
36119	6159	102288414
36120	6124	102288414
36121	6156	102288414
36122	6130	102288414
36123	11224	102288414
36124	6133	102288414
36125	25873	102288414
36126	6157	102288414
36127	6167	102288414
36128	6169	102288414
36129	9045	102288414
36130	23521	102288414
36131	6173	102288414
36132	6168	102288414
36133	6139	102288414
36134	6144	102288414
36135	6146	102288414
36136	9349	102288414
36137	6147	102288414
36138	6154	102288414
36139	6161	102288414
36140	6158	102288414
36141	6165	102288414
36142	6128	102288414
36143	6129	102288414
36144	6125	102288414
36145	29889	102288414
36146	51154	102288414
36147	6136	102288414
36148	23481	102288414
36149	29997	102288414
36150	26156	102288414
36151	51042	102288414
36152	6164	102288414
36153	6135	102288414
36154	6170	102288414
36155	6137	102288414
36156	6138	102288414
36157	6141	102288414
36158	6143	102288414
36159	6142	102288414
36160	6155	102288414
36161	6160	102288414
36162	6132	102288414
36163	84298	102288414
36164	55319	102288414
36165	28974	102288414
36166	10412	102288414
36167	6159	26354
36168	6159	54475
36169	6159	79080
36170	2778	5737
36171	2782	5737
36172	5737	54331
36173	598	90427
36174	596	90427
36175	4170	90427
36176	6156	84154
36177	6164	84154
36178	6130	84154
36179	11224	84154
36180	25873	84154
36181	6157	84154
36182	6167	84154
36183	6170	23212
36184	6170	84154
36185	6170	117246
36186	6138	84154
36187	6168	23212
36188	6168	84154
36189	6168	117246
36190	6143	84154
36191	6154	84154
36192	6155	84154
36193	6135	117246
36194	6125	117246
36195	54475	117246
36196	6146	23212
36197	6169	23212
36198	6132	23212
36199	29889	117246
36200	79080	117246
36201	6147	84154
36202	6146	84154
36203	6146	117246
36204	6160	84154
36205	6139	84154
36206	6169	84154
36207	6169	117246
36208	84154	117246
36209	6137	84154
36210	6132	84154
36211	6132	117246
36212	56852	84250
36213	23212	51042
36214	51042	84154
36215	23212	29997
36216	84154	84365
36217	23481	84154
36218	29997	84154
36219	84154	285855
36220	26156	84154
36221	6617	171568
36222	5437	6617
36223	6617	51728
36224	5441	6617
36225	6617	51082
36226	5440	6617
36227	6617	55718
36228	661	6617
36229	6617	10623
36230	6617	10621
36231	6617	10622
36232	6617	55290
36233	6617	55814
36234	6617	11128
36235	6617	55703
36236	6617	9533
36237	6617	27297
36238	5434	6617
36239	5435	6617
36240	6619	171568
36241	6908	171568
36242	55290	171568
36243	55814	171568
36244	6621	171568
36245	5437	6619
36246	5437	55290
36247	5437	55814
36248	5437	6621
36249	6619	51728
36250	6908	51728
36251	51728	55290
36252	51728	55814
36253	6621	51728
36254	5441	6619
36255	5441	55290
36256	5441	55814
36257	5441	6621
36258	6619	51082
36259	6908	51082
36260	51082	55290
36261	51082	55814
36262	6621	51082
36263	5440	6619
36264	5440	55290
36265	5440	55814
36266	5440	6621
36267	6619	55718
36268	6908	55718
36269	55290	55718
36270	55718	55814
36271	6621	55718
36272	661	6619
36273	661	6908
36274	661	55290
36275	661	55814
36276	661	6621
36277	6619	10623
36278	6908	10623
36279	10623	55290
36280	10623	55814
36281	6621	10623
36282	6619	10621
36283	6908	10621
36284	10621	55290
36285	10621	55814
36286	6621	10621
36287	6619	10622
36288	6619	55290
36289	6619	55814
36290	6619	11128
36291	6619	55703
36292	6619	9533
36293	6619	27297
36294	5434	6619
36295	5435	6619
36296	6908	10622
36297	10622	55290
36298	10622	55814
36299	6621	10622
36300	6908	11128
36301	6908	55703
36302	6908	9533
36303	6908	27297
36304	6621	55290
36305	11128	55290
36306	55290	55703
36307	9533	55290
36308	27297	55290
36309	5434	55290
36310	5435	55290
36311	6621	55814
36312	11128	55814
36313	55703	55814
36314	9533	55814
36315	27297	55814
36316	5434	55814
36317	5435	55814
36318	6621	11128
36319	6621	55703
36320	6621	9533
36321	6621	27297
36322	5434	6621
36323	5435	6621
36324	2770	5956
36325	2782	5956
36326	578	6233
36327	1906	2770
36328	7324	9869
36329	2622	92749
36330	2622	115811
36331	2622	84288
36332	2622	151651
36333	2622	25790
36334	2622	146845
36335	2622	220136
36336	2622	138255
36337	2622	388701
36338	2622	161502
36339	2622	129881
36340	2622	127003
36341	2622	83450
36342	2622	80258
36343	2622	219670
36344	2622	55329
36345	2622	29922
36346	2622	138162
36347	2622	202500
36348	2622	26150
36349	2622	158787
36350	2622	26206
36351	2622	64776
36352	2622	389799
36353	2622	134121
36354	2622	84229
36355	2622	83659
36356	2622	27285
36357	2622	84223
36358	2622	7846
36359	2622	10383
36360	2622	83861
36361	2622	53340
36362	2622	221421
36363	2622	374407
36364	808	2622
36365	2622	135138
36366	2622	124637
36367	2622	283385
36368	2622	84332
36369	2622	89876
36370	2622	144406
36371	2622	83894
36372	2622	84217
36373	2622	7802
36374	1069	2622
36375	2622	201625
36376	2622	56171
36377	2622	55567
36378	1768	2622
36379	2622	25981
36380	2622	339829
36381	2622	55036
36382	2622	257236
36383	2622	255119
36384	2622	149465
36385	2622	80217
36386	2622	159686
36387	2622	387885
36388	2622	348807
36389	2622	126820
36390	2622	55259
36391	2622	83657
36392	2622	196385
36393	2622	146754
36394	2622	255758
36395	2622	6993
36396	2622	79645
36397	2622	27019
36398	2622	64446
36399	2622	83544
36400	2622	55130
36401	1767	2622
36402	2622	347736
36403	2622	115948
36404	2622	83538
36405	1770	2622
36406	2622	151827
36407	2622	93190
36408	2622	85478
36409	2622	257177
36410	2622	114327
36411	2622	730112
36412	2622	145788
36413	2622	11092
36414	2622	339778
36415	2622	440585
36416	2622	79781
36417	2622	89765
36418	2622	345895
36419	2622	83853
36420	2622	285755
36421	2622	27156
36422	2622	8382
36423	2622	29105
36424	2622	154865
36425	2622	26074
36426	2622	29070
36427	2622	55779
36428	2622	79819
36429	2622	83658
36430	2622	93233
36431	92749	115811
36432	84288	92749
36433	92749	151651
36434	25790	92749
36435	92749	146845
36436	92749	220136
36437	92749	138255
36438	92749	388701
36439	92749	161502
36440	92749	129881
36441	92749	127003
36442	83450	92749
36443	80258	92749
36444	92749	219670
36445	55329	92749
36446	29922	92749
36447	92749	138162
36448	92749	202500
36449	26150	92749
36450	92749	158787
36451	26206	92749
36452	64776	92749
36453	92749	389799
36454	92749	134121
36455	84229	92749
36456	83659	92749
36457	27285	92749
36458	84223	92749
36459	7846	92749
36460	10383	92749
36461	83861	92749
36462	53340	92749
36463	92749	221421
36464	92749	374407
36465	808	92749
36466	92749	135138
36467	92749	124637
36468	92749	283385
36469	84332	92749
36470	89876	92749
36471	92749	144406
36472	83894	92749
36473	84217	92749
36474	7802	92749
36475	1069	92749
36476	92749	201625
36477	56171	92749
36478	55567	92749
36479	1768	92749
36480	25981	92749
36481	92749	339829
36482	55036	92749
36483	92749	257236
36484	92749	255119
36485	92749	149465
36486	80217	92749
36487	92749	159686
36488	92749	387885
36489	92749	348807
36490	92749	126820
36491	55259	92749
36492	83657	92749
36493	92749	196385
36494	92749	146754
36495	92749	255758
36496	6993	92749
36497	79645	92749
36498	27019	92749
36499	64446	92749
36500	83544	92749
36501	55130	92749
36502	1767	92749
36503	92749	347736
36504	92749	115948
36505	83538	92749
36506	1770	92749
36507	92749	151827
36508	92749	93190
36509	85478	92749
36510	92749	257177
36511	92749	114327
36512	92749	730112
36513	92749	145788
36514	11092	92749
36515	92749	339778
36516	92749	440585
36517	79781	92749
36518	89765	92749
36519	92749	345895
36520	83853	92749
36521	92749	285755
36522	27156	92749
36523	8382	92749
36524	29105	92749
36525	92749	154865
36526	26074	92749
36527	29070	92749
36528	55779	92749
36529	79819	92749
36530	83658	92749
36531	92749	93233
36532	84288	115811
36533	115811	151651
36534	25790	115811
36535	115811	146845
36536	115811	220136
36537	115811	138255
36538	115811	388701
36539	115811	161502
36540	115811	129881
36541	115811	127003
36542	83450	115811
36543	80258	115811
36544	115811	219670
36545	55329	115811
36546	29922	115811
36547	115811	138162
36548	115811	202500
36549	26150	115811
36550	115811	158787
36551	26206	115811
36552	64776	115811
36553	115811	389799
36554	115811	134121
36555	84229	115811
36556	83659	115811
36557	27285	115811
36558	84223	115811
36559	7846	115811
36560	10383	115811
36561	83861	115811
36562	53340	115811
36563	115811	221421
36564	115811	374407
36565	808	115811
36566	115811	135138
36567	115811	124637
36568	115811	283385
36569	84332	115811
36570	89876	115811
36571	115811	144406
36572	83894	115811
36573	84217	115811
36574	7802	115811
36575	1069	115811
36576	115811	201625
36577	56171	115811
36578	55567	115811
36579	1768	115811
36580	25981	115811
36581	115811	339829
36582	55036	115811
36583	115811	257236
36584	115811	255119
36585	115811	149465
36586	80217	115811
36587	115811	159686
36588	115811	387885
36589	115811	348807
36590	115811	126820
36591	55259	115811
36592	83657	115811
36593	115811	196385
36594	115811	146754
36595	115811	255758
36596	6993	115811
36597	79645	115811
36598	27019	115811
36599	64446	115811
36600	83544	115811
36601	55130	115811
36602	1767	115811
36603	115811	347736
36604	115811	115948
36605	83538	115811
36606	1770	115811
36607	115811	151827
36608	93190	115811
36609	85478	115811
36610	115811	257177
36611	114327	115811
36612	115811	730112
36613	115811	145788
36614	11092	115811
36615	115811	339778
36616	115811	440585
36617	79781	115811
36618	89765	115811
36619	115811	345895
36620	83853	115811
36621	115811	285755
36622	27156	115811
36623	8382	115811
36624	29105	115811
36625	115811	154865
36626	26074	115811
36627	29070	115811
36628	55779	115811
36629	79819	115811
36630	83658	115811
36631	93233	115811
36632	84288	151651
36633	25790	84288
36634	84288	146845
36635	84288	220136
36636	84288	138255
36637	84288	388701
36638	84288	161502
36639	84288	129881
36640	84288	127003
36641	83450	84288
36642	80258	84288
36643	84288	219670
36644	55329	84288
36645	29922	84288
36646	84288	138162
36647	84288	202500
36648	26150	84288
36649	84288	158787
36650	26206	84288
36651	64776	84288
36652	84288	389799
36653	84288	134121
36654	84229	84288
36655	83659	84288
36656	27285	84288
36657	84223	84288
36658	7846	84288
36659	10383	84288
36660	83861	84288
36661	53340	84288
36662	84288	221421
36663	84288	374407
36664	808	84288
36665	84288	135138
36666	84288	124637
36667	84288	283385
36668	84288	84332
36669	84288	89876
36670	84288	144406
36671	83894	84288
36672	84217	84288
36673	7802	84288
36674	1069	84288
36675	84288	201625
36676	56171	84288
36677	55567	84288
36678	1768	84288
36679	25981	84288
36680	84288	339829
36681	55036	84288
36682	84288	257236
36683	84288	255119
36684	84288	149465
36685	80217	84288
36686	84288	159686
36687	84288	387885
36688	84288	348807
36689	84288	126820
36690	55259	84288
36691	83657	84288
36692	84288	196385
36693	84288	146754
36694	84288	255758
36695	6993	84288
36696	79645	84288
36697	27019	84288
36698	64446	84288
36699	83544	84288
36700	55130	84288
36701	1767	84288
36702	84288	347736
36703	84288	115948
36704	83538	84288
36705	1770	84288
36706	84288	151827
36707	84288	93190
36708	84288	85478
36709	84288	257177
36710	84288	114327
36711	84288	730112
36712	84288	145788
36713	11092	84288
36714	84288	339778
36715	84288	440585
36716	79781	84288
36717	84288	89765
36718	84288	345895
36719	83853	84288
36720	84288	285755
36721	27156	84288
36722	8382	84288
36723	29105	84288
36724	84288	154865
36725	26074	84288
36726	29070	84288
36727	55779	84288
36728	79819	84288
36729	83658	84288
36730	84288	93233
36731	83450	151651
36732	151651	202500
36733	151651	158787
36734	84229	151651
36735	84223	151651
36736	83861	151651
36737	53340	151651
36738	151651	221421
36739	151651	374407
36740	808	151651
36741	124637	151651
36742	151651	283385
36743	84332	151651
36744	89876	151651
36745	144406	151651
36746	83894	151651
36747	84217	151651
36748	7802	151651
36749	1069	151651
36750	151651	201625
36751	56171	151651
36752	55567	151651
36753	1768	151651
36754	25981	151651
36755	151651	339829
36756	55036	151651
36757	151651	257236
36758	151651	255119
36759	149465	151651
36760	80217	151651
36761	151651	159686
36762	151651	387885
36763	151651	348807
36764	126820	151651
36765	55259	151651
36766	83657	151651
36767	151651	196385
36768	146754	151651
36769	151651	255758
36770	6993	151651
36771	79645	151651
36772	27019	151651
36773	64446	151651
36774	83544	151651
36775	55130	151651
36776	1767	151651
36777	151651	347736
36778	115948	151651
36779	83538	151651
36780	1770	151651
36781	151651	151827
36782	85478	151651
36783	79781	151651
36784	89765	151651
36785	151651	345895
36786	83853	151651
36787	151651	285755
36788	27156	151651
36789	8382	151651
36790	151651	154865
36791	26074	151651
36792	29070	151651
36793	55779	151651
36794	79819	151651
36795	83658	151651
36796	93233	151651
36797	25790	83450
36798	25790	202500
36799	25790	158787
36800	25790	84229
36801	25790	84223
36802	25790	83861
36803	25790	53340
36804	25790	221421
36805	25790	374407
36806	808	25790
36807	25790	124637
36808	25790	283385
36809	25790	84332
36810	25790	89876
36811	25790	144406
36812	25790	83894
36813	25790	84217
36814	7802	25790
36815	1069	25790
36816	25790	201625
36817	25790	56171
36818	25790	55567
36819	1768	25790
36820	25790	25981
36821	25790	339829
36822	25790	55036
36823	25790	257236
36824	25790	255119
36825	25790	149465
36826	25790	80217
36827	25790	159686
36828	25790	387885
36829	25790	348807
36830	25790	126820
36831	25790	55259
36832	25790	83657
36833	25790	196385
36834	25790	146754
36835	25790	255758
36836	6993	25790
36837	25790	79645
36838	25790	27019
36839	25790	64446
36840	25790	83544
36841	25790	55130
36842	1767	25790
36843	25790	347736
36844	25790	115948
36845	25790	83538
36846	1770	25790
36847	25790	151827
36848	25790	85478
36849	25790	79781
36850	25790	89765
36851	25790	345895
36852	25790	83853
36853	25790	285755
36854	25790	27156
36855	8382	25790
36856	25790	154865
36857	25790	26074
36858	25790	29070
36859	25790	55779
36860	25790	79819
36861	25790	83658
36862	25790	93233
36863	83450	146845
36864	146845	202500
36865	146845	158787
36866	84229	146845
36867	84223	146845
36868	83861	146845
36869	53340	146845
36870	146845	221421
36871	146845	374407
36872	808	146845
36873	124637	146845
36874	146845	283385
36875	84332	146845
36876	89876	146845
36877	144406	146845
36878	83894	146845
36879	84217	146845
36880	7802	146845
36881	1069	146845
36882	146845	201625
36883	56171	146845
36884	55567	146845
36885	1768	146845
36886	25981	146845
36887	146845	339829
36888	55036	146845
36889	146845	257236
36890	146845	255119
36891	146845	149465
36892	80217	146845
36893	146845	159686
36894	146845	387885
36895	146845	348807
36896	126820	146845
36897	55259	146845
36898	83657	146845
36899	146845	196385
36900	146754	146845
36901	146845	255758
36902	6993	146845
36903	79645	146845
36904	27019	146845
36905	64446	146845
36906	83544	146845
36907	55130	146845
36908	1767	146845
36909	146845	347736
36910	115948	146845
36911	83538	146845
36912	1770	146845
36913	146845	151827
36914	85478	146845
36915	79781	146845
36916	89765	146845
36917	146845	345895
36918	83853	146845
36919	146845	285755
36920	27156	146845
36921	8382	146845
36922	146845	154865
36923	26074	146845
36924	29070	146845
36925	55779	146845
36926	79819	146845
36927	83658	146845
36928	93233	146845
36929	83450	220136
36930	202500	220136
36931	158787	220136
36932	84229	220136
36933	84223	220136
36934	83861	220136
36935	53340	220136
36936	220136	221421
36937	220136	374407
36938	808	220136
36939	124637	220136
36940	220136	283385
36941	84332	220136
36942	89876	220136
36943	144406	220136
36944	83894	220136
36945	84217	220136
36946	7802	220136
36947	1069	220136
36948	201625	220136
36949	56171	220136
36950	55567	220136
36951	1768	220136
36952	25981	220136
36953	220136	339829
36954	55036	220136
36955	220136	257236
36956	220136	255119
36957	149465	220136
36958	80217	220136
36959	159686	220136
36960	220136	387885
36961	220136	348807
36962	126820	220136
36963	55259	220136
36964	83657	220136
36965	196385	220136
36966	146754	220136
36967	220136	255758
