,GO:0030198,GO:0140096,GO:0005811,GO:0002376,GO:0007010,GO:0030163,GO:0006520,GO:0140110,GO:0032200,GO:0006457,GO:0005815,GO:0006091,GO:0048870,GO:0006575,GO:0006281,GO:0140053,GO:0016491,GO:0042060,GO:0005929,GO:0048018,GO:0140657,GO:0006325,GO:0006355,GO:0003774,GO:0005198,GO:0003014,GO:0042254,GO:0016874,GO:0038024,GO:0140013,GO:0003723,GO:0007059,GO:0007155,GO:0006486,GO:0005215,GO:0000910,GO:0140098,GO:0140097,GO:0072659,GO:0005783,GO:0000228,GO:0045182,GO:0008092,GO:0044782,GO:0055086,GO:0007005,GO:0050877,GO:0008289,GO:0031012,GO:0005975,GO:0006399,GO:0042393,GO:0003013,GO:0009975,GO:0003677,GO:0007018,GO:0005739,GO:0006629,GO:0006260,GO:0006886,GO:0005764,GO:0022600,GO:0005635,GO:0016192,GO:0005730,GO:0007040,GO:0098754,GO:0098542,GO:0140104,GO:0006790,GO:0007163,GO:0003012,GO:0005794,GO:0005615,GO:0006913,GO:0005777,GO:0006954,GO:0016853,GO:0031047,GO:0006766,GO:0005840,GO:0006310,GO:0005768,GO:0016071,GO:0016740,GO:0016829,GO:0006914,GO:0065003,GO:0055085,GO:0003924,GO:0034330,GO:0002181,GO:0012501
GO:0003014,0.08894228268896724,0.011898735441632214,0.08404239438722197,0.015110304787433406,0.021757257279391075,0.031923788330048074,0.07491413533163835,0.021612058565190218,0.08271772551211916,0.08350624114876659,0.030622623997151974,0.06779865670515432,0.025823347109203927,0.0881693549987104,0.041307156850485596,0.04812983213763321,0.045328946102484176,0.10009721952167995,0.030267419897954822,0.07548837351049889,0.04369358008344105,0.05009881690445894,0.012923735272678897,0.07213114754098361,0.04158837557539793,0.3128205128205128,0.05412884068922212,0.05934893419833179,0.10291236776805537,0.051115286409404055,0.015050177443503997,0.053297612372190266,0.02911898906643609,0.04583003639816426,0.028531113195747342,0.0819275147025905,0.03855443472869819,0.06127104834329169,0.09181685043754009,0.01885289558546549,0.07315953087466441,0.020061234748434856,0.03512688185177268,0.036096420660745594,0.047467790292520864,0.052826832810625356,0.023888682570840775,0.040082135001462155,0.06070177646343254,0.06444059240336952,0.044510330424405165,0.086142044781424,0.09533257323434091,0.130893382450375,0.01405512007792479,0.031678813729528424,0.019659719911309718,0.02841175740771708,0.06523100640747699,0.049181962646284896,0.047545732312209835,0.14185794883684982,0.053342032092206844,0.019620489196007458,0.015572154373705092,0.08323115759105662,0.11022517725891488,0.02978607833393045,0.08319577418289864,0.06606888198636426,0.09440187998969869,0.0981981981981982,0.021039739853878966,0.012545342024546805,0.08181425740242922,0.07509157509157509,0.049339326901211705,0.09041799750034718,0.00913666279519938,0.10762912535148735,0.07129568592983228,0.05489949519800266,0.036026945168452555,0.03461840689563462,0.011800654238018914,0.07796954123958323,0.055770945203491386,0.021601652882576466,0.025601154525149203,0.044535110906792325,0.054377361261842005,0.10543472851241725,0.023282650868857765
GO:0042254,0.06961327122250628,0.04142482511598297,0.0932554886577875,0.037982891941372755,0.07352011874127962,0.126748095092043,0.1876831201716498,0.07240470229430332,0.30564897231855065,0.25616512764801735,0.1279056537048142,0.1833897213802822,0.04913047124008171,0.12329523903758308,0.2412355758900924,0.35379861759011244,0.11705393872665823,0.10519099627543768,0.06852839898588564,0.029541450205656846,0.18940739329268294,0.23135919437840616,0.05191284403601144,0.1122949892546092,0.16235540452407923,0.05412884068922212,0.8006991488622547,0.20685353937839993,0.05625971143174251,0.1845988922637127,0.14393149954578635,0.246961637653127,0.04989605863975006,0.10187252559118308,0.04630259617495559,0.1872147637058897,0.35536865090930964,0.27599902105168245,0.12442231878219331,0.05568070616312009,0.2929200062863429,0.11513851819908859,0.10543179650852863,0.09084388031756453,0.1569053424961206,0.1868035422904488,0.02912504926557185,0.07724834379947032,0.04552993928812349,0.11878874840945393,0.34241423038103536,0.2802343423071558,0.07617219967730895,0.04185366197514039,0.06233817157214113,0.0947400380862231,0.10970407024082328,0.06320821915689091,0.30298705270669796,0.17308917709908925,0.09536092730804992,0.05988934507725959,0.19393683995453906,0.05403403120200469,0.12665714290341964,0.11153047296896326,0.0864501137628891,0.07203994165096009,0.20362464270510247,0.1250977762878534,0.1532032832320648,0.09952144104453421,0.05765653797330529,0.03320582022681726,0.2827410463913679,0.12617249024387797,0.0640553290498858,0.22432292289896694,0.04572191526278872,0.09720321437344281,0.4432187538966707,0.24093640349797985,0.07721515491308406,0.24727223205774207,0.04957890117605757,0.10584022269783318,0.14674611976278618,0.11134056100499054,0.04408670259357492,0.10733827610128338,0.08496760454895565,0.41174896293322627,0.06767703103763903
GO:0016874,0.06380285349445276,0.0337653291454071,0.11651619463797391,0.031176893206833756,0.055348080367457766,0.10441236196009551,0.21565557729941293,0.053234386453930874,0.17452229299363056,0.18361126053433746,0.09234100412714225,0.1754502118644068,0.041838008823774246,0.1371802002224694,0.13767097254546684,0.19658880237300705,0.11173109626372375,0.10010287673842637,0.061499026542611995,0.03332385196422363,0.17584614590857497,0.13790934809994723,0.035105327749215105,0.0827129859387924,0.09161667095278864,0.05934893419833179,0.20685353937839993,0.3849343638817323,0.0586146080398954,0.11019895813719953,0.0717082907949472,0.15469173976146905,0.04168721141173639,0.08492383254671731,0.04645588919323996,0.14636387865197453,0.17445781613697656,0.16435195301233252,0.12556990525032052,0.05094390073088472,0.16468774221210772,0.06967957249846043,0.08176520468363793,0.07702358997666349,0.15217443361539182,0.17146345140520605,0.0272119806728683,0.0777075050618817,0.040216171274163375,0.11947146160711485,0.19226147560682527,0.17326090892630816,0.07607732926756415,0.04517667733634595,0.04097915216610362,0.08023420517159148,0.08908217890916614,0.06968561533862062,0.1701807995925643,0.14589278223148305,0.10644005926856313,0.06536248561565017,0.13815120446778362,0.05198119184174788,0.061069508127498555,0.1300835235738794,0.10230840455082428,0.059475880209129264,0.14734037568113964,0.14438720742655303,0.12764602649520881,0.08848955518049074,0.052850133597835684,0.02722456200762417,0.18031069051940196,0.14864180297418694,0.06304940981520309,0.1788185242014228,0.027492994613822843,0.10475248830004615,0.21501357957631723,0.14327479285007036,0.0857463024286525,0.12640866802295014,0.03880041566950325,0.09566360514242382,0.18564263549108753,0.0700493633499776,0.0427993302993303,0.09648314334222653,0.07225912047859544,0.22869711503296658,0.05432603799813064
GO:0038024,0.102803738317757,0.011026994939397603,0.08491296726590844,0.016391086652488184,0.01832478523905553,0.03206012587541225,0.0650949953660797,0.019527218140821246,0.07832395617411904,0.07806932296728215,0.027747081461096897,0.0544144089232926,0.024435883512317087,0.07712352372546548,0.039593833899605226,0.056338028169014086,0.03646367459814484,0.0978852678923696,0.023485774355380448,0.06634358974358974,0.03915068022831638,0.046050024249982675,0.011650420186710137,0.06084459100095734,0.03766703597350035,0.10291236776805537,0.05625971143174251,0.0586146080398954,0.34049586776859503,0.047092731829573936,0.014811454191241226,0.0515390377001819,0.030799589246850383,0.052994889838317835,0.01866835636768036,0.06831930284699014,0.042107800791530224,0.05970641596569355,0.083671679197995,0.018412218938656494,0.07210785410606399,0.01915693190081072,0.028856095785229643,0.033644582777530754,0.03815956899585781,0.048804700705642454,0.015539818664818664,0.038529609609871104,0.07395956135863158,0.05413342125508298,0.04783028725774334,0.08368728839642967,0.05877147236840026,0.07220822837951302,0.013007970023711037,0.0283485206551016,0.017162105991957416,0.0250742422461389,0.06439849624060151,0.04636553702533184,0.051615595597299516,0.10750444392920627,0.05098012125978394,0.020513184416068416,0.01478877977922114,0.08972222222222222,0.09607600165220984,0.03649725464725374,0.08444444444444445,0.05789047474440733,0.0860721960320501,0.06021854534177354,0.021009790696376818,0.011868415003038573,0.077490811760946,0.07184007374121443,0.05420580660120193,0.08240544361965359,0.009063638705878023,0.09876106194690265,0.06749769159741459,0.057853126694637096,0.035979515222399325,0.034517339544513456,0.010486211424756945,0.051841633328734996,0.05222747708296841,0.01974055479117121,0.017157318843276637,0.03851820398499675,0.045947113956189396,0.09701393497013935,0.021188870972978238
GO:0140013,0.06458421752539399,0.028592243113855546,0.06346180411659069,0.026937186950784876,0.05396430876541392,0.08177322798330879,0.09498560824117558,0.05257330316974956,0.22836319465532948,0.13399271128780715,0.10142975496449755,0.09672233719978823,0.03864907455450033,0.0740345889599621,0.19431757684440584,0.12129623980639782,0.06517728633113248,0.08491116726410844,0.05885580616282092,0.04129307895072072,0.11831768890999374,0.15940341021153442,0.03528674735479942,0.09580088089794758,0.08466146030783228,0.051115286409404055,0.1845988922637127,0.11019895813719953,0.047092731829573936,0.3625448028673835,0.060444309237981574,0.2594248958075627,0.03862498526592676,0.06346848970611346,0.029112193583036322,0.14440820871778556,0.14536943910440034,0.2110823727580347,0.08672566371681416,0.032381177166984174,0.281965490858846,0.05433368591263328,0.0742918705943916,0.08220565343522253,0.08192808863493833,0.09993961559838883,0.024710787255116842,0.052921255180580225,0.042287610981028616,0.07912233087781272,0.12707221253281187,0.19438102781531008,0.06120169990192874,0.04927085358740035,0.04401402431222009,0.07875236862893338,0.05029870226223728,0.04101308920606275,0.22759494758549578,0.09843059610501471,0.05992568597560976,0.04861610591651349,0.11948613320423265,0.03638318203535595,0.059499219104236986,0.07002220577350111,0.06149031457400313,0.047879872547251394,0.11090367965367966,0.07107948118129002,0.11887422613229065,0.07601683448827491,0.03728562773535838,0.019836054365958377,0.16439948650986486,0.07659766994683859,0.052310558394274995,0.12205685315951476,0.027229359739698606,0.06379031616887075,0.155451901116641,0.2347328776677361,0.05171796086770603,0.12078387995837547,0.0314191615530423,0.06804768173961329,0.09472174075655701,0.06081342965885769,0.028082126642481015,0.06894696197031203,0.06325865244733397,0.1791054395462748,0.04659611851631402
GO:0003723,0.033718216595423484,0.1121224882356572,0.020142292348138052,0.0999717867734291,0.12603716414728788,0.13338522507070055,0.06656184425103605,0.14347423774770873,0.0736456385839411,0.07225097353789318,0.11551560971311665,0.10192449953137975,0.10137163685194955,0.03436818797182258,0.14340626820313487,0.06904224359559946,0.11127998840592418,0.06255369060150798,0.06810321499297754,0.026052381473706924,0.14722663475138723,0.17197538688244257,0.14230387105556308,0.024958013374454996,0.1367799306593324,0.015050177443503997,0.14393149954578635,0.0717082907949472,0.014811454191241226,0.060444309237981574,0.4146829614061034,0.10829077536096336,0.08785271229931253,0.03084927142988638,0.07404155043185,0.05015635853878118,0.14242723450450098,0.11642682068580582,0.05051300983717514,0.10916634245430555,0.07292449955751311,0.07067546623396469,0.12032211154426474,0.04688560614801856,0.11962636999784103,0.0985399857599841,0.0521200119142496,0.07773815060479115,0.039023870769920005,0.07770857382060813,0.0730521210588586,0.0810676953405454,0.058602088674579805,0.02017057865681719,0.1568259565919005,0.0722045855889342,0.16995817239411473,0.09196300694133593,0.0940418200080194,0.12452745497523966,0.08493688693887731,0.014398459111486501,0.10580573098769828,0.10677774291180371,0.1617063808231448,0.023699585585408606,0.023849427673918705,0.09938058047452628,0.03719775856984051,0.05000285631623659,0.050261301433787105,0.0591532083252259,0.09765400057151465,0.10372999430398057,0.10891682947373992,0.030241427089642836,0.07341930857412475,0.06767739786183713,0.04248765817812419,0.020245165730424952,0.11204354992223228,0.08980506311064727,0.09258731809710376,0.24445797773368544,0.12637748281896113,0.0636833696940546,0.09784743833204207,0.18305042624201726,0.0829104131427246,0.08266588287162907,0.07894540003850639,0.08763156506499369,0.14116047105174215
GO:0007059,0.0816152103899333,0.05203787833345436,0.07405524095689356,0.04735250810456703,0.1088586041422323,0.13772322784845087,0.12729939868097762,0.08601922355504017,0.24807756400545372,0.17014945146776322,0.19162285082511982,0.142251079145293,0.06544903555178663,0.09136285454116219,0.26374931546793545,0.1493183953916938,0.10094507237066745,0.11844781268392744,0.09841403158813378,0.04630995740111142,0.18457765667574932,0.23831513913976807,0.06118296908277056,0.12411849880640238,0.13439387416116724,0.053297612372190266,0.246961637653127,0.15469173976146905,0.0515390377001819,0.2594248958075627,0.10829077536096336,0.5098278920370104,0.06545087073285528,0.08256711568266878,0.05022112990070754,0.20326887661141804,0.19074549978729977,0.2564141272052315,0.1235607160135462,0.05908837011238211,0.28703776502345574,0.07545710591929079,0.14375628416563616,0.1251905010851829,0.12697865481350734,0.14919671018185188,0.039891760685897636,0.08820036622459221,0.05837488999706659,0.11392197373505784,0.15760571114772104,0.23035065899015025,0.0845651019404921,0.055710707152770725,0.07388851247563617,0.13468938109180073,0.08978260769503399,0.06833825811928002,0.263194749930424,0.1636359118267775,0.10555779611590246,0.051955520040626424,0.18679083707985442,0.07072345077984622,0.1015602946463857,0.090170257095371,0.06897521083567595,0.07990124681066452,0.1287457191780822,0.0967395385318816,0.16233007617970874,0.10276762430429486,0.06988621945549035,0.0373085187227285,0.22946829706606242,0.09102128361656492,0.07811071917766707,0.1533262436488243,0.03690762723062333,0.06681991653089919,0.2017860209513996,0.253421709926756,0.0953884008759627,0.18934647866903476,0.057149428106041796,0.09427763296544839,0.15502129498179124,0.11227746268068849,0.048889810502137435,0.11668243456322927,0.10139920353029813,0.21263097367748532,0.07992793920953953
GO:0007155,0.07418517035713919,0.08866845461074176,0.019545167211216973,0.11571837170070082,0.108199515942334,0.09350815639303935,0.04210271901851845,0.1170363013034778,0.042362417322802236,0.04368667451148671,0.08031215377912015,0.07105933745904623,0.14444166026755043,0.029926874920869564,0.07666159678119315,0.023539715738103498,0.08368683243055103,0.1139686903102576,0.06343798996330369,0.08044667716033566,0.08340260987974862,0.10720271223225572,0.09894872218666088,0.022174933598268966,0.10168481404179344,0.02911898906643609,0.04989605863975006,0.04168721141173639,0.030799589246850383,0.03862498526592676,0.08785271229931253,0.06545087073285528,0.24714819119719397,0.02772812387946719,0.07196388978393661,0.038804014289749875,0.05062650317391476,0.06805013343920245,0.06445311981832122,0.09214405669355691,0.04229063185008598,0.024376704376704375,0.10813101758613124,0.041345750898784714,0.07657049781288895,0.06545400612866167,0.07132459668483801,0.08509357886501775,0.10070618336886994,0.07583311377353409,0.02577423585191163,0.055770410061673256,0.09388561547862186,0.045818882369362865,0.09795682603092926,0.058337688570754415,0.08042854795252856,0.08167682428985384,0.05128205128205128,0.09044099209978916,0.09058361901614968,0.023320197044334974,0.07073553827563976,0.1027681109105493,0.06857214696980882,0.021208048832358224,0.027602392308274663,0.11420322246610766,0.022420234188095838,0.04114889944913351,0.060247761017095613,0.08007944757742183,0.09518642207865405,0.09120763055607953,0.07156345189985558,0.02219770019813987,0.12243519673070191,0.04878482092097783,0.018479230353200607,0.0205000507799423,0.0438828665667012,0.05557379968888329,0.09928582994485573,0.08445088772265553,0.08429662813487461,0.06980493620965134,0.08314091505862238,0.10540079836295009,0.08299240017011784,0.08814966962077711,0.1373177529782431,0.041037453231492195,0.12979990847471246
GO:0006486,0.06209872425581589,0.01677970081444653,0.0716230327440889,0.017502820404171518,0.025391341212583903,0.05165281023768207,0.07976099440720916,0.03338634075626702,0.09870941959143374,0.11834673263244692,0.0421548656705979,0.07861248406503701,0.024824979598848947,0.07846916946801759,0.07255600514338968,0.0821567464240986,0.05359905100830368,0.0691664647997404,0.02941779916818517,0.028080636107817154,0.06620021871383525,0.08404243124322132,0.020350021160443953,0.04806233270250456,0.04404230855995168,0.04583003639816426,0.10187252559118308,0.08492383254671731,0.052994889838317835,0.06346848970611346,0.03084927142988638,0.08256711568266878,0.02772812387946719,0.45191740412979353,0.027216165313898744,0.0747549307694116,0.07579695688213889,0.09153890364571197,0.07787386105224077,0.03561997063883666,0.10407578479172012,0.03296906483347161,0.0381959413684794,0.04083589743589744,0.06799933587913,0.07383677774739228,0.01756669084179144,0.04029566871271721,0.03537582614540159,0.11271865685357882,0.08082430081627191,0.1201347547187226,0.04839572745844087,0.03555712714128556,0.023643383708368954,0.03945542352248602,0.03337656685046379,0.04336577126484274,0.09691969196919692,0.08066313878876193,0.06201229732466402,0.054431677186168204,0.08155374037726978,0.02680753273864344,0.02970052205772238,0.08926959565257438,0.05889483065953654,0.030715975511351405,0.09257529982605511,0.1035633172988757,0.07477974216588505,0.058343463919861616,0.045389048991354465,0.014097795402988115,0.09984481443488782,0.07747897168581921,0.03920540805174639,0.10561733059843822,0.014800493349778326,0.06435678749111585,0.10060493861789759,0.08031130358375699,0.04489004695190262,0.06303494585520404,0.021137511292245777,0.05118019339417645,0.07362400805023755,0.03241385820825073,0.02390505523777812,0.04565152983594374,0.04379141826369521,0.11638661297042077,0.028143620335944995
GO:0005215,0.03577626485115472,0.05972119979902081,0.019388246161524028,0.06481476805088465,0.06716625247931002,0.07345612227630129,0.05018616629182468,0.08786164817218309,0.03326238591939075,0.040481795747721754,0.05737097458421529,0.08509021368587345,0.07241868864003165,0.035729175529652005,0.06139725205441753,0.028815587931464395,0.09235300309006535,0.06395613140954011,0.0521956566314469,0.039140889464206886,0.09343872162557831,0.08717260575512027,0.0713822094998773,0.016605354588187207,0.06678864654558206,0.028531113195747342,0.04630259617495559,0.04645588919323996,0.01866835636768036,0.029112193583036322,0.07404155043185,0.05022112990070754,0.07196388978393661,0.027216165313898744,0.21998508965823926,0.029720487223849002,0.04519192466419159,0.05463431097391383,0.04995663148456763,0.08887883520057575,0.035701931002797185,0.022446540118627033,0.07635665551487053,0.029627066087100973,0.0924033537154016,0.07376050349282104,0.0748151756659327,0.07402825332466677,0.042327347614536465,0.07238598674315724,0.025090535676245515,0.04755356123031737,0.10015557790581764,0.040691397067865565,0.07436193007605311,0.04671462140505787,0.10009197424721078,0.08425105958991697,0.04174592661939288,0.08191634570264716,0.08381882132112377,0.022798142122727964,0.06520766606277226,0.07828953054141706,0.05619007028348043,0.02310743285446596,0.02937493804284004,0.06583798528544765,0.022940162051815354,0.046665695804662566,0.03639209364031773,0.08269187494190797,0.07737691490873448,0.06132224200090614,0.055317550880657484,0.027600659918847817,0.06871449309392061,0.0480358255817289,0.015147116168900498,0.023366767834654592,0.04476735250985265,0.04153664199045074,0.08668687811159864,0.06873232979292428,0.06232678959870899,0.06771972426643108,0.07466023439023994,0.08831351179244668,0.18967328955112492,0.05602293727276887,0.07681468875418815,0.037420847163100394,0.08706020801965976
GO:0000910,0.07304116865869854,0.02429411134931598,0.11055458768873402,0.02351101895938751,0.05786732014842463,0.08027067071407921,0.10658983273091156,0.04060914103648392,0.20770657623974728,0.1688599645237068,0.10854890020383968,0.10729583480189911,0.03785514363610764,0.09543262411347518,0.12989761023697063,0.14287342287342286,0.06310477586540973,0.10868125656141485,0.06616016016016016,0.03775622948927258,0.1114296054318727,0.12448485373697692,0.02660128155325159,0.16186508496916632,0.08110704860071195,0.0819275147025905,0.1872147637058897,0.14636387865197453,0.06831930284699014,0.14440820871778556,0.05015635853878118,0.20326887661141804,0.038804014289749875,0.0747549307694116,0.029720487223849002,0.41895233166580415,0.1216705066073462,0.15545729716897144,0.14556861425111964,0.031579491588626774,0.20244279282879138,0.05640062899136741,0.08875919978893933,0.10259085376456269,0.08115346447959838,0.11492314878661833,0.02504871312514055,0.06566589908764975,0.0423867467490155,0.08353981273557698,0.13269751082251083,0.1912788204637662,0.06962379198883055,0.06817760474601409,0.03090270971557289,0.09186170212765958,0.04578659644903347,0.037851662404092073,0.18635291898519288,0.1221891140246325,0.08340982789323197,0.07324782409528172,0.1314085131472501,0.0442687427811332,0.048075282438406454,0.15005120327700971,0.08398152862886941,0.04658245243128964,0.16054034838250977,0.08174840998043052,0.18324834679470478,0.09200211970324154,0.04101576919439521,0.019459163283809904,0.1825031780885242,0.10949662688116243,0.051894075168512806,0.14414958419407808,0.022067360514073917,0.08179111314704535,0.18482479576915042,0.14841043969378076,0.07230095017355154,0.10675080085137488,0.02563296647311447,0.07353515143936552,0.12932871804948834,0.05524123553066583,0.02823060237552236,0.10172727001995295,0.07948403920036622,0.23475935828877006,0.04106701393195254
GO:0140098,0.05852834339136601,0.04321858226828189,0.06268859007739773,0.043057839263147074,0.06848916940819873,0.11412222453820882,0.16699539776462854,0.07847907898502383,0.20850344071447854,0.17568338754779433,0.11242195095061988,0.1552873783396729,0.05111519557226054,0.09228039511665476,0.21214225384140598,0.23144340842840871,0.111991671829781,0.0899408753620888,0.06229333542810712,0.03510124830449541,0.18220469395134503,0.20243221443196624,0.056020597148950496,0.06637884511602807,0.12335637740962001,0.03855443472869819,0.35536865090930964,0.17445781613697656,0.042107800791530224,0.14536943910440034,0.14242723450450098,0.19074549978729977,0.05062650317391476,0.07579695688213889,0.04519192466419159,0.1216705066073462,0.48435071899144216,0.25641259859117815,0.09189687504924594,0.055060257723484704,0.20678389495904578,0.09072043523374183,0.09087211980911537,0.07195555789215428,0.14558380236467344,0.15290215109673194,0.031022753568876082,0.07190239105046407,0.04109363301975847,0.10833354010040609,0.3091154459575512,0.19964473277726288,0.06912960949310257,0.03819754699063593,0.06809029816905911,0.08036493204822316,0.1098488939747336,0.06570341671078037,0.2312288608518891,0.14346148809943493,0.08776956190998038,0.04335666272074654,0.15260501492339168,0.05341651261413066,0.1111979511552731,0.0722150782441273,0.06577992599833286,0.0782104713703891,0.12309385095007688,0.10343391188251001,0.10532483600625628,0.08395676400784233,0.056638769168853284,0.034626896381496235,0.20994638363059415,0.09171075837742504,0.06890422762007449,0.16310774643850776,0.04436527328093593,0.06699741515884265,0.2533285189975822,0.19523345601501046,0.07299860800880516,0.23727520886756556,0.05439740406015993,0.09396613454886088,0.1251630643433306,0.1019301667921378,0.0443403940809234,0.08984915663781172,0.07412668052184951,0.24321141336848143,0.07025242326872173
GO:0140097,0.0887900037744095,0.052817880841219966,0.07886677494686997,0.05137377578376625,0.08706942368499154,0.13255188652894906,0.14712279263528605,0.09142940298604108,0.3502627123847618,0.17982595369711565,0.14965306688870386,0.15908496732026145,0.06637873972337584,0.10422667134995903,0.35726325812407916,0.1801273523371608,0.11736157468381836,0.12003938265953863,0.08620132587480098,0.060336999293714055,0.2129641937861778,0.266405506954319,0.06528877137423417,0.09473227339181287,0.13188100162854363,0.06127104834329169,0.27599902105168245,0.16435195301233252,0.05970641596569355,0.2110823727580347,0.11642682068580582,0.2564141272052315,0.06805013343920245,0.09153890364571197,0.05463431097391383,0.15545729716897144,0.25641259859117815,0.5482278706460066,0.12047162477325732,0.06153831997445346,0.3068439497010926,0.07874988859511006,0.11520997942950902,0.10601434847191935,0.1461429394087502,0.164638969353068,0.04197920779049875,0.09051938089436397,0.06692582727425431,0.1272216504261737,0.19101324740422485,0.2582671993870067,0.0922291047392107,0.06145956607495069,0.084691723718202,0.10867886520060432,0.10163494446402109,0.07620011177275443,0.3576612283774234,0.15773373545885394,0.10553625181166153,0.05944445743776847,0.1740176629353138,0.06614553218827353,0.10909729044142907,0.08993053630408783,0.08276915041083231,0.08755131861640592,0.13431593577529433,0.11109184774233317,0.1402108981351618,0.10766634737475218,0.0696645617060469,0.03867102269139654,0.2263108892454587,0.10095799049596182,0.08915036052478141,0.17447057411962325,0.038940376892184124,0.08039760497788909,0.21648327082143123,0.33323737325272684,0.09158444630142744,0.20598714280635533,0.062326511440891505,0.10888371648714705,0.1498821188564114,0.1137117026619789,0.05276921368505002,0.10860248771819797,0.09986039585530807,0.21764962865880297,0.08484451635829694
GO:0072659,0.10015251359673102,0.03231607143897969,0.09443221740735172,0.035294653773480046,0.06445564670066381,0.08918327061871568,0.09897872901836849,0.052812768008820066,0.13061823023498506,0.1368143957252868,0.08957257306833533,0.11344404003639673,0.05676415487616838,0.09149784569272353,0.1002120177888096,0.08409799554565701,0.07664642490591858,0.1411849798083298,0.06720965220019183,0.06555638541050338,0.1088464605641109,0.11610990067972375,0.03422740599821796,0.09518796992481203,0.0874836774753372,0.09181685043754009,0.12442231878219331,0.12556990525032052,0.083671679197995,0.08672566371681416,0.05051300983717514,0.1235607160135462,0.06445311981832122,0.07787386105224077,0.04995663148456763,0.14556861425111964,0.09189687504924594,0.12047162477325732,0.31875843454790825,0.04810199942045784,0.12034334339286598,0.04785078992160717,0.09706582077716099,0.08297972023291614,0.09091439064913866,0.11335005716821106,0.038166954321268216,0.08844602892843469,0.07240288191421318,0.10202910205532538,0.08388099963059371,0.14463154082925947,0.10879908629413751,0.09105799722200382,0.03731648422376673,0.08365592184698693,0.05211899643826589,0.05483700717550223,0.11887890874382913,0.14704752112912625,0.1105567778636697,0.07950571532961011,0.12008158437665907,0.06329414441138975,0.04649006829756773,0.11737126721542929,0.08393453043063721,0.06370472466784807,0.10555446258771067,0.0876814882032668,0.17074826511113347,0.12604102466853143,0.06303423591379924,0.028959599822986917,0.15920625792150797,0.08940066592674806,0.07815067029040829,0.12690515842064212,0.021536355499394515,0.07303837565560575,0.1326572155579789,0.10503751339764202,0.10336469437855204,0.09494069318727438,0.03292584491357791,0.09269215542278272,0.1366188486336679,0.06259850086488564,0.0476619505356485,0.12117445224698681,0.12003160601291442,0.1639571046691838,0.055664124793412394
GO:0005783,0.04175578592656729,0.09541732854703487,0.02233037922836307,0.09162013379742773,0.08652652904589131,0.10380556208073963,0.047882677917182204,0.11050138342146794,0.03663608439091424,0.05032792932482197,0.07013629251522999,0.08003121627871126,0.09179925518795241,0.03348898134146515,0.07371944936608231,0.02850852036190723,0.11093464321896226,0.06831545772238642,0.05174127351173199,0.03961526959732678,0.09804330442792437,0.09916175898478237,0.09961243478289702,0.015365624260173249,0.08277152128676286,0.01885289558546549,0.05568070616312009,0.05094390073088472,0.018412218938656494,0.032381177166984174,0.10916634245430555,0.05908837011238211,0.09214405669355691,0.03561997063883666,0.08887883520057575,0.031579491588626774,0.055060257723484704,0.06153831997445346,0.04810199942045784,0.22016565562519338,0.03838905889609243,0.025430528651837394,0.08465066224792815,0.03129671655540463,0.09176304216003696,0.07258819645291335,0.05921862864703693,0.0798830624428033,0.05201567212746488,0.07540909894965064,0.02897021624317293,0.04881729236788466,0.069866039485064,0.027277997292691716,0.10155898181327686,0.049930076729707236,0.11494242041884153,0.12116847745333893,0.047053807650787045,0.10203881318245828,0.09315186178873855,0.01667508087970048,0.08018023722088558,0.10556180565534955,0.07652290350812872,0.022916583582585578,0.02545279080148939,0.08403085282453236,0.024300681181184492,0.04873791023488686,0.0376801173081642,0.05919915289008618,0.11892709736463294,0.0912055330061511,0.06207134455924798,0.027347197052202024,0.0791761354772613,0.050730678989554925,0.01741301904191375,0.019785401738258282,0.05122171594549949,0.046985515094276606,0.10284493151228612,0.08615378010188084,0.10104201250741573,0.06044683118230058,0.08796877424201596,0.11088815914071913,0.09494807985384739,0.06620233391317687,0.07386694726137837,0.04316819369404624,0.11903640527287204
