	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	Size
10											0.10436773106891709	0.10209305808244144	0.08815164978827007	0.08437477464484026	0.08432286958665461	0.09228169280404647	0.09807941434265144	0.09012910228873645	0.094573330359344	0.0917630107379327	0.07245229681978799	0.08630614021611102	0.07109467778951586	0.03295856087375522	0.057578575413799515	1415
11												0.12954396747321717	0.10844733680319685	0.09878475736552511	0.10175336045463124	0.10819453282306617	0.11599605553203192	0.11121130147279831	0.10806179581736862	0.10884320986573519	0.0859021231248463	0.10105069196691105	0.0853346099857771	0.04165641992513047	0.07038109249679654	1109
12													0.1357923260976102	0.09051335011216283	0.0933895504707276	0.09592296035937486	0.100843604789768	0.10443498221451225	0.09163200413278348	0.09647570212655196	0.07828418230563003	0.08862726813536931	0.07814875210745971	0.03399951255179137	0.06152109496260759	373
13														0.09705606380483228	0.08435238194114855	0.08971230632721316	0.09367139991722118	0.09323729491796719	0.08683131059732863	0.09002872993857737	0.06931354359925788	0.08626330967169477	0.07070534399326742	0.03028370439084725	0.05994897959183673	784
14															0.10016587116211367	0.09188574317492416	0.09674994557921852	0.09817221462228302	0.09032488603878544	0.09233649431775419	0.07330866807610993	0.0852686846983485	0.07310746823303764	0.03241719520789288	0.05928702570379437	688
15																0.12306896002548176	0.1083573777733718	0.09860391573946561	0.10693229924776942	0.10347688988465688	0.07867842302624911	0.0996497988463962	0.0781252514107736	0.03783655957569001	0.07310919439065892	897
16																	0.1243044569557958	0.10464144055958317	0.1080936659393286	0.1064464908693435	0.08727556374982272	0.10141960026227136	0.08211798575035785	0.040147969555145845	0.06888907135232777	1282
17																		0.1529197471338262	0.09425878878683257	0.1005457199060854	0.08030897207367796	0.08955550819361562	0.07890303887878175	0.033273915626856804	0.06621947024423805	306
18																			0.13006732876228175	0.10220731327075874	0.07842706131078224	0.09836414849053879	0.07701887180189745	0.03942414174972315	0.0655359328553943	1505
19																				0.12673286022249847	0.07759340982641953	0.0950295483326298	0.07725786541220432	0.0368981072864568	0.0656617271333674	618
20																					0.15532846715328466	0.07279973649538866	0.06208809746954077	0.0321763085399449	0.06124401913875598	275
21																						0.1180330887187985	0.07300164350814284	0.03732981993851559	0.06569412662090007	552
22																							0.11294670879746364	0.06444860980943455	0.0550732501356484	970
23																								0.4927738927738928	0.04146730462519936	66
24																									0.45614035087719296	19
